报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2015-03-31,2014-12-31,2014-03-31,2013-12-31,2012-12-31,
吸收投资收到的现金(万元),57000,4000,,103961,12251,6015,5770,189718,174374,120643,738705,555778,470810,555245,795129,623597,236420,140802,,,65839,
其中：子公司吸收少数股东投资收到的现金(万元),57000,4000,,14095,12251,6015,,189718,174374,120643,738705,555778,470810,555245,284538,113005,,50802,,,,
取得借款收到的现金(万元),609623,452850,108735,35434,30319,15854,39504,392490,305000,235000,219284,273949,221175,170300,422673,266473,,,,,,
发行债券收到的现金(万元),322695,118440,,448185,448185,448185,328185,298200,248500,278500,405546,405546,276326,20000,382320,,,134600,50000,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,92010,33866,,,,
筹资活动现金流入小计(万元),989318,575290,108735,587580,490755,470054,373459,880408,727874,634143,1363535,1235272,968311,745545,1600122,890070,328430,309268,50000,0,65839,
偿还债务支付的现金(万元),590239,282006,5165,321319,216389,90039,30535,443765,397000,262000,266282,230990,131322,73980,176783,53247,,,,,,
分配股利、利润或偿付利息所支付的现金(万元),68259,57436,20825,87200,44204,31187,1609,81371,60526,39262,70835,32804,16514,6328,21096,5935,3825,754,,,,
其中：子公司支付给少数股东的股利、利润(万元),,,,250,250,250,70,26140,21077,15962,1481,1233,1233,488,924,947,,,,,,
支付其他与筹资活动有关的现金(万元),15116,2178,86,13376,26887,4862,3409,502753,313793,182431,52427,110564,99170,,885,190,2386,1213,,,,
筹资活动现金流出小计(万元),673614,341619,26077,421894,287480,126088,35553,1027889,771319,483693,389545,374357,247005,80308,198763,59372,6211,1967,0,0,0,
筹资活动产生的现金流量净额(万元),315704,233671,82658,165686,203275,343966,337906,-147481,-43445,150450,973990,860915,721306,665237,1401359,830698,322219,307301,50000,0,65839,
汇率变动对现金及现金等价物的影响(万元),67,-88,-237,292,108,216,-124,-145,-61,-35,75,25,20,-5,61,-3,1,5,13,-25,-2,
现金及现金等价物净增加额(万元),251200,170315,-3353,66464,226515,482770,288275,-289142,-127762,118574,405583,237982,521760,188665,427176,750104,336819,125292,55556,3702,-41317,
加:期初现金及现金等价物余额(万元),903188,903188,903188,836724,836724,836724,836724,1125866,1125866,1125866,720283,720283,720283,720283,293107,293107,293107,167815,144403,140701,182018,
期末现金及现金等价物余额(万元),1154388,1073503,899836,903188,1063239,1319494,1124999,836724,998105,1244441,1125866,958265,1242044,908948,720283,1043212,629927,293107,199959,144403,140701,
净利润(万元),,21794,,31649,,19685,6692,61487,,40488,95481,,37762,,100117,54261,,21610,,10488,1973,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,15519,,6359,,-430,-148,8853,,1181,4254,,45,,3923,3775,,730,,114,68,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1702,,3834,,2002,961,3812,,1874,2809,,1380,,2119,956,,1664,,1799,1523,
无形资产摊销(万元),,1481,,2894,,1392,695,2391,,1144,1601,,712,,1531,705,,1294,,940,732,
长期待摊费用摊销(万元),,1836,,2646,,1349,526,2710,,1214,2388,,1020,,1759,834,,2281,,1050,802,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,1,,-25,,19,-0,39,,11,-182,,-13,,1068,6,,25,,8,29,
固定资产报废损失(万元),,0,,75,,5,2,,,,14,,,,19,,,,,,,
公允价值变动损失(万元),,-15842,,9784,,16484,1843,4562,,-5955,25336,,13351,,-26791,-18678,,-8448,,2927,-1535,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,58373,,79091,,38316,16856,56968,,25284,51733,,24128,,27017,8738,,4379,,,,
投资损失(万元),,2372,,-53136,,-27384,-10331,-112653,,-37885,-90552,,-14147,,-15273,-6920,,-28974,,-16030,-7953,
递延所得税资产减少(万元),,-6168,,-281,,614,475,-1781,,15,-1549,,-59,,-854,-1003,,126,,-805,27,
递延所得税负债增加(万元),,4373,,1949,,-216,205,862,,2426,-6356,,-3206,,5376,4022,,1807,,-445,366,
存货的减少(万元),,,,,,,,,,,,,,,,,,,,,,
经营性应收项目的减少(万元),,-479252,,1721315,,1789490,1694897,1607886,,1706957,502980,,210457,,254165,-271189,,-521066,,345598,-103916,
经营性应付项目的增加(万元),,248829,,-1472816,,-1514702,-1655949,-1638579,,-1926658,-539417,,-232687,,-41542,737845,,607371,,-395839,132620,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-51105,,115006,,142493,-54031,-68481,,-175831,-262215,,54051,,-222034,139166,,-101700,,-934,-81881,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),1154388,1073503,899836,903188,1063239,1319494,1124999,836724,998105,1244441,1125866,958265,1242044,908948,720283,1043212,629927,293107,199959,144403,140701,
现金的期初余额(万元),903188,903188,903188,836724,836724,836724,836724,1125866,1125866,1125866,720283,720283,720283,720283,293107,293107,293107,167815,144403,140701,182018,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),251200,170315,-3353,66464,226515,482770,288275,-289142,-127762,118574,405583,237982,521760,188665,427176,750104,336819,125292,55556,3702,-41317,

