报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),70206,40330,21700,7661,292,,,,,,,,506,,,,,993,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),75740,44519,23674,22238,3381,2836,1180,3938,2054,1361,3995,1489,5767,1338,5868,1366,2286,4028,
投资活动产生的现金流量净额(万元),-33149,-28308,-23673,-22178,-3304,-2759,-1170,-3575,-1703,-1257,-3798,-1362,-4502,-1241,9045,6341,1533,-946,
吸收投资收到的现金(万元),,,,40390,,,,,,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),5000,3000,3000,11000,7000,7000,5000,8650,8650,8650,5380,2380,9618,6032,13400,9900,21767,24064,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),5684,2814,1224,8413,5896,3796,2014,7102,6532,3523,3285,1085,8200,3405,2660,1550,3650,4564,
筹资活动现金流入小计(万元),10684,5814,4224,59803,12896,10796,7014,15752,15182,12173,8665,3465,17818,9437,16060,11450,25417,28628,
偿还债务支付的现金(万元),10023,9000,6000,8183,5183,5160,1150,7893,5043,380,7523,4000,13941,9800,16092,11669,22632,26860,
分配股利、利润或偿付利息所支付的现金(万元),3650,3625,66,6363,6299,6210,107,4407,4321,4181,2158,1909,3446,3348,4403,4024,5398,3096,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),6795,2203,772,10366,7270,6015,3470,8514,6323,5733,5453,2455,5490,2090,3133,1050,3986,3917,
筹资活动现金流出小计(万元),20469,14828,6838,24912,18751,17385,4727,20814,15687,10293,15133,8364,22877,15238,23628,16744,32016,33873,
筹资活动产生的现金流量净额(万元),-9785,-9014,-2613,34891,-5855,-6589,2287,-5062,-504,1879,-6468,-4899,-5059,-5800,-7568,-5294,-6599,-5246,
汇率变动对现金及现金等价物的影响(万元),41,-99,-167,181,-11,-14,-227,-391,-207,-138,206,6,377,126,35,74,-30,-2,
现金及现金等价物净增加额(万元),-25475,-25859,-21500,29439,103,409,4750,500,-1464,-308,-86,-1921,-6805,-4736,8580,-481,1544,-1468,
加:期初现金及现金等价物余额(万元),35711,35711,35711,6271,6271,6271,6271,5771,5771,5771,5857,5857,12662,12662,4082,4082,2538,4006,
期末现金及现金等价物余额(万元),10236,9852,14211,35711,6374,6681,11022,6271,4307,5463,5771,3936,5857,7926,12662,3601,4082,2538,
净利润(万元),,10371,,12810,,8744,3846,7602,,4216,3887,2965,3759,3456,14712,14432,4297,3828,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-17,,61,,216,264,243,,202,40,-3,68,47,315,306,-698,-39,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1104,,2072,,1026,514,2039,,996,1878,930,1664,795,1465,708,1315,1234,
无形资产摊销(万元),,57,,113,,57,29,129,,55,122,44,69,28,65,34,69,60,
长期待摊费用摊销(万元),,46,,80,,37,17,68,,32,63,25,47,23,46,23,37,7,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,46,,218,,161,53,462,,31,245,11,37,-6,-13652,-13688,8,42,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,53,,-63,,211,-142,63,,15,,,0,0,65,146,-99,90,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,165,,149,,192,305,784,,308,99,149,-26,203,691,321,1048,794,
投资损失(万元),,-616,,483,,3,23,-57,,-57,-121,-121,-91,-91,-52,-58,-347,-102,
递延所得税资产减少(万元),,-141,,-333,,-411,-59,386,,168,-361,5,46,6,-108,-69,-18,12,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,
存货的减少(万元),,1714,,-1863,,85,522,-3424,,-2163,316,1468,-581,-1028,122,562,1219,-1632,
经营性应收项目的减少(万元),,3600,,-2353,,-4982,-5773,-4461,,-3287,631,24,-8,-589,-1043,-5214,-2250,975,
经营性应付项目的增加(万元),,-4779,,5204,,4450,4272,5973,,-1292,3364,-1163,-2583,-667,4441,860,2058,-833,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,-42,,-33,,-17,-8,-279,,-17,-187,,-24,,,33,,289,
经营活动产生现金流量净额(万元),,11561,,16545,,9772,3860,9528,,-792,9976,4334,2379,2179,7068,-1602,6640,4726,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),10236,9852,14211,35711,6374,6681,11022,6271,4307,5463,5771,3936,5857,7926,12662,3601,4082,2538,
现金的期初余额(万元),35711,35711,35711,6271,6271,6271,6271,5771,5771,5771,5857,5857,12662,12662,4082,4082,2538,4006,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-25475,-25859,-21500,29439,103,409,4750,500,,-308,-86,-1921,-6805,-4736,8580,-481,1544,-1468,

