报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2016-12-31,2015-12-31,2014-12-31,
质押贷款净增加额(万元),,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),397,70,3900,498,,,,,,,50,5197,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,
投资活动现金流出小计(万元),23073,14625,6001,21136,8398,3352,686,5634,1777,6917,4117,10315,
投资活动产生的现金流量净额(万元),-11275,-7439,-2991,-5630,-5511,-3158,-680,-3986,-1603,1546,-327,-5727,
吸收投资收到的现金(万元),,,,42328,45724,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,
取得借款收到的现金(万元),,,,8640,9140,7140,3700,17600,14750,22050,31996,42691,
发行债券收到的现金(万元),,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,126,260,
筹资活动现金流入小计(万元),0,0,0,50968,54864,7140,3700,17600,14750,22050,32122,42951,
偿还债务支付的现金(万元),,,,14140,12890,5890,2800,21800,15800,25750,34342,45619,
分配股利、利润或偿付利息所支付的现金(万元),5520,5520,,4796,4787,4704,4395,4295,4193,2997,2963,3986,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),13,13,,2241,3616,,,,132,,369,945,
筹资活动现金流出小计(万元),5533,5533,0,21178,21294,10594,7195,26095,20125,28747,37674,50549,
筹资活动产生的现金流量净额(万元),-5533,-5533,0,29790,33570,-3454,-3495,-8495,-5375,-6697,-5552,-7598,
汇率变动对现金及现金等价物的影响(万元),524,128,-112,574,469,190,-418,-912,-857,1320,1028,74,
现金及现金等价物净增加额(万元),5568,4689,6992,1496,37068,-2819,-4171,-5629,-2680,5083,4335,-1011,
加:期初现金及现金等价物余额(万元),11272,11272,11272,9776,9776,9776,9776,15405,15405,10322,5986,6998,
期末现金及现金等价物余额(万元),16840,15960,18264,11272,46844,6957,5605,9776,12725,15405,10322,5986,
净利润(万元),,7025,,10970,,4832,,8378,,6759,4135,,
少数股东损益(万元),,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,
资产减值准备(万元),,226,,386,,273,,240,,241,563,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1359,,2529,,1262,,2218,,2312,2902,,
无形资产摊销(万元),,89,,154,,60,,122,,124,163,,
长期待摊费用摊销(万元),,612,,1468,,697,,1336,,1267,1324,,
待摊费用的减少(万元),,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-5,,25,,,,-18,,-877,,,
固定资产报废损失(万元),,8,,125,,1,,14,,290,219,,
公允价值变动损失(万元),,26,,,,,,,,,-9,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,
财务费用(万元),,-2,,-864,,-23,,1777,,-690,-196,,
投资损失(万元),,25,,-33,,-6,,-3,,-11,-33,,
递延所得税资产减少(万元),,24,,14,,-14,,-3,,-23,-87,,
递延所得税负债增加(万元),,,,,,,,,,,,,
存货的减少(万元),,452,,-635,,-327,,-1760,,-888,-403,,
经营性应收项目的减少(万元),,11204,,-40739,,-3155,,-6805,,-2665,308,,
经营性应付项目的增加(万元),,-3511,,3362,,4,,2267,,3074,300,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,17533,,-23238,,3604,,7764,,8914,9186,,
债务转为资本(万元),,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,
现金的期末余额(万元),16840,15960,18264,11272,46844,6957,5605,9776,12725,15405,10322,5986,
现金的期初余额(万元),11272,11272,11272,9776,9776,9776,9776,15405,15405,10322,5986,6998,
现金等价物的期末余额(万元),,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),5568,4689,6992,1496,37068,-2819,,-5629,,5083,4335,-1011,

