报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
投资活动现金流出小计(万元),5022,465,74,145,111,91,33,229,71,5619,26452,19462,2850,14392,4467,2039,
投资活动产生的现金流量净额(万元),-5022,-465,-74,-133,-106,-91,-33,-191,-35,8481,-8692,-3980,-2850,-4353,-2267,-1682,
吸收投资收到的现金(万元),90739,90739,90494,641,147,,,1462,557,6490,,,,25000,,,
其中：子公司吸收少数股东投资收到的现金(万元),245,245,,641,147,,,1462,557,490,,,,,,,
取得借款收到的现金(万元),47057,34650,7500,64600,23000,13000,10000,26566,3000,64576,25160,49000,36500,25500,,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,37251,18780,112,315,
筹资活动现金流入小计(万元),137796,125389,97994,65241,23147,13000,10000,28028,3557,71066,25160,49000,73751,69280,112,315,
偿还债务支付的现金(万元),37100,19600,5000,37459,17859,12893,5893,60700,32684,29040,37000,56000,,20000,,,
分配股利、利润或偿付利息所支付的现金(万元),6807,6026,721,1578,1123,740,368,8138,7374,28706,1820,2324,12602,61376,300,8100,
其中：子公司支付给少数股东的股利、利润(万元),,,,2,2,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),2021,1784,1297,475,245,,,,,,,,29274,29254,272,,
筹资活动现金流出小计(万元),45928,27411,7018,39511,19227,13633,6260,68838,40058,57746,38820,58324,41876,110629,572,8100,
筹资活动产生的现金流量净额(万元),91868,97978,90976,25730,3920,-633,3740,-40810,-36501,13320,-13660,-9324,31876,-41350,-460,-7785,
汇率变动对现金及现金等价物的影响(万元),-22,-22,-67,-5,4,3,0,-2,2,6,84,,1,-14,,,
现金及现金等价物净增加额(万元),53978,79354,90556,1465,-10071,-8546,-9380,-4493,-9947,11839,5910,5577,6952,-2558,6793,-1667,
加:期初现金及现金等价物余额(万元),27432,27432,27432,25967,25967,25967,25967,30460,30460,18621,12711,7133,4573,7130,338,2005,
期末现金及现金等价物余额(万元),81410,106785,117988,27432,15896,17420,16587,25967,20513,30460,18621,12711,11524,4573,7130,338,
净利润(万元),,20456,,22749,,13969,,20749,14276,11240,2502,-11492,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,346,,1421,,700,,391,-846,934,51,5365,,,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,62,,126,,64,,135,72,254,343,424,,,,,
无形资产摊销(万元),,11,,31,,17,,42,24,64,49,34,,,,,
长期待摊费用摊销(万元),,560,,464,,237,,903,397,1668,3268,4884,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,0,,4,,-2,,26,-24,-10,2,153,,,,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,1363,,1578,,718,,1973,954,-374,-70,524,,,,,
投资损失(万元),,,,3,,,,10,7,,-3,-66,,,,,
递延所得税资产减少(万元),,381,,-274,,-82,,1302,850,882,833,-3301,,,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,
存货的减少(万元),,15600,,-52738,,-16012,,-18296,-989,21771,17844,31509,,,,,
经营性应收项目的减少(万元),,-20665,,-16469,,-30612,,36818,27933,-50302,-16973,-25170,,,,,
经营性应付项目的增加(万元),,-36251,,18979,,23179,,-7543,-16067,3908,20331,16017,,,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-18138,,-24126,,-7825,,36510,26587,-9968,28178,18881,,,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),81410,106785,117988,27432,15896,17420,16587,25967,20513,30460,18621,12711,11524,4573,7130,338,
现金的期初余额(万元),27432,27432,27432,25967,25967,25967,25967,30460,30460,18621,12711,7133,4573,7130,338,2005,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),53978,79354,90556,1465,,-8546,,-4493,-9947,11839,5910,5577,6952,-2558,6793,-1667,

