报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
偿还债务支付的现金(万元),,,,,,,,49373,31473,16673,13000,35475,21566,47566,15000,80216,56560,43743,
分配股利、利润或偿付利息所支付的现金(万元),18513,18513,,11040,11040,11040,,1153,1018,696,365,1493,1080,1358,393,3167,3853,3333,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,713,1132,,,,,8,10,12,81,70,
筹资活动现金流出小计(万元),18513,18513,0,11040,11040,11040,0,51239,33622,17368,13365,36967,22646,48932,15403,83394,60494,47145,
筹资活动产生的现金流量净额(万元),-18513,-18513,0,-6551,-11040,-11040,0,60023,77640,-4468,-3465,6276,7598,-12232,-7403,-41159,23926,315,
汇率变动对现金及现金等价物的影响(万元),538,163,-30,288,305,138,-48,-175,-124,-134,,-48,5,5,-1,-3,-10,-0,
现金及现金等价物净增加额(万元),48773,16777,341,22199,-30,-745,2440,9026,87259,9213,6674,1425,2454,-1337,3935,-3902,4522,-1065,
加:期初现金及现金等价物余额(万元),34143,34143,34143,11945,11945,11945,11945,2918,2918,2918,2918,1494,1494,2831,2831,6732,2210,3276,
期末现金及现金等价物余额(万元),82916,50920,34485,34143,11914,11199,14384,11945,90177,12131,9592,2918,3948,1494,6766,2831,6732,2210,
净利润(万元),,31013,,37658,,21428,,23720,,15266,,19934,,17639,1399,5102,7380,8341,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-189,,5071,,3975,,2201,,2513,,4115,,1360,-700,934,940,-643,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,3749,,9021,,4604,,9544,,4762,,9425,,7848,2008,8372,8713,8414,
无形资产摊销(万元),,201,,359,,177,,337,,168,,338,,325,80,320,324,348,
长期待摊费用摊销(万元),,68,,206,,110,,220,,110,,226,,161,21,82,7,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-4,,-11,,-10,,-1,,10,,1807,,1431,-72,620,-2,-0,
固定资产报废损失(万元),,351,,904,,5,,136,,,,,,,,,,,
公允价值变动损失(万元),,-686,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,1153,,696,,1493,,1366,404,3179,3934,3403,
投资损失(万元),,-651,,-2818,,-1650,,-380,,193,,-206,,-169,11,359,-3163,-2,
递延所得税资产减少(万元),,47,,-721,,21,,-379,,-201,,-1001,,-794,137,62,-949,-594,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-2883,,1163,,2014,,-2401,,-2243,,-7239,,3329,-279,3001,787,-6663,
经营性应收项目的减少(万元),,7878,,-26943,,-17163,,501,,-11965,,-33031,,-16627,12908,37347,-24110,-8908,
经营性应付项目的增加(万元),,9221,,-198,,-5437,,7168,,7491,,6208,,4450,1879,-15228,-4703,3395,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,-201,,-317,-300,
经营活动产生现金流量净额(万元),,48113,,23691,,8073,,41820,,16800,,2068,,20320,17595,44150,-11159,6790,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),82916,50920,34485,34143,11914,11199,14384,11945,90177,12131,9592,2918,3948,1494,6766,2831,6732,2210,
现金的期初余额(万元),34143,34143,34143,11945,11945,11945,11945,2918,2918,2918,2918,1494,1494,2831,2831,6732,2210,3276,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),48773,16777,341,22199,-30,-745,2440,9026,87259,9213,6674,1425,2454,-1337,3935,-3902,4522,-1065,

