报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
筹资活动现金流入小计(万元),18616,16821,1270,335,0,0,0,0,0,470,0,22725,22725,22725,0,1812,977,977,2218,0,5753,12112,
偿还债务支付的现金(万元),,,,300,300,300,300,120,120,520,,856,848,848,856,2019,2019,1007,1210,3000,6478,9375,
分配股利、利润或偿付利息所支付的现金(万元),2350,2178,18,2486,2441,2291,3,3275,3511,3507,,2,2,2,2,983,983,978,2260,164,200,132,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),130,130,,1705,,,,,,,,734,792,792,88,45,45,,118,190,146,69,
筹资活动现金流出小计(万元),2480,2307,18,4490,2741,2591,303,3395,3631,4027,0,1592,1642,1642,946,3047,3047,1986,3588,3354,6823,9576,
筹资活动产生的现金流量净额(万元),16136,14514,1253,-4155,-2741,-2591,-303,-3395,-3631,-3557,0,21133,21083,21083,-946,-1235,-2070,-1009,-1370,-3354,-1071,2535,
汇率变动对现金及现金等价物的影响(万元),276,86,254,777,729,-164,-1194,-1835,-1275,-663,-164,1332,407,280,-85,786,593,232,52,-315,-61,-109,
现金及现金等价物净增加额(万元),6020,7170,-6552,-16924,-15274,-15957,-11071,1316,-2845,-2166,-1400,27703,24552,23224,-1733,5765,694,253,2635,671,4389,1993,
加:期初现金及现金等价物余额(万元),29366,29366,29366,46290,46290,46290,46290,44974,44974,44974,44974,17271,17271,17271,17271,11506,11506,11506,8871,8201,3812,1818,
期末现金及现金等价物余额(万元),35386,36536,22814,29366,31016,30333,35219,46290,42129,42808,43574,44974,41823,40496,15538,17271,12200,11759,11506,8871,8201,3812,
净利润(万元),,2456,,7627,,1684,,7260,,4338,,6926,,3013,,4848,,,5074,5053,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,354,,245,,108,,131,,66,,242,,54,,85,,,78,106,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1046,,1150,,547,,989,,480,,982,,495,,976,,,901,711,,,
无形资产摊销(万元),,205,,178,,73,,68,,24,,35,,17,,31,,,31,22,,,
长期待摊费用摊销(万元),,38,,5,,,,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,4,,-79,,-3,,-8,,-0,,-9,,1,,-5,,,-37,-2,,,
固定资产报废损失(万元),,,,1,,,,9,,,,,,,,,,,,,,,
公允价值变动损失(万元),,229,,-107,,,,,,,,,,,,,,,36,-36,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,203,,-761,,165,,1846,,662,,-1323,,-280,,-726,,,-46,486,,,
投资损失(万元),,-348,,104,,-69,,-144,,,,,,,,-1,,,-55,-117,,,
递延所得税资产减少(万元),,-94,,-69,,-16,,127,,67,,34,,-8,,76,,,12,-18,,,
递延所得税负债增加(万元),,-51,,-132,,-8,,-10,,,,,,,,,,,-5,5,,,
存货的减少(万元),,-3825,,1472,,-3290,,-2276,,-879,,-4817,,-1528,,1060,,,702,-295,,,
经营性应收项目的减少(万元),,1611,,-7172,,-3224,,-2288,,-1489,,-1677,,-1232,,1912,,,-2945,-2248,,,
经营性应付项目的增加(万元),,-4323,,3537,,-659,,4354,,1370,,5266,,1415,,-1551,,,1671,2654,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,-28,,,,5,,,,,,,,,
经营活动产生现金流量净额(万元),,-2495,,5997,,-4691,,10057,,4610,,5659,,1953,,6705,,,5417,6321,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),35386,36536,22814,29366,31016,30333,35219,46290,42129,42808,43574,44974,41823,40496,15538,17271,12200,11759,11506,8871,8201,3812,
现金的期初余额(万元),29366,29366,29366,46290,46290,46290,46290,44974,44974,44974,44974,17271,17271,17271,17271,11506,11506,11506,8871,8201,3812,1818,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),6020,7170,-6552,-16924,-15274,-15957,-11071,1316,-2845,-2166,-1400,27703,24552,23224,-1733,5765,694,253,2635,671,4389,1993,

