报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2015-03-31,2014-12-31,2013-12-31,
筹资活动产生的现金流量净额(万元),-33166,-35285,-5753,78359,86172,85804,-1901,-30660,-17748,-19156,1333,84237,11114,100890,91327,96198,79246,2720,
汇率变动对现金及现金等价物的影响(万元),132,-55,-56,197,-162,-88,9,-40,-48,-16,-12,38,6,11,-0,0,0,-0,
现金及现金等价物净增加额(万元),-4410,-7607,-6549,36114,120824,91993,-1682,-20779,-15031,-15436,223,11495,-25071,8120,28818,54698,39322,18654,
加:期初现金及现金等价物余额(万元),102652,102652,102652,66538,66538,66538,66538,87316,87316,87316,87316,75821,75821,67701,67701,67701,28380,9726,
期末现金及现金等价物余额(万元),98242,95045,96103,102652,187362,158531,64855,66538,72285,71880,87540,87316,50750,75821,96520,122399,67701,28380,
净利润(万元),,16613,,36114,,19762,11719,35917,,22351,,32455,15861,16156,8238,2756,22114,1015,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,3447,,2243,,2807,1002,2214,,155,,-1666,29,879,23,54,-1296,12396,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,16911,,31321,,15585,7781,30635,,15189,,23568,11093,17924,7612,3580,13417,12272,
无形资产摊销(万元),,313,,338,,160,79,319,,158,,201,97,175,85,43,157,132,
长期待摊费用摊销(万元),,52,,76,,37,18,163,,33,,84,19,72,18,9,36,30,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-6,,-6,,245,,-4,,221,,-13,-21,,296,-15,
固定资产报废损失(万元),,-1,,-23,,-2,-5,-13,,,,63,57,,,,,,
公允价值变动损失(万元),,-228,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,6636,,13161,,6545,3249,13756,,6778,,10266,4797,9719,4552,2227,8367,9223,
投资损失(万元),,-223,,1736,,688,332,912,,1561,,919,477,-832,202,205,-11408,-10132,
递延所得税资产减少(万元),,-119,,-113,,-208,-64,-299,,25,,-188,-9,-52,-0,-1,1,-4,
递延所得税负债增加(万元),,57,,,,,,,,,,,,,,,,,
存货的减少(万元),,-314,,-335,,237,957,109,,-203,,-187,41,-576,396,262,12270,-370,
经营性应收项目的减少(万元),,-25418,,-2469,,-33159,-20084,-25358,,-9530,,-5635,-11549,56546,-9196,-5214,-19807,13643,
经营性应付项目的增加(万元),,3281,,3722,,9651,4427,15023,,3610,,4456,3879,-56544,-2776,-3340,12082,6237,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,14,,4,,105,102,-8,,,,,
经营活动产生现金流量净额(万元),,21009,,85767,,22096,9411,73637,,40126,,64661,24896,43445,9133,581,36227,44427,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,23588,,
现金的期末余额(万元),98242,95045,96103,102652,187362,158531,64855,66538,72285,71880,87540,87316,50750,75821,96520,122399,67701,28380,
现金的期初余额(万元),102652,102652,102652,66538,66538,66538,66538,87316,87316,87316,87316,75821,75821,67701,67701,67701,28380,9726,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-4410,-7607,-6549,36114,120824,91993,-1682,-20779,,-15436,223,11495,-25071,8120,28818,54698,39322,18654,

