报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,,
发行债券收到的现金(万元),8757710,5161817,1506859,11183486,7666408,4570686,2432008,10321634,8178166,4352136,2467266,6092756,3191368,2757178,350000,,500000,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,38573,,73107,,,
筹资活动现金流入小计(万元),8757710,5161817,1506859,11454364,7937286,4570686,2432008,11159460,8227166,4352136,2467266,6198999,3297610,3174962,350000,73107,500000,0,
偿还债务支付的现金(万元),7836337,4422099,2122281,9154821,6810850,4694478,2178334,7540888,4713566,2833414,1227823,4348640,2348212,919424,69000,,,4485,
分配股利、利润或偿付利息所支付的现金(万元),305733,261238,91065,398235,411991,224306,72048,310743,228568,186691,21977,222969,26264,130584,85853,81458,4485,0,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,,,,,38573,,,,,,,
筹资活动现金流出小计(万元),8142070,4683336,2213347,9553056,7222840,4918784,2250382,7851631,4942134,3020106,1249800,4610182,2374476,1050008,154853,81458,4485,4485,
筹资活动产生的现金流量净额(万元),615641,478480,-706488,1901308,714446,-348098,181627,3307828,3285032,1332031,1217466,1588817,923134,2124954,195148,-8350,495515,-4485,
汇率变动对现金及现金等价物的影响(万元),4070,454,-28596,20041,17929,4076,-12935,-20872,-6516,-4110,-117,3588,4093,371,239,3,,,
现金及现金等价物净增加额(万元),-1187845,-1187627,-45853,326706,-1250517,-129006,-141400,313126,-763854,462432,380991,160854,-39215,442480,246960,53421,131432,341354,
加:期初现金及现金等价物余额(万元),2252111,2252111,2252112,1925405,1925405,1925405,1925405,1612280,1612280,1612280,1612280,1451426,1451426,1008946,761987,736793,630554,289200,
期末现金及现金等价物余额(万元),1064267,1064484,2206258,2252111,674888,1796400,1784005,1925405,848426,2074712,1993271,1612280,1412211,1451426,1008946,790213,761987,630554,
净利润(万元),,251003,,310146,,238277,115879,433354,,232500,,404459,,335567,,,,146030,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,148542,,,,69652,37838,195695,,73711,,234637,,129753,,,,32810,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,23715,,30190,,14784,7278,26168,,12208,,21269,,15728,,,,6695,
无形资产摊销(万元),,,,,,,,,,,,,,,,,,,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,12,,-13,,0,,-649,,,,-2446,,-3986,,,,98,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,-66282,,3614,,-45032,-39809,12528,,770,,4488,,-2854,,,,-1332,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,20656,765,,348,,528,,-388,,,,-3768,
财务费用(万元),,-291335,,-553444,,-226714,-140429,-653467,,-318658,,-612304,,-427448,,,,-131394,
投资损失(万元),,-65927,,-246634,,-129847,-42830,-59081,,-5227,,-26544,,-7740,,,,-2752,
递延所得税资产减少(万元),,-30542,,-42099,,17248,,-29214,,,,-37902,,-24437,,,,-4826,
递延所得税负债增加(万元),,,,,,,,,,-3861,,,,,,,,,
存货的减少(万元),,,,,,,,,,,,,,,,,,,
经营性应收项目的减少(万元),,-877637,,-2983110,,-1018029,50521,-3040483,,-4716568,,-2525074,,-2795982,,,,-2226634,
经营性应付项目的增加(万元),,475741,,538068,,792170,-551062,2887646,,3404609,,7961537,,3555710,,,,3143427,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-429994,,-2581947,,-304272,-507997,-198139,,-1313557,,5403639,,772016,,,,958354,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),1064267,1064484,2206258,2252111,674888,1796400,1784005,1925405,848426,2074712,1993271,1612280,1412211,1451426,1008946,790213,761987,630554,
现金的期初余额(万元),2252111,2252111,2252112,1925405,1925405,1925405,1925405,1612280,1612280,1612280,1612280,1451426,1451426,1008946,761987,736793,630554,289200,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-1187845,-1187627,-45853,326706,-1250517,-129006,-141400,313126,-763854,462432,380991,160854,-39215,442480,246960,53421,131432,341354,

