报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
长期待摊费用摊销(万元),,,,,,-101,,,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-5,,1,,-295,,-5,,,,,,,,-3,,-5,,-11,-122,,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-28,,-2,,,,,,,,,,,,,,,,,7,,,
投资损失(万元),,,,,,1,,-84,,-84,,-416,,,,,,,,,,,,
递延所得税资产减少(万元),,-51,,-132,,-15,,-153,,-54,,-146,,-35,,-192,,-52,,-119,-94,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-2455,,-8917,,-557,,-5298,,-1159,,-2201,,574,,5377,,6267,,-6832,-7560,,,
经营性应收项目的减少(万元),,-3943,,-2688,,375,,-3471,,-3130,,-2500,,-4645,,-4046,,68,,-469,-4063,,,
经营性应付项目的增加(万元),,-4392,,9244,,-1169,,9838,,793,,-1173,,-690,,-1034,,-8935,,1713,15280,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,-78,,-409,,-101,,-451,,-78,,-460,,-78,,-195,,-71,,-120,-191,,,
经营活动产生现金流量净额(万元),,-5402,,4791,,1502,,8598,,-527,,1389,,-1246,,7384,,718,,505,9001,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),23322,18839,20575,26473,18181,22994,29505,30546,26303,23258,37239,30649,17244,34308,17846,19955,16420,13330,11858,13408,14580,10184,11965,
现金的期初余额(万元),26473,,26473,30546,30546,30546,30546,30649,30649,30649,30649,19955,19955,19955,19955,13408,13408,13408,13408,14580,10184,11965,3474,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,26473,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-3150,-7634,-5898,-4073,-12365,-7552,-1041,-103,-4346,-7390,6591,10693,-2711,14352,-2109,6548,3013,-78,-1549,-1173,4397,-1782,8491,

