报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
取得投资收益所收到的现金(万元),0,0,0,30,30,30,30,97,,,,,,,,6,1,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),5624,5624,,5614,2016,16,,15,15,15,13,13,13,9,1,25,5,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),5674,5674,50,12644,9046,7046,7030,10112,15,15,13,13,13,9,1,1040,215,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),19910,11192,3764,40657,30832,24146,13456,29965,18121,8158,2697,11068,7687,4751,2743,2790,2580,1087,
投资所支付的现金(万元),,,,50,,,,17000,10000,,,,,,,1000,220,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),19910,11192,3764,40707,30832,24146,13456,46965,28121,8158,2697,11068,7687,4751,2743,3790,2800,1087,
投资活动产生的现金流量净额(万元),-14236,-5518,-3714,-28063,-21786,-17100,-6426,-36853,-28106,-8142,-2684,-11055,-7673,-4742,-2741,-2750,-2584,-1087,
吸收投资收到的现金(万元),,,,,,,,39256,31325,,,,,,,6500,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),45045,33789,19413,46690,34900,26151,9419,26750,21380,19890,800,18940,10313,2550,,16763,14503,13840,
发行债券收到的现金(万元),,,,,,,1,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,1,,1,,20,11,,,,,,,,,,
筹资活动现金流入小计(万元),45045,33789,19413,46691,34900,26152,9420,66026,52716,19890,800,18940,10313,2550,0,23263,14503,13840,
偿还债务支付的现金(万元),22300,12150,3850,32710,19450,13491,1300,20550,18020,14570,2500,10878,5191,5191,4191,14744,15574,11570,
分配股利、利润或偿付利息所支付的现金(万元),3226,2457,579,4273,3657,2894,380,1155,805,480,222,595,418,298,213,4092,545,509,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),135,97,57,656,423,296,155,1800,2745,415,191,967,846,498,242,589,160,113,
筹资活动现金流出小计(万元),25662,14704,4486,37638,23529,16682,1836,23505,21570,15465,2913,12440,6455,5987,4645,19425,16279,12192,
筹资活动产生的现金流量净额(万元),19383,19085,14927,9053,11370,9470,7584,42521,31146,4425,-2113,6500,3858,-3437,-4645,3839,-1775,1647,
汇率变动对现金及现金等价物的影响(万元),-160,-79,-30,327,280,58,-154,-158,-32,-61,-9,176,64,40,-17,268,-13,-40,
现金及现金等价物净增加额(万元),1048,12529,11960,463,-394,182,-1593,2482,2479,-2087,-2447,-987,-926,-3092,-2262,6426,-418,-361,
加:期初现金及现金等价物余额(万元),9408,9408,9408,8945,8945,8945,8945,6463,6463,6463,6463,7449,7449,7449,7449,1024,1441,1803,
期末现金及现金等价物余额(万元),10456,21937,21368,9408,8551,9127,7352,8945,8942,4376,4016,6463,6524,4358,5187,7449,1024,1441,
净利润(万元),,-6014,,11539,,10049,,17337,,,1749,6344,,,675,5659,4266,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,4476,,1183,,-341,,909,,,-40,433,,,-126,27,193,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2947,,4727,,2136,,2063,,,382,1170,,,268,875,563,,
无形资产摊销(万元),,86,,180,,67,,52,,,12,42,,,6,8,6,,
长期待摊费用摊销(万元),,40,,52,,24,,33,,,8,17,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-14,,-5190,,4,,237,,,169,20,,,6,12,-4,,
固定资产报废损失(万元),,,,29,,28,,66,,,,79,,,,52,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,1407,,2266,,1135,,1219,,,225,464,,,171,421,594,,
投资损失(万元),,-0,,-30,,-30,,-97,,,,,,,,-5,-1,,
递延所得税资产减少(万元),,-1112,,-179,,-117,,-162,,,-68,-34,,,19,7,-29,,
递延所得税负债增加(万元),,-84,,1587,,,,,,,,,,,,-0,0,,
存货的减少(万元),,-4334,,-5393,,-6154,,-6213,,,-1090,-941,,,-808,-321,-1497,,
经营性应收项目的减少(万元),,-241,,10402,,280,,-31138,,,67,-5998,,,3736,-940,-2234,,
经营性应付项目的增加(万元),,-2120,,-1104,,-1594,,13325,,,629,38,,,-882,1072,1780,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,4003,,-923,,2267,,-660,,,316,1758,,,2078,-1798,318,,
经营活动产生现金流量净额(万元),,-959,,19146,,7754,,-3029,,,2359,3392,,,5141,5069,3955,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,359,,,359,574,,,215,1621,822,,
现金的期末余额(万元),10456,21937,21368,9408,8551,9127,7352,8945,8942,4376,4016,6463,6524,4358,5187,7449,1024,1441,
现金的期初余额(万元),9408,9408,9408,8945,8945,8945,8945,6463,6463,6463,6463,7449,7449,7449,7449,1024,1441,1803,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),1048,12529,11960,463,-394,182,-1593,2482,2479,-2087,-2447,-987,-926,-3092,-2262,6426,-418,-361,

