报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
取得投资收益所收到的现金(万元),1641,315,526,2114,1637,1598,565,507,412,245,145,243,155,183,233,102,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),16,16,,35,28,9,18,16,16,16,,436,436,,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,333,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),176458,123921,61504,136283,85944,70351,,8353,84,80,,587,587,12181,15020,3612,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),317977,220806,98136,305440,217889,176983,70863,176837,118931,78161,40225,79760,55278,66934,95752,45797,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),16393,11300,4214,10338,7148,3218,1018,3689,2741,1269,722,3335,2563,7653,8074,2946,
投资所支付的现金(万元),129861,97361,39135,148370,109700,81750,74780,182965,116180,74940,36780,88375,58845,59050,79789,45182,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,717,,,,132,,5514,,150,
支付的其他与投资活动有关的现金(万元),176716,105322,61378,173098,117376,91120,,43638,7887,4558,,2081,2003,8436,21699,2679,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),322970,213983,104727,331806,234224,176088,75798,231008,126807,80766,37502,93922,63411,80653,109562,50957,
投资活动产生的现金流量净额(万元),-4993,6823,-6592,-26365,-16335,895,-4935,-54171,-7876,-2606,2722,-14162,-8133,-13719,-13810,-5161,
吸收投资收到的现金(万元),,,,2771,,,,43356,43356,,,95,95,4000,1524,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,95,,,140,,
取得借款收到的现金(万元),,,,,,,,,,,,,,1000,1800,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,19,,51,16,74,
筹资活动现金流入小计(万元),0,0,0,2771,0,0,0,43356,43356,0,0,114,95,5051,3340,74,
偿还债务支付的现金(万元),,,,,,,,,,,,,,2800,,800,
分配股利、利润或偿付利息所支付的现金(万元),20327,19737,,16004,15893,15635,,9606,9613,9606,5865,5874,2880,7352,471,3,
其中：子公司支付给少数股东的股利、利润(万元),590,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),2,,,484,,,,734,68,,,51,,,,,
筹资活动现金流出小计(万元),20329,19737,0,16488,15893,15635,0,10340,9681,9606,5865,5925,2880,10152,471,803,
筹资活动产生的现金流量净额(万元),-20329,-19737,0,-13717,-15893,-15635,0,33016,33675,-9606,-5865,-5812,-2785,-5101,2869,-729,
汇率变动对现金及现金等价物的影响(万元),30,0,-40,251,-20,54,-301,-578,-384,-216,-26,342,111,50,21,-45,
现金及现金等价物净增加额(万元),-4795,-3772,-3358,-6344,-12851,-4387,-2644,9137,42092,-1593,1259,1081,-205,-6426,4191,4716,
加:期初现金及现金等价物余额(万元),6972,6972,6972,13316,18287,13316,21442,4179,4219,4179,4179,3098,3098,9523,5332,616,
期末现金及现金等价物余额(万元),2177,3200,3614,6972,5437,8929,18798,13316,46311,2586,5438,4179,2892,3098,9523,5332,
净利润(万元),,21434,,37808,,17845,,30060,,13360,,22193,,18870,13822,,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,1300,,938,,384,,519,,90,,301,,-455,603,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1376,,2395,,828,,2013,,989,,1874,,1390,969,,
无形资产摊销(万元),,103,,468,,222,,402,,195,,382,,371,320,,
长期待摊费用摊销(万元),,97,,140,,56,,126,,57,,29,,13,16,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,1,,-2,,-12,,21,,21,,-3,,2,40,,
固定资产报废损失(万元),,41,,59,,-3,,25,,,,,,,,,
公允价值变动损失(万元),,-112,,-196,,-293,,-129,,,,,,,15,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,-896,,-1402,,-910,,370,,175,,-339,,-14,54,,
投资损失(万元),,-730,,-2084,,-594,,-482,,-215,,-228,,-180,-232,,
递延所得税资产减少(万元),,-204,,-14,,-17,,-68,,-63,,-40,,-56,14,,
递延所得税负债增加(万元),,17,,29,,26,,19,,,,,,,-2,,
存货的减少(万元),,-7645,,-6493,,-2531,,-3732,,-1369,,-3741,,-3468,-2651,,
经营性应收项目的减少(万元),,-15293,,-2951,,-5489,,-683,,-1359,,925,,-2676,-438,,
经营性应付项目的增加(万元),,9654,,4621,,790,,2409,,-1046,,-947,,-1469,2598,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,171,,,,,,,,308,,16,-16,,
经营活动产生现金流量净额(万元),,9141,,33488,,10300,,30870,,10835,,20713,,12344,15112,,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),2177,3200,3614,6972,5437,8929,18798,13316,46311,2586,5438,4179,2892,3098,9523,5332,
现金的期初余额(万元),6972,6972,6972,13316,18287,13316,21442,4179,4219,4179,4179,3098,3098,9523,3282,616,
现金等价物的期末余额(万元),,,,,,0,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,0,,,,,,,,,2050,,
现金及现金等价物的净增加额(万元),-4795,-3772,-3358,-6344,-12851,-4387,-2644,9137,42092,-1593,1259,1081,-205,-6426,4191,4716,

