报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
支付的其他与经营活动有关的现金(万元),19710,10710,4269,31512,17996,11427,5553,21875,16295,10236,4852,25264,17342,9765,23994,26691,29797,
经营活动现金流出小计(万元),111348,76994,34772,149383,92189,63947,35108,110802,79965,54577,33629,112473,78301,51593,156021,163921,140813,
经营活动产生的现金流量净额(万元),16054,22611,19309,12053,9947,7686,8372,7991,-8459,-10572,-9732,7372,-24787,-10585,7889,2784,17699,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,50,
取得投资收益所收到的现金(万元),492,256,86,313,79,16,1,134,134,134,75,115,40,40,233,242,31,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,1,1,1,1,7,7,,,4,2,2,130,72,38,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),51000,29000,3000,41300,11300,4300,,60400,60400,60400,49000,21000,18000,18000,46000,58000,550,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),51492,29256,3086,41614,11380,4316,1,60540,60540,60534,49075,21119,18042,18042,46364,58314,669,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),4763,3251,398,2017,816,529,62,2024,1366,748,160,8956,1136,892,1144,2531,5217,
投资所支付的现金(万元),350,350,350,,,,,,,,,,,,226,1239,203,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),61000,51000,25000,41300,29300,9300,,60400,60400,60400,51200,16000,13000,13000,51000,58000,300,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),66113,54601,25748,43317,30116,9829,62,62424,61766,61148,51360,24956,14136,13892,52370,61770,5720,
投资活动产生的现金流量净额(万元),-14621,-25345,-22662,-1703,-18736,-5513,-60,-1884,-1226,-615,-2285,-3837,3906,4149,-6006,-3456,-5051,
吸收投资收到的现金(万元),,,,41260,41260,41260,41260,,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),26000,15000,5000,39500,28500,17500,2500,56200,43200,32200,13500,95100,87100,67100,92900,86500,72800,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),67,5,1,72,69,37,,,,,,2715,2715,2715,37120,,4048,
筹资活动现金流入小计(万元),26067,15005,5001,80832,69829,58797,43760,56200,43200,32200,13500,97815,89815,69815,130020,86500,76848,
偿还债务支付的现金(万元),41100,35100,20600,65700,57500,50500,22000,49200,34700,25500,6000,81100,73600,57600,90300,93600,80000,
分配股利、利润或偿付利息所支付的现金(万元),5514,4985,632,5198,4545,3921,881,16496,15492,14484,13460,6244,5296,4267,3936,6866,10261,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),70,8,1,1045,1042,973,1530,,,,,2565,2565,543,37120,,4048,
筹资活动现金流出小计(万元),46684,40093,21233,71942,63087,55394,24411,65696,50192,39984,19460,89909,81461,62409,131356,100466,94309,
筹资活动产生的现金流量净额(万元),-20618,-25088,-16232,8890,6742,3403,19349,-9496,-6992,-7784,-5960,7906,8354,7405,-1336,-13966,-17461,
汇率变动对现金及现金等价物的影响(万元),5,0,-3,7,8,2,-4,-5,-4,-2,-1,3,1,1,4,-0,10,
现金及现金等价物净增加额(万元),-19180,-27823,-19587,19247,-2040,5578,27657,-3394,-16680,-18972,-17978,11443,-12526,971,550,-14638,-4803,
加:期初现金及现金等价物余额(万元),45325,45325,45325,26078,26078,26078,26078,29472,29472,29472,29472,18029,18029,18029,17479,32117,36920,
期末现金及现金等价物余额(万元),26145,17502,25738,45325,24039,31656,53736,26078,12792,10500,11495,29472,5503,18999,18029,17479,32117,
净利润(万元),,6764,,22493,,5327,,19423,7685,5282,,15932,2962,2942,18034,18716,21324,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,723,,1361,,186,,1757,2602,241,,-936,1039,288,1154,521,276,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1842,,3919,,1961,,4081,3395,2026,,2870,2137,1735,2925,2787,2808,
无形资产摊销(万元),,158,,287,,142,,262,192,123,,184,136,84,170,128,110,
长期待摊费用摊销(万元),,235,,441,,209,,307,215,123,,35,24,13,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,,,-8,-6,,,3,3,2,15,-107,7,
固定资产报废损失(万元),,,,41,,5,,0,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,1125,,2882,,1605,,3910,2906,1897,,3380,2433,1552,3936,3973,3990,
投资损失(万元),,-529,,-914,,-146,,-471,-250,-222,,-293,-186,-229,-834,-591,-295,
递延所得税资产减少(万元),,-120,,-183,,-0,,-234,-375,1,,101,-148,-42,-228,-112,-126,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,
存货的减少(万元),,-41623,,-50514,,-6389,,5718,-5011,-1326,,-20071,-22256,-17271,-28311,-7829,-10825,
经营性应收项目的减少(万元),,11710,,-41931,,5591,,-25492,-20441,-14101,,-9590,-20813,-4132,1100,3331,-3351,
经营性应付项目的增加(万元),,42325,,74171,,-804,,-1261,629,-4617,,15755,9883,4473,9928,-18034,3780,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,22611,,12053,,7686,,7991,-8459,-10572,,7372,-24787,-10585,7889,2784,17699,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),26145,17502,25738,45325,24039,31656,53736,26078,12792,10500,11495,29472,5503,18999,18029,17479,32117,
现金的期初余额(万元),45325,45325,45325,26078,26078,26078,26078,29472,29472,29472,29472,18029,18029,18029,17479,32117,36920,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-19180,-27823,-19587,19247,-2040,5578,27657,-3394,-16680,-18972,-17978,11443,-12526,971,550,-14638,-4803,

