报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1021,,1563,,683,,739,,338,,468,,,,238,229,,,
无形资产摊销(万元),,609,,793,,327,,652,,137,,277,,,,155,119,,,
长期待摊费用摊销(万元),,30,,51,,21,,137,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,0,,-16,,-9,,1,,,,10,,,,0,-0,,,
固定资产报废损失(万元),,1,,11,,0,,,,0,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-58,,-943,,-239,,1200,,298,,-891,,,,-184,-6,,,
投资损失(万元),,-5014,,-990,,-308,,-94,,,,,,,,,,,,
递延所得税资产减少(万元),,,,,,0,,,,-1,,32,,,,128,-51,,,
递延所得税负债增加(万元),,13,,145,,82,,31,,-3,,,,,,,,,,
存货的减少(万元),,-312,,-1333,,-19,,-160,,-2221,,-1199,,,,-642,-1031,,,
经营性应收项目的减少(万元),,-381,,-794,,1025,,-6914,,-1272,,-3321,,,,-768,-2814,,,
经营性应付项目的增加(万元),,1086,,3019,,59,,-302,,-3246,,1401,,,,427,2578,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,2617,,4101,,2188,,1169,,351,,691,,,,703,345,,,
经营活动产生现金流量净额(万元),,2766,,10290,,7502,,7085,,118,,8474,,,,4190,3166,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),50819,49480,41641,38621,42716,39970,46145,66573,62491,68186,75436,19210,16347,14189,12633,11018,7275,4381,1275,
现金的期初余额(万元),38619,38619,38619,66573,66573,66573,66573,19210,19210,19210,19210,11018,11018,11018,11018,7275,4381,1275,1225,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),12200,10860,3022,-27952,-23857,-26603,-20429,47364,43281,48977,56227,8191,5328,3170,1615,3743,2895,3106,49,

