报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
经营性应收项目的减少(万元),,-1996,,-9847,,-6362,,-5617,,-1484,-1694,-3612,,-2455,-2455,-782,-1903,,
经营性应付项目的增加(万元),,-2115,,2332,,1446,,294,,-1917,-1220,697,,-305,-11,218,640,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,162,,363,,,,-22,,65,5,-382,,-138,-60,0,582,,
经营活动产生现金流量净额(万元),,587,,2713,,-651,,2324,,-229,-1688,1617,,-874,-1521,3243,2097,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),5999,9882,7827,8881,6597,9286,7708,4457,19076,22179,1657,3818,1616,4707,4390,6084,1990,1678,
现金的期初余额(万元),8881,8881,8881,4457,4457,4457,4457,3818,3818,3818,3818,6084,6084,6084,6084,1990,1678,1562,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-2883,1000,-1055,4425,2140,4830,3252,639,15258,18361,-2161,-2266,-4468,-1377,-1694,4094,313,115,

