报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,2143,,11210,9351,9280,,,,,,,
支付的其他与投资活动有关的现金(万元),5000,5000,5000,39113,25000,21000,,6000,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),15020,9602,5697,55619,33321,27238,923,22261,12706,10837,1735,5203,3280,523,223,37,
投资活动产生的现金流量净额(万元),-2919,2483,1335,-24237,-24187,-27235,-923,-22201,-12706,-10837,-1735,-5184,-3280,-523,-220,-37,
吸收投资收到的现金(万元),,,,43420,43420,43420,,,20,,,30000,30000,16350,1200,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),36505,32375,21405,61775,27133,29033,10333,56785,34164,23628,6210,16117,12200,6180,400,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),12551,,,900,13400,5600,,367,308,308,367,,,400,,,
筹资活动现金流入小计(万元),49057,32375,21405,106095,83953,78053,10333,57152,34492,23936,6577,46117,42200,22930,1600,0,
偿还债务支付的现金(万元),22699,19049,4999,55920,27708,18606,3590,24916,11599,7529,1700,9080,2580,3500,,,
分配股利、利润或偿付利息所支付的现金(万元),2555,1586,721,2435,1822,1251,511,3072,2675,2312,132,422,240,181,14,,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),583,389,5,2157,1223,528,70,193,145,117,48,,,,,,
筹资活动现金流出小计(万元),25837,21024,5725,60512,30752,20386,4171,28181,14419,9958,1880,9502,2820,3681,14,0,
筹资活动产生的现金流量净额(万元),23219,11352,15681,45582,53201,57667,6162,28971,20073,13978,4696,36614,39380,19249,1586,0,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-15941,-13829,-1469,9791,5008,21764,955,-12568,-12549,-10457,-5010,16056,28088,7142,44,-4,
加:期初现金及现金等价物余额(万元),20495,20495,20495,10705,10705,10705,10705,23273,23323,23273,23273,7217,7217,75,31,36,
期末现金及现金等价物余额(万元),4554,6666,19027,20495,15712,32468,11659,10705,10774,12815,18263,23273,35305,7217,75,31,
净利润(万元),,794,,2121,,3810,,9426,,3367,,8187,343,2635,544,-46,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,533,,6530,,4706,,2295,,-186,,2169,135,1514,46,3,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2184,,2025,,962,,1558,,488,,299,123,112,25,14,
无形资产摊销(万元),,283,,565,,289,,361,,121,,99,22,38,71,18,
长期待摊费用摊销(万元),,154,,344,,105,,232,,59,,50,12,11,6,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-1,,,,-18,,,,-1,,228,,,
固定资产报废损失(万元),,,,5,,1,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,1647,,2378,,1280,,1329,,396,,567,253,183,15,,
投资损失(万元),,-85,,-382,,-20,,,,,,,,,-3,,
递延所得税资产减少(万元),,-455,,-1477,,-865,,-2099,,-71,,-507,-55,-375,-24,-2,
递延所得税负债增加(万元),,-19,,-80,,-43,,-119,,-15,,,,,,,
存货的减少(万元),,5227,,-10558,,771,,4085,,-1020,,-9324,-3552,-2303,-1566,-9,
经营性应收项目的减少(万元),,-10387,,-22459,,-43842,,-48315,,-3847,,-41198,-2169,-37357,-4919,-31,
经营性应付项目的增加(万元),,-27540,,9435,,24178,,11928,,-12891,,24287,-3122,21506,4483,85,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,2224,,,
经营活动产生现金流量净额(万元),,-27664,,-11555,,-8669,,-19338,,-13599,,-15374,-8011,-11584,-1322,33,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),4554,6666,19027,20495,15712,32468,11659,10705,10774,12815,18263,23273,35305,7217,75,31,
现金的期初余额(万元),20495,20495,20495,10705,10705,10705,10705,23273,23323,23273,23273,7217,7217,75,31,36,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-15941,-13829,-1469,9791,5008,21764,955,-12568,,-10457,-5010,16056,28088,7142,44,-4,

