报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
财务费用(万元),,97,,526,,339,,199,,97,,63,,30,,143,,,
投资损失(万元),,-8739,,-4826,,-3324,,-2241,,-1039,,-2356,,-2444,,-1636,,,
递延所得税资产减少(万元),,-63,,-137,,-136,,-339,,-187,,195,,-37,,-75,,,
递延所得税负债增加(万元),,-25,,-87,,,,-111,,-39,,-136,,-418,,-57,,,
存货的减少(万元),,-4635,,-21448,,-10565,,-22836,,10887,,16648,,-10203,,-15319,,,
经营性应收项目的减少(万元),,-42166,,885,,-28456,,-37878,,-24811,,180,,-1296,,55764,,,
经营性应付项目的增加(万元),,-39186,,3931,,-4851,,-33889,,-48027,,-28187,,-26007,,-67790,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,503,,,,-2021,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,5644,,151724,,39257,,65966,,18510,,116600,,78349,,88244,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),401135,433266,449021,500936,380908,416289,415927,605080,268262,300339,343115,345712,256395,312106,262460,267918,258836,175467,
现金的期初余额(万元),500936,500936,500936,605080,605080,605080,605080,345712,345712,345712,345029,312106,312106,267918,267918,258836,175467,203231,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-99801,-67670,-51915,-104144,-224172,-188791,-189153,259368,-77450,-45374,-1914,33607,-55710,44188,-5458,9082,83369,-27764,

