报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
支付的其他与投资活动有关的现金(万元),19100,,18700,118481,98822,51780,41780,3517,85874,47480,29180,31680,13181,,,,30,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),22965,3051,20407,125859,105146,55922,43425,6855,88736,49816,29986,32790,13833,428,270,1857,1138,791,2179,1194,1791,3787,
投资活动产生的现金流量净额(万元),-19896,-1967,-19163,-13125,-29500,-2415,-37077,24899,-10181,6663,-3515,-32776,-13825,-420,-265,-1830,-1133,-786,-2126,-1103,-1755,-3766,
吸收投资收到的现金(万元),2275,,,1521,1721,150,,9298,9298,,,40328,39260,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,150,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),4030,4030,,8000,1200,,,,,,,950,950,950,,905,905,905,6535,8680,7380,8889,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),2625,2489,1573,,,,,917,,,,,968,,,1046,14,,,76,,142,
筹资活动现金流入小计(万元),8930,6519,1573,9521,2921,150,0,10215,9298,0,0,41278,41178,950,0,1951,920,905,6535,8756,7380,9031,
偿还债务支付的现金(万元),,,,,900,300,,,,,,1855,1855,905,905,4070,3370,1430,9076,9249,7500,4002,
分配股利、利润或偿付利息所支付的现金(万元),2674,2522,99,2429,2288,2286,,2400,2280,2280,,15,19,10,9,927,974,866,1075,1565,2591,446,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,12767,2408,1356,985,,15,246,,2906,810,1479,,,,971,501,208,433,80,
筹资活动现金流出小计(万元),2674,2522,99,15197,5596,3942,985,2400,2295,2526,0,4777,2684,2394,914,4997,4344,3267,10652,11023,10524,4529,
筹资活动产生的现金流量净额(万元),6256,3997,1474,-5676,-2676,-3792,-985,7815,7003,-2526,0,36501,38494,-1444,-914,-3046,-3424,-2362,-4117,-2267,-3144,4503,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-17972,1275,-21765,-22773,-39921,-6327,-34789,27398,-8362,-465,-8064,12742,29892,1546,-3105,1518,-4218,-1404,-994,979,-3352,2345,
加:期初现金及现金等价物余额(万元),23632,23632,23632,46406,46406,46406,46406,19007,19007,19007,21069,6266,6490,6266,6490,4748,6018,4748,5742,4763,8115,5770,
期末现金及现金等价物余额(万元),5661,24907,1867,23632,6485,40078,11616,46406,10645,18542,13005,19007,36381,7811,3385,6266,1800,3343,4748,5742,4763,8115,
净利润(万元),,6088,,6831,,4671,,8064,,3986,,6614,,3413,,8258,,,8074,6002,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,38,,1239,,554,,619,,655,,198,,96,,71,,,42,245,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,795,,1391,,777,,1301,,623,,1200,,597,,1153,,,940,881,,,
无形资产摊销(万元),,35,,68,,59,,69,,36,,60,,30,,75,,,77,80,,,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,2,,-33,,23,,9,,65,,126,,82,,42,,,134,30,,,
固定资产报废损失(万元),,9,,123,,,,179,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-747,,46,,-875,,,,-749,,15,,10,,204,,,415,565,,,
投资损失(万元),,-188,,-664,,,,,,,,,,,,,,,,,,,
递延所得税资产减少(万元),,-42,,-65,,-452,,-282,,-105,,-32,,-18,,124,,,-39,-69,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-1039,,-883,,-2552,,-1229,,-1256,,-448,,-103,,934,,,948,-753,,,
经营性应收项目的减少(万元),,-7869,,-26462,,-25402,,-22166,,-11321,,-4647,,-2224,,-2019,,,-3320,-6204,,,
经营性应付项目的增加(万元),,2161,,10620,,23077,,7043,,3464,,5930,,1527,,-2450,,,-2023,3573,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,3817,,,,1078,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-756,,-3972,,-120,,-5315,,-4603,,9016,,3410,,6393,,,5249,4349,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),5661,,1867,23632,6485,40078,11616,46406,10645,18542,13005,19007,36381,7811,3385,6266,1800,3343,4748,5742,4763,8115,
现金的期初余额(万元),23632,,23632,46406,46406,46406,46406,19007,19007,19007,21069,6266,6490,6266,6490,4748,6018,4748,5742,4763,8115,5770,
现金等价物的期末余额(万元),,24907,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,23632,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-17972,1275,-21765,-22773,-39921,-6327,-34789,27398,-8362,-465,-8064,12742,29892,1546,-3105,1518,-4218,-1404,-994,979,-3352,2345,

