报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
经营活动现金流出小计(万元),30353,21720,13042,35769,30789,20818,13511,33916,30769,15639,9865,42567,40942,25979,18130,13566,17957,
经营活动产生的现金流量净额(万元),-9265,-6915,-7246,-4585,-5794,-5116,-5770,7269,6237,4589,-2367,-357,-1378,5566,5297,7023,-2285,
收回投资所收到的现金(万元),2000,2000,2100,20700,24700,14500,7500,31100,15100,,,20400,20400,28450,29249,,,
取得投资收益所收到的现金(万元),8,8,240,188,163,88,23,162,54,,,82,82,144,266,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),17,16,8,41,41,0,0,8,8,8,8,50,45,19,47,12,13,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),2024,2024,2348,20929,24904,14588,7523,31270,15162,8,8,20532,20528,28614,29561,12,13,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),483,270,69,924,364,266,117,658,593,205,42,378,52,6852,7013,5004,2593,
投资所支付的现金(万元),7950,7950,7950,20800,32700,24700,19700,31100,,6900,,16600,,29300,32199,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,23100,,,,16600,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),8433,8220,8019,21724,33064,24966,19817,31758,23693,7105,42,16978,16652,36152,39212,5004,2593,
投资活动产生的现金流量净额(万元),-6409,-6196,-5671,-795,-8160,-10378,-12294,-487,-8532,-7098,-34,3554,3876,-7539,-9651,-4993,-2580,
吸收投资收到的现金(万元),,,20,,,,,15078,15078,,,,,,,,10000,
其中：子公司吸收少数股东投资收到的现金(万元),,,20,,,,,,,,,,,,,,,
取得借款收到的现金(万元),2500,1000,,,,,,,,,,4000,4000,,,,1000,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),2500,1000,20,0,0,0,0,15078,15078,0,0,4000,4000,0,0,0,11000,
偿还债务支付的现金(万元),1000,1000,,,,,,,,,,4000,4000,,,,1000,
分配股利、利润或偿付利息所支付的现金(万元),1306,1306,,3000,3000,3000,,,,,,5,5,,1500,,43,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,150,150,150,150,635,467,,,,,,,,335,
筹资活动现金流出小计(万元),2306,2306,0,3150,3150,3150,150,635,467,0,0,4005,4005,0,1500,0,1378,
筹资活动产生的现金流量净额(万元),194,-1306,20,-3150,-3150,-3150,-150,14443,14611,0,0,-5,-5,0,-1500,0,9622,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-15481,-14417,-12897,-8530,-17104,-18644,-18214,21225,12316,-2509,-2401,3192,2492,-1972,-5854,2031,4756,
加:期初现金及现金等价物余额(万元),19171,19171,19171,27702,27702,27702,27702,6477,7987,6477,6477,3285,3285,5257,11111,9080,4324,
期末现金及现金等价物余额(万元),3690,4754,6275,19171,10598,9058,9488,27702,20303,3968,4076,6477,5777,3285,5257,11111,9080,
净利润(万元),,-1058,,2738,,2376,,6375,,4418,,4005,,3809,3595,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,167,,708,,101,,242,,-365,,1432,,146,73,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,322,,760,,396,,900,,453,,1177,,1149,960,,,
无形资产摊销(万元),,165,,311,,151,,295,,147,,422,,546,451,,,
长期待摊费用摊销(万元),,266,,574,,286,,606,,306,,971,,940,391,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-2,,-11,,0,,-8,,-4,,5,,4,7,,,
固定资产报废损失(万元),,,,,,,,284,,,,,,,,,,
公允价值变动损失(万元),,,,,,-61,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,6,,,,-112,,,,,,5,,,,,,
投资损失(万元),,24,,-184,,-80,,-162,,,,-82,,-145,-266,,,
递延所得税资产减少(万元),,,,,,,,,,,,35,,-26,-8,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,
存货的减少(万元),,-2294,,231,,1782,,-2017,,474,,932,,-741,-1634,,,
经营性应收项目的减少(万元),,-4131,,-7143,,-7315,,-2934,,-1365,,-11226,,-2181,2450,,,
经营性应付项目的增加(万元),,-380,,-2569,,-2639,,3689,,357,,1969,,2065,-722,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-6915,,-4585,,-5116,,7269,,4589,,-357,,5566,5297,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),3690,4754,6275,19171,10598,9058,9488,27702,20303,3968,4076,6477,5777,3285,5257,11111,9080,
现金的期初余额(万元),19171,19171,19171,27702,27702,27702,27702,6477,7987,6477,6477,3285,3285,5257,11111,9080,4324,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-15481,-14417,-12897,-8530,-17104,-18644,-18214,21225,12316,-2509,-2401,3192,2492,-1972,-5854,2031,4756,

