报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
经营活动现金流出小计(万元),119077,79868,41286,85402,63904,43231,28593,89171,67243,37813,19214,70906,79158,64692,43123,9697,77298,36850,39112,32624,30760,
经营活动产生的现金流量净额(万元),-30202,-21737,-8981,9380,-4574,-3309,-11349,6411,6253,3605,-1618,53728,36484,20235,14456,4037,-3491,-7418,17006,23722,25003,
收回投资所收到的现金(万元),35600,17500,,87545,,,,,,,,,,208,,194,194,2412,50,500,1100,
取得投资收益所收到的现金(万元),996,728,437,1713,,,,,,,652,,,,,,,,,8,16,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),644,689,50,52,,,,470,470,,,0,4,,,,,11538,8567,900,1,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,694,,,
收到的其他与投资活动有关的现金(万元),394,394,,142,,,,,,,,,,,,,,600,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),37635,19311,487,89451,0,0,0,470,470,0,652,0,4,208,0,194,194,14550,9310,1408,1117,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),6643,7882,3610,23251,10713,2135,1016,3132,1965,866,645,2119,208,14176,48,3588,368,7018,30391,33283,15877,
投资所支付的现金(万元),1053,2720,1628,144454,10000,43400,43400,2940,2940,2450,,,,-60,,-60,,550,1,,500,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,1833,-142,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),7696,10602,5238,169539,20571,45535,44416,6072,4905,3316,645,2119,208,14116,48,3528,368,7568,30392,33283,16377,
投资活动产生的现金流量净额(万元),29939,8709,-4751,-80087,-20571,-45535,-44416,-5602,-4435,-3316,6,-2118,-204,-13908,-48,-3334,-174,6982,-21082,-31875,-15260,
吸收投资收到的现金(万元),2210,1682,100,74272,70117,67547,66744,2106,282,282,,400,,10,,,100,50,,,77351,
其中：子公司吸收少数股东投资收到的现金(万元),2210,1682,1074,6784,2761,59,66744,2106,282,282,,400,,,,,100,,,,49,
取得借款收到的现金(万元),52900,35206,12448,72000,43032,33024,16557,70750,19000,17000,15000,61300,56400,71235,44400,18500,86203,46503,77197,111449,54970,
发行债券收到的现金(万元),,,,,,,,,,,,,30000,,30000,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,-4637,,102,25,,,1940,15180,
筹资活动现金流入小计(万元),55110,36888,12548,146272,113148,100571,83300,72856,19282,17282,15000,61700,86400,66608,74400,18602,86328,46553,77197,113389,147500,
偿还债务支付的现金(万元),68537,48626,9174,34667,13859,10920,7382,62602,30252,23152,16661,100706,90929,64780,56169,22560,73511,33785,75924,86970,64569,
分配股利、利润或偿付利息所支付的现金(万元),7095,5899,1655,9085,6899,5279,557,4531,3515,2465,2014,8098,9230,6119,4835,2153,9344,4938,9281,8913,8060,
其中：子公司支付给少数股东的股利、利润(万元),,,115,115,115,,,350,350,250,254,131,720,,,,,,,49,,
支付其他与筹资活动有关的现金(万元),3370,745,500,1178,1087,1116,,883,,,-525,31,277,,281,,681,7716,764,1189,76567,
筹资活动现金流出小计(万元),79001,55270,11329,44929,21845,17315,7939,68015,33767,25617,18150,108835,100436,70899,61285,24713,83536,46439,85969,97072,149196,
筹资活动产生的现金流量净额(万元),-23891,-18382,1219,101343,91304,83256,75361,4841,-14485,-8335,-3150,-47135,-14036,-4291,13115,-6111,2792,114,-8772,16317,-1696,
汇率变动对现金及现金等价物的影响(万元),0,,,0,,,,-0,-0,-0,-0,0,,,,,,,-0,4,-397,
现金及现金等价物净增加额(万元),-24154,-31410,-12513,30636,66158,34412,19596,5650,-12667,-8046,-4761,4475,22244,2035,27523,-5408,-873,-321,-12848,8169,7650,
加:期初现金及现金等价物余额(万元),70705,70705,70705,40069,40069,40069,40069,34419,34419,34419,34419,29944,7700,7700,7700,7700,8573,8573,21421,13252,5602,
期末现金及现金等价物余额(万元),46550,39294,58192,70705,106227,74481,59665,40069,21752,26373,29657,34419,29944,9735,35223,2291,7700,8252,8573,21421,13252,
净利润(万元),,12105,,16538,,10537,,21680,,11967,,26275,17830,,,,21049,,,,7019,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-1332,,-575,,-283,,-151,,575,,148,1521,,,,2876,,,,-150,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1170,,1283,,494,,838,,376,,733,746,,,,743,,,,303,
无形资产摊销(万元),,189,,171,,70,,102,,49,,53,49,,,,49,,,,7960,
长期待摊费用摊销(万元),,39,,36,,13,,18,,9,,44,30,,,,29,,,,9,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-289,,-114,,,,-23,,4,,1,17,,,,15,,,,7,
固定资产报废损失(万元),,22,,13,,,,,,,,0,1,,,,0,,,,0,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,3724,,6920,,2870,,4702,,2298,,6524,10469,,,,9663,,,,7345,
投资损失(万元),,-345,,-1883,,78,,88,,15,,,,,,,,,,,,
递延所得税资产减少(万元),,-238,,-444,,-274,,-213,,-289,,-508,-1203,,,,-343,,,,-260,
递延所得税负债增加(万元),,541,,924,,343,,755,,390,,241,942,,,,973,,,,-1,
存货的减少(万元),,-2566,,1799,,3330,,-2526,,-2434,,-1059,140,,,,-612,,,,753,
经营性应收项目的减少(万元),,-28575,,-26131,,-30640,,-21566,,-8680,,22804,-7791,,,,-36729,,,,-5359,
经营性应付项目的增加(万元),,-6008,,11019,,10152,,2708,,-675,,-1527,13733,,,,-1205,,,,7376,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,-173,,-178,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-21737,,9380,,-3309,,6411,,3605,,53728,36484,,,,-3491,,,,25003,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),46550,39294,58192,70705,106227,74481,59665,40069,21752,26373,29657,34419,29944,9735,35223,2291,7700,8252,8573,21421,13252,
现金的期初余额(万元),70705,70705,70705,40069,40069,40069,40069,34419,34419,34419,34419,29944,7700,7700,7700,7700,8573,8573,21421,13252,5602,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-24154,-31410,-12513,30636,66158,34412,19596,5650,,-8046,-4761,4475,22244,2035,27523,-5408,-873,-321,-12848,8169,7650,

