报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
投资活动现金流入小计(万元),15412,10657,10090,27930,10660,10600,8882,28240,5628,160,0,1480,896,436,0,1574,785,755,131,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),10056,6604,4340,30206,21510,14601,7801,29813,21796,10559,4359,22516,15715,6388,4635,24040,17639,9164,11848,
投资所支付的现金(万元),7500,7500,3000,20660,2000,2000,,40639,19000,12000,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,5,,7165,,
支付的其他与投资活动有关的现金(万元),0,,,,730,730,0,,94,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),17556,14104,7340,50866,24240,17331,7802,70452,40890,22559,4359,22516,15715,6388,4635,24044,17639,16329,11848,
投资活动产生的现金流量净额(万元),-2144,-3446,2751,-22936,-13580,-6731,1081,-42212,-35262,-22399,-4359,-21036,-14819,-5952,-4635,-22470,-16853,-15574,-11718,
吸收投资收到的现金(万元),,,-241,,-56,,,36938,35466,35466,35466,,,,,273,1400,957,237,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,273,,957,237,
取得借款收到的现金(万元),71573,49573,3751,72073,53700,23902,296,62822,46355,33952,8970,44143,32085,13968,5322,53357,53349,42038,25454,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,1898,1808,1725,,,,,,,,,,,,,2331,
筹资活动现金流入小计(万元),71573,49573,3509,73972,55452,25627,296,99760,81822,69418,44437,44143,32085,13968,5322,53631,54749,42994,28023,
偿还债务支付的现金(万元),72494,42374,409,67282,52427,22235,5572,60856,49482,38202,9981,30987,22991,8572,6981,38079,41830,29526,19101,
分配股利、利润或偿付利息所支付的现金(万元),4483,2166,1089,6081,5249,4459,680,4694,4442,3741,621,4094,3466,2859,588,3268,3780,1762,2699,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),556,475,,116,350,206,,96,1029,1223,28,547,318,268,1,1591,,,113,
筹资活动现金流出小计(万元),77533,45015,1498,73480,58026,26900,6251,65646,54952,43167,10630,35627,26775,11700,7571,42938,45610,31287,21914,
筹资活动产生的现金流量净额(万元),-5960,4558,2011,492,-2574,-1273,-5955,34114,26870,26252,33807,8516,5311,2269,-2249,10693,9139,11707,6109,
汇率变动对现金及现金等价物的影响(万元),221,60,-71,532,299,156,-74,-361,-46,-52,-24,550,166,109,-25,1115,-24,-211,-19,
现金及现金等价物净增加额(万元),-3595,7519,2742,-548,-1501,2946,6246,5827,1191,9300,32964,2389,60,4315,809,-1380,3311,1149,-113,
加:期初现金及现金等价物余额(万元),14472,14472,14472,15020,15020,15020,15020,9193,9193,9193,11368,6804,6804,6804,12185,8184,4873,3724,3837,
期末现金及现金等价物余额(万元),10877,21991,17214,14472,13518,17966,21265,15020,10385,18493,44332,9193,6865,11119,12994,6804,8184,4873,3724,
净利润(万元),,-5938,,3603,,3492,,10985,,4126,,,5247,,,7799,6504,4219,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,1599,,825,,-74,,1362,,315,,,559,,,308,878,438,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,4452,,8519,,3390,,7372,,3103,,,4146,,,4416,2880,2179,,
无形资产摊销(万元),,254,,378,,156,,230,,65,,,217,,,296,297,217,,
长期待摊费用摊销(万元),,429,,1501,,69,,1087,,349,,,291,,,535,957,568,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-1,,-64,,160,,65,,92,,,0,,,-19,426,332,,
固定资产报废损失(万元),,,,,,,,97,,,,,,,,1,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,2014,,2887,,847,,2406,,893,,,1638,,,2502,1918,1749,,
投资损失(万元),,-1810,,-3065,,-1438,,-2030,,-707,,,-596,,,-757,-892,-971,,
递延所得税资产减少(万元),,169,,-1254,,472,,2138,,-651,,,-910,,,-857,-130,-209,,
递延所得税负债增加(万元),,-359,,1886,,3,,-1249,,,,,,,,,,,,
存货的减少(万元),,610,,-3006,,-3473,,-1423,,-1976,,,-2928,,,-1652,-4175,-2733,,
经营性应收项目的减少(万元),,3571,,17294,,10026,,-17636,,-2956,,,-2564,,,-5700,-5385,-4969,,
经营性应付项目的增加(万元),,-1678,,-6683,,-2852,,10877,,3112,,,4303,,,2410,7772,4406,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,3036,,-1457,,17,,4,,-266,,,,,,,,,,
经营活动产生现金流量净额(万元),,6347,,21363,,10794,,14285,,5500,,,9403,,,9282,11050,5227,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),10877,21991,17214,14472,13518,17966,21265,15020,10385,14493,44332,9193,6865,11119,12994,6804,8184,4873,3724,
现金的期初余额(万元),14472,14472,14472,15020,15020,15020,15020,9193,9193,9193,11368,6804,6804,6804,12185,8184,4873,3724,3837,
现金等价物的期末余额(万元),,,,,,,,,,4000,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-3595,7519,2742,-548,-1501,2946,6246,5827,1191,9300,32964,2389,60,4315,809,-1380,3311,1149,-113,

