报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),72639,72557,46432,56409,31481,13233,5049,22195,8996,8546,0,5029,1,1,0,0,0,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),730,370,732,994,896,608,248,404,392,180,305,267,307,128,172,122,124,19,
投资所支付的现金(万元),4000,,,1866,1566,316,,78,78,78,4578,,,,12,550,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),58000,58000,46000,61700,38400,23000,5000,34500,8500,8500,,5053,53,53,53,,158,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),62730,58370,46732,64560,40862,23924,5248,34981,8970,8758,4883,5320,360,182,237,672,282,19,
投资活动产生的现金流量净额(万元),9909,14187,-299,-8151,-9381,-10691,-199,-12786,26,-211,-4883,-291,-359,-181,-237,-672,-282,-19,
吸收投资收到的现金(万元),333,333,,157,87,,,16399,16149,,,0,0,0,0,7068,84,82,
其中：子公司吸收少数股东投资收到的现金(万元),333,333,,157,87,,,250,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),333,333,0,157,87,0,0,16399,16149,0,0,0,0,0,0,7068,84,82,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,,,,,
分配股利、利润或偿付利息所支付的现金(万元),680,680,,680,680,680,,228,228,228,,216,216,216,,,,,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,228,228,228,,216,216,216,,,,,
支付其他与筹资活动有关的现金(万元),1253,1253,1250,,1,1,,777,712,68,20,297,177,106,40,,,,
筹资活动现金流出小计(万元),1933,1933,1250,680,681,681,0,1005,940,296,20,513,393,322,40,0,0,0,
筹资活动产生的现金流量净额(万元),-1600,-1600,-1250,-523,-594,-681,0,15394,15209,-296,-20,-513,-393,-322,-40,7068,84,82,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),10077,12941,-651,-11893,-13660,-13260,-2293,4005,13964,-1877,-6764,3466,1125,662,-755,11947,2556,1547,
加:期初现金及现金等价物余额(万元),14814,14814,14846,26707,26707,26707,26707,22702,22702,22702,22702,19235,19235,19235,19235,7289,4732,3185,
期末现金及现金等价物余额(万元),24890,27755,14195,14814,13046,13446,24414,26707,36665,20825,15938,22702,20360,19898,18481,19235,7289,4732,
净利润(万元),,1542,,433,,1506,,4817,,,57,4261,,,-376,780,896,-131,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-64,,1021,,125,,178,,,-3,81,,,-5,17,61,65,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,80,,168,,79,,142,,,30,108,,,25,65,53,27,
无形资产摊销(万元),,155,,172,,65,,51,,,10,24,,,2,4,,,
长期待摊费用摊销(万元),,223,,356,,154,,275,,,39,213,,,37,145,85,17,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-10,,-10,,,,,,-4,,,,,3,,
固定资产报废损失(万元),,,,0,,,,-0,,,,,,,0,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,,,,,,,,,,,,
投资损失(万元),,-257,,-725,,-220,,-281,,,-4,8,,,-3,,,,
递延所得税资产减少(万元),,-89,,-157,,-157,,-27,,,1,-6,,,,8,-14,-1,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,
存货的减少(万元),,,,,,,,,,,,,,,,,,,
经营性应收项目的减少(万元),,-1275,,-4932,,-2790,,-3745,,,28,-65,,,1203,517,-1836,330,
经营性应付项目的增加(万元),,39,,612,,-639,,-11,,,-2018,-463,,,-1362,2517,3365,1176,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,,,-158,,,,,,,,113,,,,1498,142,,
经营活动产生现金流量净额(万元),,354,,-3219,,-1889,,1397,,,-1861,4270,,,-477,5550,2754,1483,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),24890,27755,14195,14814,13046,13446,24414,26707,36665,20825,15938,22702,20360,19898,18481,19235,7289,4732,
现金的期初余额(万元),14814,14814,14846,26707,26707,26707,26707,22702,22702,22702,22702,19235,19235,19235,19235,7289,4732,3185,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),10077,12941,-651,-11893,-13660,-13260,-2293,4005,13964,-1877,-6764,3466,1125,662,-755,11947,2556,1547,

