报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,
收到其他与筹资活动有关的现金(万元),,,,51028,,,2070,903,263,,6631,74735,89337,155656,
筹资活动现金流入小计(万元),400150,179625,71503,1090843,941282,811318,103762,1066444,873849,659941,399022,1380985,187474,178260,
偿还债务支付的现金(万元),169305,122299,27949,349372,228213,168845,105257,142163,136756,110978,96980,93731,62864,476,
分配股利、利润或偿付利息所支付的现金(万元),49232,12118,6176,21612,15408,9378,4297,8160,5867,2578,1286,5370,6950,475,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),6260,4586,2467,15588,18582,11472,6647,22848,19265,18440,7533,184782,73670,30757,
筹资活动现金流出小计(万元),224797,139003,36592,386572,262203,189694,116201,173171,161889,131996,105799,283883,143484,31709,
筹资活动产生的现金流量净额(万元),175353,40622,34910,704272,679079,621623,-12439,893273,711960,527946,293223,1097102,43990,146551,
汇率变动对现金及现金等价物的影响(万元),2366,1572,-2272,2744,2498,582,-1318,-1376,305,291,-35,-208,-80,-500,
现金及现金等价物净增加额(万元),1938197,564219,259623,-110125,-192762,-168339,-100674,362390,114648,-85628,-100222,64966,46229,4820,
加:期初现金及现金等价物余额(万元),368865,368865,368865,478991,478991,478991,478991,116600,116600,116600,116600,51634,5405,585,
期末现金及现金等价物余额(万元),2307062,933085,628488,368865,286229,310652,378316,478991,231248,30972,16378,116600,51634,5405,
净利润(万元),,234650,,373590,,106989,46926,419406,,202074,2430,291844,95058,5556,
少数股东损益(万元),,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,
资产减值准备(万元),,53032,,97491,,20713,12772,24474,,4918,-781,23386,5864,259,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,181706,,212511,,93465,41869,127954,,47736,28919,73142,16410,4457,
无形资产摊销(万元),,5219,,9573,,4685,2277,7510,,3149,1466,4800,2499,2266,
长期待摊费用摊销(万元),,7123,,8338,,3627,1467,2654,,595,194,507,324,6,
待摊费用的减少(万元),,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-31,,9154,,244,33,7831,,228,32,15821,59,10,
固定资产报废损失(万元),,616,,1578,,,,,,,,,,,
公允价值变动损失(万元),,,,31425,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,
财务费用(万元),,8774,,26226,,-9744,6517,11259,,3431,1576,6561,11318,2422,
投资损失(万元),,-881,,-18440,,-5984,-2797,-134431,,-124599,-8517,-7608,-146,-1612,
递延所得税资产减少(万元),,-49583,,-66976,,-19823,-7003,-24513,,-6754,-1805,-12967,-11014,-1981,
递延所得税负债增加(万元),,1741,,1546,,-97,,-260,,-100,,-209,-219,0,
存货的减少(万元),,-357560,,-437131,,-166247,-60615,-229018,,-264168,-115707,-32017,-69792,-22037,
经营性应收项目的减少(万元),,-242630,,-314324,,47432,-241935,-507600,,-136677,96265,-1476214,-231559,-31391,
经营性应付项目的增加(万元),,870640,,1185114,,26601,-128479,516330,,208202,11644,1303160,247652,28154,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,
其他(万元),,14814,,11952,,3971,1986,12479,,0,3657,20708,,0,
经营活动产生现金流量净额(万元),,727630,,1131627,,105833,-326983,234075,,-61964,19373,210913,66453,-13890,
债务转为资本(万元),,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,
现金的期末余额(万元),2307062,933085,628488,368865,286229,310652,378316,478991,231248,30972,16378,116600,51634,5405,
现金的期初余额(万元),368865,368865,368865,478991,478991,478991,478991,116600,116600,116600,116600,51634,5405,585,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),1938197,564219,259623,-110125,-192762,-168339,-100674,362390,,-85628,-100222,64966,46229,4820,

