报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2015-12-31,2014-12-31,
支付的其他与投资活动有关的现金(万元),,,,183,,,363,,2564,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,
投资活动现金流出小计(万元),21444,12690,8101,29130,19804,12570,6904,43119,26408,22512,23174,10707,
投资活动产生的现金流量净额(万元),-19491,-11847,-7970,-27800,-18657,-11238,-6288,-39286,-23827,-19835,-8765,-6824,
吸收投资收到的现金(万元),49444,49444,49444,,,,,,,13855,15000,3993,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,
取得借款收到的现金(万元),84627,64553,33310,176508,107615,72957,51239,154635,86172,133884,130103,112513,
发行债券收到的现金(万元),,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),3258,1504,193,6209,6080,2338,1504,15239,9384,12053,30757,5343,
筹资活动现金流入小计(万元),137329,115501,82947,182717,113695,75296,52743,169873,95556,159793,175860,121849,
偿还债务支付的现金(万元),123551,85143,21485,132966,101347,63104,39264,135153,79564,137768,157512,128610,
分配股利、利润或偿付利息所支付的现金(万元),9054,8260,1062,3515,2397,1683,860,18593,16281,29503,9838,7093,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),852,1126,556,7018,3364,4564,4816,4792,,12377,17400,4517,
筹资活动现金流出小计(万元),133457,94529,23103,143498,107108,69352,44940,158538,95845,179648,184751,140220,
筹资活动产生的现金流量净额(万元),3873,20972,59843,39218,6587,5944,7804,11336,-289,-19855,-8891,-18371,
汇率变动对现金及现金等价物的影响(万元),1355,518,35,-1403,-2407,214,-144,686,169,17,-559,-284,
现金及现金等价物净增加额(万元),-735,16073,44746,10316,-5462,-10307,-2112,-7539,-13177,7600,3553,3866,
加:期初现金及现金等价物余额(万元),27098,27098,27098,16782,16782,16782,16782,24321,24321,16721,13168,9302,
期末现金及现金等价物余额(万元),26363,43172,71844,27098,11320,6475,14670,16782,11144,24321,16721,13168,
净利润(万元),,11078,,22631,14020,8621,,23331,12918,24812,15260,19247,
少数股东损益(万元),,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,
资产减值准备(万元),,54,,439,675,492,,-169,-316,262,238,2,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,5577,,10655,7802,5113,,8056,3899,7478,7206,6335,
无形资产摊销(万元),,232,,456,342,227,,389,170,255,237,276,
长期待摊费用摊销(万元),,7,,69,65,43,,84,42,84,81,86,
待摊费用的减少(万元),,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-382,-342,-334,,310,313,13,19,22,
固定资产报废损失(万元),,,,116,106,,,,,,,,
公允价值变动损失(万元),,994,,-74,,,,-3226,-3226,-4890,6045,4389,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,
财务费用(万元),,1926,,3718,2382,1242,,504,252,2338,5455,3208,
投资损失(万元),,323,,-241,-241,-81,,2079,2322,3458,-1417,-2132,
递延所得税资产减少(万元),,69,,-223,-150,-159,,-2256,63,-14,1,-4,
递延所得税负债增加(万元),,714,,-644,-2165,-3409,,1204,466,-409,1279,1424,
存货的减少(万元),,-21017,,-27758,-7899,-13491,,-12847,-10526,9142,-9691,-949,
经营性应收项目的减少(万元),,5367,,-23632,-15611,-10538,,1037,2448,-981,-6474,-1219,
经营性应付项目的增加(万元),,1106,,15169,10031,7047,,1230,1944,5727,3529,-1342,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,6430,,301,9015,-5227,,19725,10770,47274,21768,29345,
债务转为资本(万元),,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,
现金的期末余额(万元),26363,43172,71844,27098,11320,6475,14670,16782,11144,24321,16721,13168,
现金的期初余额(万元),27098,27098,27098,16782,16782,16782,16782,24321,24321,16721,13168,9302,
现金等价物的期末余额(万元),,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-735,16073,44746,10316,-5462,-10307,,-7539,-13177,7600,3553,3866,

