报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
投资活动现金流出小计(万元),25230,17112,10743,45403,18949,7348,1995,33236,3359,2435,943,3339,2379,4497,5316,8175,
投资活动产生的现金流量净额(万元),-7848,-6878,-8679,792,-7128,-1944,-954,-33197,-3350,-2426,-934,-3338,-2378,-4497,-5308,-8175,
吸收投资收到的现金(万元),903,903,1909,8614,8614,8614,8614,30606,30606,,,,,5254,5500,3000,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),15063,11700,,9388,9388,9388,288,9238,9100,7100,2100,6000,6000,9000,8100,7532,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),15967,12603,1909,18002,18002,18002,8902,39844,39706,7100,2100,6000,6000,14254,13600,10532,
偿还债务支付的现金(万元),5172,5110,2050,12016,8000,8000,4990,7100,6000,3000,,5000,5000,8500,11151,2000,
分配股利、利润或偿付利息所支付的现金(万元),4260,4210,51,2977,2857,2649,77,379,279,170,71,254,190,421,324,220,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,33,33,33,39,899,797,55,,85,20,,,,
筹资活动现金流出小计(万元),9432,9320,2101,15025,10890,10682,5106,8378,7076,3225,71,5339,5210,8921,11475,2220,
筹资活动产生的现金流量净额(万元),6534,3283,-192,2977,7112,7320,3795,31466,32630,3875,2029,661,790,5333,2125,8312,
汇率变动对现金及现金等价物的影响(万元),71,-20,-38,236,250,101,-80,-89,-50,-10,0,127,39,11,-18,-36,
现金及现金等价物净增加额(万元),-2350,-7396,-13398,12431,5381,4770,5489,-331,32711,-1188,-2564,1350,575,2703,-1985,2550,
加:期初现金及现金等价物余额(万元),17843,17843,17843,5413,5413,5413,5413,5744,5744,5744,5744,4393,4393,1691,3676,1126,
期末现金及现金等价物余额(万元),15493,10447,4445,17843,10794,10182,10902,5413,38455,4556,3180,5744,4968,4393,1691,3676,
净利润(万元),,2650,,7232,,3139,,8199,,5095,528,7510,,4452,3469,307,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,500,,1946,,337,,1605,,647,-108,572,,847,680,103,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1408,,2715,,1342,,2536,,1220,607,2414,,2125,1606,781,
无形资产摊销(万元),,64,,116,,54,,83,,36,18,67,,57,54,49,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-8,,-89,,-89,,-21,,-8,-6,3,,,80,,
固定资产报废损失(万元),,0,,33,,1,,21,,,,,,,-2,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,39,,111,,-78,,478,,180,71,127,,432,342,165,
投资损失(万元),,-200,,-1336,,,,,,,,,,,,,
递延所得税资产减少(万元),,10,,-90,,-145,,-116,,14,57,-24,,-76,-91,-69,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,
存货的减少(万元),,-2515,,-7211,,-6786,,-3246,,-1805,-890,-5635,,964,-6107,-2935,
经营性应收项目的减少(万元),,-24990,,-5986,,6384,,-11495,,-1338,7709,-5306,,-10394,-10740,-2392,
经营性应付项目的增加(万元),,11862,,8340,,-4866,,3446,,-6668,-11644,4173,,3450,11926,6438,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,7398,,2647,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-3782,,8426,,-707,,1488,,-2626,-3659,3901,,1857,1216,2449,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),15493,10447,4445,17843,10794,10182,10902,5413,38455,4556,3180,5744,4968,4393,1691,3676,
现金的期初余额(万元),17843,17843,17843,5413,5413,5413,5413,5744,5744,5744,5744,4393,4393,1691,3676,1126,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-2350,-7396,-13398,12431,5381,4770,5489,-331,32711,-1188,-2564,1350,575,2703,-1985,2550,

