报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
收回投资所收到的现金(万元),77000,38500,3500,225500,132000,93500,19000,176000,76000,16000,,,,,,,,,,
取得投资收益所收到的现金(万元),764,392,30,2046,1270,841,87,1613,692,103,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),7,,,15,15,18,,43,159,12,,40,40,28,23,18,6,64,16,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),158,85,42,144,90,55,15,110,92,53,6,32,24,19,8,205,193,25,44,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),77928,38977,3572,227705,133375,94414,19101,177766,76942,16168,6,72,64,48,31,224,198,88,60,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),10701,6900,6266,28838,20173,17465,10761,12768,5313,1982,1239,5393,5111,4248,4061,4441,6288,3630,10082,
投资所支付的现金(万元),107000,73500,35000,222500,177000,125500,72000,182500,123000,63000,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),117701,80400,41266,251338,197173,142965,82761,195268,128313,64982,1239,5393,5111,4248,4061,4441,6288,3630,10082,
投资活动产生的现金流量净额(万元),-39773,-41424,-37695,-23634,-63798,-48550,-63660,-17502,-51371,-48814,-1233,-5321,-5047,-4201,-4030,-4218,-6089,-3542,-10022,
吸收投资收到的现金(万元),,,,,,,,79603,79603,79603,79603,,,,,,,,6000,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),55753,32889,14940,65890,41790,25290,6290,43900,19800,10800,5900,54300,26650,19400,2000,58680,58333,63700,40090,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),55753,32889,14940,65890,41790,25290,6290,123503,99403,90403,85503,54300,26650,19400,2000,58680,58333,63700,46090,
偿还债务支付的现金(万元),34004,19190,6490,41800,24400,12900,1000,44400,21650,14400,4900,56190,30290,22900,,56290,66333,52990,36600,
分配股利、利润或偿付利息所支付的现金(万元),5063,1660,806,6272,5519,4637,432,1755,1304,895,532,1918,1515,1079,544,2436,5390,3144,2720,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),18,11,8,12,9,4,,1454,1036,1036,661,6,6,6,6,14,48,115,44,
筹资活动现金流出小计(万元),39086,20860,7304,48084,29928,17542,1432,47609,23990,16332,6094,58114,31811,23985,550,58740,71771,56249,39364,
筹资活动产生的现金流量净额(万元),16667,12028,7636,17806,11862,7748,4858,75893,75412,74071,79409,-3814,-5161,-4585,1450,-60,-13438,7451,6726,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-41681,-40240,-34536,-7392,-52164,-35366,-56947,57617,19275,15361,71795,-3684,-3898,-4361,-5410,5953,-888,-84,1261,
加:期初现金及现金等价物余额(万元),53044,53044,53044,60435,60435,60435,60435,2818,2818,2818,2818,6502,6502,6502,6502,549,1437,1520,260,
期末现金及现金等价物余额(万元),11362,12804,18508,53044,8271,25069,3489,60435,22093,18179,74614,2818,2604,2141,1092,6502,549,1437,1520,
净利润(万元),,5220,,7827,,5642,,12723,,5416,,14837,,7594,,7717,8831,12249,9226,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,1957,,3949,,1616,,2120,,302,,661,,96,,-261,582,105,47,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,7959,,14344,,7184,,13763,,6383,,9717,,4552,,8734,6457,4816,3902,
无形资产摊销(万元),,387,,608,,226,,322,,143,,262,,128,,226,223,207,129,
长期待摊费用摊销(万元),,685,,2050,,1131,,1286,,498,,611,,36,,72,67,94,77,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-22,,-13,,21,,32,,1,,-12,,10,16,-100,18,
固定资产报废损失(万元),,,,2,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,1596,,2302,,1447,,2071,,965,,2235,,1214,,2977,4410,3963,3693,
投资损失(万元),,-392,,-2046,,-841,,-1613,,-103,,,,,,,,,,
递延所得税资产减少(万元),,-374,,-421,,-19,,-166,,-18,,-256,,116,,65,-346,-155,-192,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-3817,,705,,1256,,-3611,,2887,,-13080,,-1393,,6507,-228,-1638,-3256,
经营性应收项目的减少(万元),,-29508,,-37822,,-3584,,-23902,,-10648,,-21825,,-9840,,-14424,-4829,-23446,-10567,
经营性应付项目的增加(万元),,5444,,6961,,-8608,,-3788,,-15754,,12289,,1935,,-1391,3457,-89,1480,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-10845,,-1564,,5436,,-774,,-9896,,5451,,4425,,10231,18640,-3994,4557,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),11362,12804,18508,53044,8271,25069,3489,60435,22093,18179,74614,2818,2604,2141,1092,6502,549,1437,1520,
现金的期初余额(万元),53044,53044,53044,60435,60435,60435,60435,2818,2818,2818,2818,6502,6502,6502,6502,549,1437,1520,260,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-41681,-40240,-34536,-7392,-52164,-35366,-56947,57617,19275,15361,71795,-3684,-3898,-4361,-5410,5953,-888,-84,1261,

