报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
投资活动现金流入小计(万元),63537,42134,20207,72104,48355,32075,17664,44960,17709,4040,525,2077,2061,2061,2060,13648,8514,25175,21590,19926,10178,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),3031,1903,934,7060,3143,2243,1062,4691,3105,664,519,1828,1442,1168,1026,6253,4424,4031,1238,3869,2095,
投资所支付的现金(万元),2547,1933,,4420,1920,1920,1920,2250,,,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),62500,42400,24200,74350,51850,30350,14250,61500,35000,14500,8000,500,500,500,500,7000,6000,27200,23700,20200,13340,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),68078,46236,25134,85830,56913,34513,17232,68441,38105,15164,8519,2328,1942,1668,1526,13253,10424,31231,24938,24069,15435,
投资活动产生的现金流量净额(万元),-4541,-4103,-4927,-13726,-8558,-2438,432,-23481,-20397,-11124,-7994,-250,119,393,535,395,-1909,-6056,-3348,-4143,-5257,
吸收投资收到的现金(万元),,,,,,,,794,794,794,794,21025,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,1800,,,,,,,,,,,,50,50,660,6868,150,3100,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,2970,,,,
筹资活动现金流入小计(万元),0,0,0,1800,0,0,0,794,794,794,794,21025,0,0,0,50,50,3630,6868,150,3100,
偿还债务支付的现金(万元),1800,1800,1800,,,,,,,,,,,,,50,,2549,5128,700,3500,
分配股利、利润或偿付利息所支付的现金(万元),1406,1406,5,1002,1002,1002,,2006,2006,2006,,,,,,1878,1127,2273,272,2013,55,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),233,233,233,274,274,274,,689,,,,833,,,,,,,2970,,,
筹资活动现金流出小计(万元),3439,3439,2038,1276,1276,1276,0,2695,2006,2006,0,833,0,0,0,1928,1127,4822,8370,2713,3555,
筹资活动产生的现金流量净额(万元),-3439,-3439,-2038,524,-1276,-1276,0,-1901,-1213,-1213,794,20192,0,0,0,-1878,-1077,-1192,-1502,-2563,-455,
汇率变动对现金及现金等价物的影响(万元),118,-39,-121,475,806,180,-703,-1159,-890,-511,97,922,371,235,69,509,457,80,-336,0,-123,
现金及现金等价物净增加额(万元),-2956,-6405,-6409,-4398,-4427,-1836,283,-16383,-14123,-8457,-2948,24576,2112,411,-1266,5336,1881,1349,-702,-3325,607,
加:期初现金及现金等价物余额(万元),14448,12712,12712,17111,17111,17111,17111,33494,33494,33494,33494,8918,8918,8918,8918,3582,3582,2232,2934,6259,5652,
期末现金及现金等价物余额(万元),11491,6308,6304,12712,12684,15275,17394,17111,19371,25037,30546,33494,11030,9328,7652,8918,5462,3582,2232,2934,6259,
净利润(万元),,2929,,6199,,2856,,3633,,1922,,6492,,3164,,5944,,5759,3935,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,,,228,,,,333,,,,331,,54,,372,,-119,276,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,882,,1496,,719,,1481,,882,,1273,,548,,898,,779,746,,,
无形资产摊销(万元),,92,,133,,59,,97,,46,,93,,46,,94,,93,61,,,
长期待摊费用摊销(万元),,74,,109,,45,,84,,41,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,0,,,,12,,-2,,2,,-13,,-1,,-1,,-14,,,,
固定资产报废损失(万元),,,,54,,,,2,,,,,,,,1,,,0,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,39,,-864,,-180,,1246,,511,,-1050,,-271,,-637,,-58,360,,,
投资损失(万元),,-201,,-652,,117,,-409,,-40,,-60,,-60,,-272,,-324,-190,,,
递延所得税资产减少(万元),,8,,-51,,-32,,-17,,-12,,7,,9,,-49,,-26,-3,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-4346,,-292,,-2164,,-2029,,-1660,,-967,,-524,,1031,,-1025,-197,,,
经营性应收项目的减少(万元),,-1905,,-1323,,-3863,,1589,,-1245,,-4909,,-3152,,-1265,,463,-1158,,,
经营性应付项目的增加(万元),,3604,,3251,,4131,,4150,,3944,,2518,,-32,,193,,2991,653,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,41,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,1176,,8330,,1698,,10158,,4391,,3712,,-218,,6309,,8518,4484,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),11491,6308,6304,12712,12684,15275,17394,17111,19371,25037,30546,33494,11030,9328,7652,8918,5462,3582,2232,2934,6259,
现金的期初余额(万元),14448,12712,12712,17111,17111,17111,17111,33494,33494,33494,33494,8918,8918,8918,8918,3582,3582,2232,2934,6259,5652,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-2956,-6405,-6409,-4398,-4427,-1836,283,-16383,-14123,-8457,-2948,24576,2112,411,-1266,5336,1881,1349,-702,-3325,607,

