报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,3,1,29,7,10,,496,390,,,87,87,44,294,213,127,21,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,210,210,210,340,340,60,1685,,1350,450,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),20417,8513,1004,2029,9620,7021,2006,13541,600,210,210,427,427,104,1979,213,1477,471,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),4820,1417,663,5258,3919,3189,1182,2765,769,305,195,1900,1744,951,5115,11473,18000,12426,
投资所支付的现金(万元),21402,8502,,1,11401,5000,3000,15000,,,,,,,,,150,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,2501,,,,,,9000,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),26222,9919,3164,5259,15320,8189,4182,17765,9769,305,195,1900,1744,951,5115,11473,18150,12426,
投资活动产生的现金流量净额(万元),-5805,-1406,-2161,-3230,-5700,-1168,-2176,-4224,-9169,-95,15,-1473,-1317,-847,-3136,-11260,-16672,-11955,
吸收投资收到的现金(万元),292,245,,,,,,19392,22890,22890,,,,,,,,5000,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),24725,13000,4500,26739,17400,7900,5500,11500,9700,8700,2500,30250,21500,18500,36100,48003,33500,38220,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,3987,,,,5310,3900,,,,,,,,,,
筹资活动现金流入小计(万元),25017,13245,4500,30725,17400,7900,5500,36202,36490,31590,2500,30250,21500,18500,36100,48003,33500,43220,
偿还债务支付的现金(万元),12375,9375,5775,16400,9125,8750,4475,28200,24925,23300,3075,33850,24275,21650,37125,40650,19350,36550,
分配股利、利润或偿付利息所支付的现金(万元),5237,4164,1415,5972,5746,5042,1023,5467,4596,2964,2216,6682,2819,3507,5732,5702,3716,2076,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),9500,,1000,3500,2500,,,4933,3949,3949,,,,,250,,,,
筹资活动现金流出小计(万元),27112,13539,8190,25872,17371,13792,5498,38600,33470,30213,5291,40532,27094,25157,43107,46352,23066,38626,
筹资活动产生的现金流量净额(万元),-2095,-294,-3690,4853,29,-5892,2,-2398,3020,1377,-2791,-10282,-5594,-6657,-7007,1650,10434,4594,
汇率变动对现金及现金等价物的影响(万元),0,-8,-18,-18,9,11,-3,-4,-1,-0,-0,-18,8,3,50,-1,0,,
现金及现金等价物净增加额(万元),-2388,-3810,-3069,1540,-7944,-9531,2100,-1467,-7358,-1970,-2922,1007,-6310,-8735,1437,132,2622,3898,
加:期初现金及现金等价物余额(万元),15118,15118,15118,13579,13579,13579,13579,15046,15046,15046,15046,14039,14039,14039,12603,12471,9849,5950,
期末现金及现金等价物余额(万元),12730,11308,12049,15118,5635,4048,15678,13579,7688,13076,12125,15046,7730,5304,14039,12603,12471,9849,
净利润(万元),,-4644,,4519,,1099,,6003,,1669,,4212,,-3337,4258,6084,6610,7236,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-288,,363,,25,,287,,84,,312,,-9,-107,200,162,58,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2205,,4543,,2252,,4623,,2253,,4512,,2298,4516,3992,2707,1388,
无形资产摊销(万元),,265,,431,,213,,335,,151,,321,,154,209,172,127,98,
长期待摊费用摊销(万元),,26,,67,,40,,84,,42,,91,,49,76,68,40,9,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-3,,54,,9,,-101,,1,,10,,3,16,41,100,2,
固定资产报废损失(万元),,28,,48,,4,,31,,,,,,,,,,8,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,996,,1222,,524,,1712,,1008,,2375,,1187,3091,3613,2011,1766,
投资损失(万元),,-1,,-8,,-9,,-31,,8,,17,,7,6,30,,,
递延所得税资产减少(万元),,-781,,105,,139,,-102,,-45,,-39,,-1011,-117,-46,-396,-15,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-1838,,-3596,,-2150,,-1557,,-3689,,-1795,,-775,3053,-1763,-2632,1196,
经营性应收项目的减少(万元),,2209,,-7646,,-3080,,-5370,,-2826,,287,,1008,-245,-1721,-3620,-1138,
经营性应付项目的增加(万元),,-38,,189,,-1255,,-435,,-1689,,2592,,-758,-3023,-747,3751,648,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,-238,,-356,,-293,,-319,,-218,,-115,,-49,-201,-180,,3,
经营活动产生现金流量净额(万元),,-2102,,-66,,-2481,,5158,,-3252,,12780,,-1235,11529,9744,8860,11259,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),12730,11308,12049,15118,5635,4048,15678,13579,7688,13076,12125,15046,7730,5304,14039,12603,12471,9849,
现金的期初余额(万元),15118,15118,15118,13579,13579,13579,13579,15046,15046,15046,15046,14039,14039,14039,12603,12471,9849,5950,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-2388,-3810,-3069,1540,-7944,-9531,2100,-1467,-7358,-1970,-2922,1007,-6310,-8735,1437,132,2622,3898,

