报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
经营活动现金流出小计(万元),392920,260417,121458,473948,385424,234940,123150,353634,275439,155765,67767,108863,61336,34985,61025,57277,21073,
经营活动产生的现金流量净额(万元),31533,25543,13513,429,15879,10643,811,20476,280,-86,-2384,18344,11460,7255,10899,2968,1704,
收回投资所收到的现金(万元),314548,386841,129616,647912,297981,210831,16022,25930,7830,6430,3000,28200,23500,18000,13200,771,17529,
取得投资收益所收到的现金(万元),1825,1522,545,2514,1639,716,79,130,18,17,935,120,88,69,69,215,52,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),6,6,,13,53,53,49,50,50,50,,22,22,17,3282,405,104,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,0,1000,100,100,100,,132,132,132,150,,120,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),316379,388369,130161,650438,299674,211600,17150,26210,7999,6598,3935,28474,23742,18218,16702,1391,17805,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),10962,10920,566,18344,13732,9443,247,3904,878,99,,1144,890,428,2011,1629,13657,
投资所支付的现金(万元),331639,358628,150630,700062,356131,240081,59900,25820,14600,5500,3500,28200,28200,18000,12972,300,17720,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,3050,1565,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),342601,369548,151196,721456,371428,249525,60147,29724,15478,5599,3500,29344,29090,18428,14983,1929,31377,
投资活动产生的现金流量净额(万元),-26222,18822,-21035,-71018,-71755,-37924,-42997,-3515,-7480,999,435,-870,-5348,-210,1719,-538,-13572,
吸收投资收到的现金(万元),6256,4000,,78660,78660,78660,78660,,,,,140,140,140,5000,,,
其中：子公司吸收少数股东投资收到的现金(万元),6256,4000,,,,,,,,,,,140,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,1764,,,,2480,2480,2480,,,,
筹资活动现金流入小计(万元),6256,4000,0,78660,78660,78660,78660,1764,0,0,0,2620,2620,2620,5000,0,0,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,,,,
分配股利、利润或偿付利息所支付的现金(万元),5600,5390,,4000,4000,3850,,,,,,7500,6750,,11500,,,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,1647,1347,1347,415,70,,,,2480,2480,2480,,,,
筹资活动现金流出小计(万元),5600,5390,0,5647,5347,5197,415,70,0,0,0,9980,9230,2480,11500,0,0,
筹资活动产生的现金流量净额(万元),656,-1390,0,73013,73313,73463,78245,1694,0,0,0,-7360,-6610,140,-6500,0,0,
汇率变动对现金及现金等价物的影响(万元),513,85,-208,733,681,356,-293,-285,-222,-120,-29,286,74,75,162,4,-315,
现金及现金等价物净增加额(万元),6480,43060,-7730,3157,18119,46537,35766,18370,-7422,792,-1978,10400,-424,7259,6280,2434,-12183,
加:期初现金及现金等价物余额(万元),44134,44134,44114,40977,40977,40977,40977,22607,22607,22607,22607,12207,12207,12207,5927,3493,15676,
期末现金及现金等价物余额(万元),50614,87194,36385,44134,59097,87515,76743,40977,15186,23400,20629,22607,11783,19466,12207,5927,3493,
净利润(万元),,18010,,26983,,13958,,20589,,11309,,14529,,7117,10246,5692,3093,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,89,,132,,4,,101,,32,,-146,,-14,675,-31,-3,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,773,,1447,,678,,1421,,745,,1559,,799,1932,1944,1602,
无形资产摊销(万元),,79,,161,,70,,136,,67,,135,,67,119,107,42,
长期待摊费用摊销(万元),,16,,23,,21,,18,,9,,44,,23,53,52,171,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-2,,-55,,-47,,14,,17,,35,,29,0,59,-28,
固定资产报废损失(万元),,2,,,,,,8,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,-85,,-733,,-356,,285,,120,,-286,,-75,-162,-4,315,
投资损失(万元),,-1520,,-2426,,-736,,-130,,-18,,-123,,-69,-56,-237,-154,
递延所得税资产减少(万元),,-14,,-17,,1,,-14,,-2,,158,,119,-151,5,-2,
递延所得税负债增加(万元),,-19,,237,,,,,,,,,,,,,,
存货的减少(万元),,8057,,-7027,,-17559,,-2601,,-25456,,-3848,,-10,315,-699,30,
经营性应收项目的减少(万元),,-5460,,-38567,,2537,,5216,,4389,,-15702,,-5526,9591,-11526,3671,
经营性应付项目的增加(万元),,5619,,20271,,12070,,-4566,,8699,,21989,,4794,-11663,7605,-7034,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,25543,,429,,10643,,20476,,-86,,18344,,7255,10899,2968,1704,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),50614,87194,36385,44134,59097,87515,76743,40977,15186,23400,20629,22607,11783,19466,12207,5927,3493,
现金的期初余额(万元),44134,44134,44114,40977,40977,40977,40977,22607,22607,22607,22607,12207,12207,12207,5927,3493,15676,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),6480,43060,-7730,3157,18119,46537,35766,18370,-7422,792,-1978,10400,-424,7259,6280,2434,-12183,

