报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),3283,1201,725,2335,2610,1466,1367,1371,913,748,357,1043,630,332,1309,20,685,597,753,
投资所支付的现金(万元),,,,12566,,,,,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,16,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),167900,104000,44800,207905,147265,114800,42600,125000,42000,37000,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),171183,105218,45525,222806,149875,116266,43967,126371,42913,37748,357,1043,630,332,1309,20,685,597,753,
投资活动产生的现金流量净额(万元),-13853,-7648,12070,-22501,1532,-19555,2470,-42527,-42500,-37745,-354,-1043,-630,-332,-1309,-20,-685,-597,-753,
吸收投资收到的现金(万元),505,,,2097,1479,,,44065,41430,41430,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,100,100,,100,,100,,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,500,,,300,,,,659,659,509,580,500,279,143,,
筹资活动现金流入小计(万元),505,0,0,2097,1979,0,0,44365,41430,41430,0,759,759,509,680,500,379,143,0,
偿还债务支付的现金(万元),,,,,,,,100,100,100,,100,100,,100,,,,,
分配股利、利润或偿付利息所支付的现金(万元),2783,,,3043,3043,,,2,2,2,1,4504,4503,4503,4005,2,3600,4000,1350,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),36,36,,106,54,54,,773,647,623,,,,,,,,,39,
筹资活动现金流出小计(万元),2819,36,0,3150,3097,54,0,875,749,725,1,4604,4603,4503,4105,2,3600,4000,1389,
筹资活动产生的现金流量净额(万元),-2314,-36,0,-1052,-1118,-54,0,43490,40681,40705,-1,-3845,-3844,-3994,-3425,498,-3221,-3857,-1389,
汇率变动对现金及现金等价物的影响(万元),237,-47,-287,413,340,-209,-788,-1494,-1221,-621,-126,1369,516,387,886,39,26,-243,-16,
现金及现金等价物净增加额(万元),-5127,-760,13027,-14772,4154,-17761,1517,11611,3632,4412,187,4255,-449,-2748,3693,378,3566,1514,3077,
加:期初现金及现金等价物余额(万元),22590,22590,22590,37362,37362,37362,37362,25751,25751,25751,25751,21496,21496,21496,17803,17803,14237,12723,9646,
期末现金及现金等价物余额(万元),17462,21830,35617,22590,41516,19601,38879,37362,29383,30163,25938,25751,21048,18748,21496,18182,17803,14237,12723,
净利润(万元),,6023,,10369,,4097,,9387,,3251,,8069,,3030,7036,982,5990,4807,4698,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,669,,1991,,1087,,865,,445,,701,,461,687,149,429,511,452,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,288,,434,,220,,333,,183,,246,,122,212,41,146,104,115,
无形资产摊销(万元),,92,,171,,80,,159,,81,,211,,117,149,27,95,90,84,
长期待摊费用摊销(万元),,428,,770,,469,,526,,234,,380,,169,319,73,281,234,141,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-0,,,,,,6,,6,,,,,-0,,,,,
固定资产报废损失(万元),,,,,,,,-0,,-0,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,0,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,68,,7,,227,,1059,,431,,-754,,-218,-427,-18,-26,155,16,
投资损失(万元),,-2218,,-2101,,-911,,-841,,,,,,,,,,,,
递延所得税资产减少(万元),,-296,,-569,,-288,,-190,,-99,,-220,,-180,-8,-137,6,-121,-191,
递延所得税负债增加(万元),,125,,-42,,195,,-0,,260,,53,,237,222,-4,273,0,0,
存货的减少(万元),,-1631,,-5723,,-6810,,-1683,,-2302,,-872,,-2287,-386,-962,-2465,31,-1412,
经营性应收项目的减少(万元),,-3087,,993,,621,,-1481,,336,,-1656,,69,-1113,658,285,-215,833,
经营性应付项目的增加(万元),,5369,,-100,,2205,,3647,,-754,,1616,,-330,849,-949,2431,615,499,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,1141,,2165,,864,,357,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,6971,,8367,,2056,,12143,,2073,,7773,,1190,7540,-139,7446,6211,5235,
债务转为资本(万元),,,,,,,,0,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,0,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,0,,,,,,,,,,,,
现金的期末余额(万元),17462,21830,35617,22590,41516,19601,38879,37362,29383,30163,25938,25751,21048,18748,21496,18182,17803,14237,12723,
现金的期初余额(万元),22590,22590,22590,37362,37362,37362,37362,25751,25751,25751,25751,21496,21496,21496,17803,17803,14237,12723,9646,
现金等价物的期末余额(万元),,,,,,0,,0,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,0,,0,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-5127,-760,13027,-14772,4154,-17761,1517,11611,3632,4412,187,4255,-449,-2748,3693,378,3566,1514,3077,

