报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2875,2865,17,303,5,2,0,1,,,,56,4,0,0,5,4,4,,18,33,37,165,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,46,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),2875,2865,17,303,5,2,0,1,0,0,0,56,4,0,0,5,4,4,0,18,33,37,211,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),1165,979,286,1062,3076,2767,1459,5683,6210,4966,4082,5111,5963,2574,1488,5117,4221,3471,2282,6469,4890,3666,5149,
投资所支付的现金(万元),3000,3000,,,,,,,,,,,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,3991,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),4165,3979,286,1062,3076,2767,1459,5683,6210,4966,4082,5111,5963,2574,1488,5117,4221,3471,2282,6469,4890,3666,9140,
投资活动产生的现金流量净额(万元),-1290,-1114,-269,-759,-3071,-2766,-1459,-5682,-6210,-4966,-4082,-5055,-5958,-2574,-1488,-5112,-4217,-3467,-2282,-6452,-4857,-3629,-8929,
吸收投资收到的现金(万元),,,,,,,,,,,,20315,20315,20315,20315,,0,,,,,,2987,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),16738,16738,16738,20850,20850,15350,10650,13200,12200,6600,6600,8800,7500,6500,5500,20816,19816,12316,8816,29978,25270,32407,30110,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),3301,2300,280,1820,10843,6561,2959,228,7119,4375,3533,4106,7826,4036,2582,3552,3552,3550,2745,3393,4300,11384,7941,
筹资活动现金流入小计(万元),20038,19037,17018,22670,31693,21911,13609,13428,19319,10975,10133,33222,35641,30851,28397,24368,23368,15866,11561,33371,29570,43791,41038,
偿还债务支付的现金(万元),22894,19394,14894,15143,14143,2923,2923,7100,6500,400,100,19950,18450,11350,650,22060,18060,11360,3345,25930,26057,39295,27452,
分配股利、利润或偿付利息所支付的现金(万元),956,371,194,1545,1213,983,177,1425,1300,1161,80,692,362,316,176,1256,969,698,229,1212,989,1425,1268,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),3933,3193,798,3314,11783,10999,4228,6257,6632,3770,2099,5568,10203,7895,2411,4166,4957,4684,3144,4173,3757,4415,11915,
筹资活动现金流出小计(万元),27783,22959,15886,20002,27140,14905,7328,14783,14432,5331,2279,26210,29014,19561,3237,27483,23987,16742,6717,31314,30803,45134,40635,
筹资活动产生的现金流量净额(万元),-7744,-3921,1131,2668,4553,7006,6281,-1354,4887,5644,7854,7011,6627,11290,25160,-3115,-619,-876,4843,2057,-1233,-1343,403,
汇率变动对现金及现金等价物的影响(万元),53,-175,-131,108,31,13,-114,-172,-90,-67,18,90,-8,-8,-8,48,21,-4,-3,4,-13,2,-1,
现金及现金等价物净增加额(万元),-1476,-1291,2763,-52,-740,3440,-668,709,-2558,-561,-1532,5460,1359,9860,19935,-357,-1857,-1239,-291,334,-488,197,-2792,
加:期初现金及现金等价物余额(万元),10481,10481,10481,10533,10533,10533,10533,9824,9824,9824,9824,4364,4364,4364,3726,4722,4722,4722,4882,4387,4875,4678,7470,
期末现金及现金等价物余额(万元),9005,9190,13244,10481,9793,13973,9866,10533,7267,9263,8293,9824,5724,14224,23661,4364,2865,3482,4590,4722,4387,4875,4678,
净利润(万元),,419,,1691,,952,,2404,,1881,,3112,,2182,,4580,,2299,,4475,4475,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,152,,267,,157,,244,,44,,158,,192,,60,,85,,156,90,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1253,,2542,,1207,,2297,,1135,,1673,,833,,1475,,736,,1453,1394,,,
无形资产摊销(万元),,41,,79,,50,,85,,43,,87,,44,,85,,43,,86,85,,,
长期待摊费用摊销(万元),,12,,14,,6,,12,,6,,1,,,,,,,,,1,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,12,,-466,,13,,-0,,-5,,527,,-1,,61,,10,,25,117,,,
固定资产报废损失(万元),,,,26,,3,,3,,1,,,,,,,,,,,,,,
公允价值变动损失(万元),,17,,-17,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,398,,827,,393,,474,,227,,406,,310,,832,,449,,815,997,,,
投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产减少(万元),,14,,-20,,-13,,-76,,-10,,84,,37,,-3,,-3,,-3,-160,,,
递延所得税负债增加(万元),,-2,,1,,0,,-3,,0,,0,,1,,-1,,-1,,-77,43,,,
存货的减少(万元),,3960,,-7356,,-2186,,269,,-3197,,-790,,-1409,,681,,1056,,-602,-702,,,
经营性应收项目的减少(万元),,167,,592,,-2586,,-2686,,2951,,-21,,-3081,,188,,-1727,,-2276,-1445,,,
经营性应付项目的增加(万元),,-2522,,-3729,,1192,,620,,-4245,,-57,,2046,,-135,,159,,673,720,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,3479,,,,4275,,-3,,-1767,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,3920,,-2070,,-814,,7917,,-1172,,3413,,1151,,7822,,3107,,4725,5615,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),9005,9190,13244,10481,9793,13973,9866,10533,7267,9263,8293,9824,5724,14224,23661,9084,2865,3482,4590,9145,8150,4875,4678,
现金的期初余额(万元),10481,10481,10481,10533,10533,10533,10533,9824,9824,9824,9824,4364,4364,4364,3726,9145,4722,4722,4882,8150,9837,4678,7470,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-1476,-1291,2763,-52,-740,3440,-668,709,-2558,-561,-1532,5460,1359,9860,19935,-357,-1857,-1239,-291,334,-488,197,-2792,

