报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
收回投资所收到的现金(万元),,,,49000,49000,43000,37000,18000,18000,18000,12000,9899,,,,,,,,,,50,,
取得投资收益所收到的现金(万元),,,,261,261,193,121,118,127,127,83,33,2,,,38,38,,,,,5,151,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),27,5,,1672,1648,1022,235,4536,43,4,,2693,2057,2,,1,2,,,62,67,11,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,-0,,,,,,,40,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,1000,,,,,,,20,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),27,5,0,50933,50909,44215,37356,22654,18170,18131,12083,12625,3060,2,0,40,40,0,0,81,67,66,191,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),738,531,129,3375,2020,1552,51,353,253,274,166,409,320,279,196,1168,1113,1034,746,3535,2907,3023,15975,
投资所支付的现金(万元),,,2448,39000,39500,39000,33000,16000,6000,6000,,19000,,,,,,,,,,,714,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),4080,2448,,6731,299,299,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,6000,,5000,,,,,,,,78,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),4818,2979,2577,49106,41818,40850,33051,16353,6253,6274,6166,19409,5320,279,196,1168,1113,1034,746,3535,2985,3023,16690,
投资活动产生的现金流量净额(万元),-4791,-2974,-2577,1827,9091,3365,4305,6301,11917,11857,5916,-6785,-2260,-277,-196,-1129,-1073,-1034,-746,-3454,-2918,-2957,-16498,
吸收投资收到的现金(万元),,,,,,,,,,,,17198,17198,17198,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),3511,2011,2000,,,,,,,,,2000,2000,2000,2000,4000,4000,4000,2000,8000,11500,20400,14026,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,1264,1264,1264,,,,,,,,1900,5000,
筹资活动现金流入小计(万元),3511,2011,2000,0,0,0,0,0,0,0,0,20463,20463,20463,2000,4000,4000,4000,2000,8000,11500,22300,19026,
偿还债务支付的现金(万元),200,,,300,,,,,,,,10000,10000,10000,2000,4000,4000,4000,2000,12500,15400,13000,6450,
分配股利、利润或偿付利息所支付的现金(万元),1006,980,18,661,653,653,,849,849,849,,152,152,152,96,502,387,270,140,626,1073,3155,3980,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,50,50,50,,1214,1214,640,,,,,,,,,,
筹资活动现金流出小计(万元),1206,980,18,961,653,653,0,899,899,899,0,11366,11366,10791,2096,4502,4387,4270,2140,13126,16473,16155,10430,
筹资活动产生的现金流量净额(万元),2305,1031,1982,-961,-653,-653,0,-899,-899,-899,0,9097,9097,9671,-96,-502,-387,-270,-140,-5126,-4973,6145,8596,
汇率变动对现金及现金等价物的影响(万元),6,1,-7,10,-3,2,-6,-18,-2,-2,3,15,3,3,-1,3,14,17,11,19,21,4,3,
现金及现金等价物净增加额(万元),-5352,-4416,-3491,-1540,-40,-712,3499,1046,4319,8327,4267,5536,5563,10385,1232,1232,-2466,1734,2333,-3828,1192,4097,-3728,
加:期初现金及现金等价物余额(万元),13294,13294,13294,14835,14835,14835,14835,13789,13789,13789,13789,8252,8252,8252,8252,7020,7020,7020,7020,10848,9656,5559,9287,
期末现金及现金等价物余额(万元),7942,8878,9803,13294,14795,14123,18334,14835,18107,22115,18055,13789,13815,18638,9484,8252,4554,8754,9353,7020,10848,9656,5559,
净利润(万元),,-1023,,2482,,-697,,1126,,-283,,2811,,851,,3992,,1174,,4920,5076,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,366,,1156,,159,,2826,,652,,-135,,-414,,217,,710,,848,715,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,895,,1631,,788,,1730,,856,,1814,,890,,1611,,765,,1619,1499,,,
无形资产摊销(万元),,195,,228,,98,,196,,98,,195,,97,,192,,96,,192,192,,,
长期待摊费用摊销(万元),,47,,34,,,,,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-6,,-267,,-242,,-3931,,14,,-1346,,-17,,6,,72,,-36,0,,,
固定资产报废损失(万元),,,,8,,,,,,,,,,,,,,2,,14,1,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,49,,11,,,,,,,,82,,95,,293,,143,,453,632,,,
投资损失(万元),,,,-246,,-186,,-118,,-118,,-2292,,,,,,,,-38,-0,,,
递延所得税资产减少(万元),,-26,,-107,,32,,-1001,,-94,,38,,91,,50,,-30,,-42,-277,,,
递延所得税负债增加(万元),,-36,,-84,,,,,,,,,,,,,,,,,-73,,,
存货的减少(万元),,-6467,,-2599,,-2812,,-2108,,-1196,,-870,,539,,8413,,5872,,12320,-7821,,,
经营性应收项目的减少(万元),,2678,,-9050,,65,,-6042,,968,,8206,,5697,,-3336,,-1425,,-267,-2365,,,
经营性应付项目的增加(万元),,853,,4387,,-629,,2985,,-3527,,-5295,,-6841,,-8579,,-4358,,-15251,11485,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-2474,,-2416,,-3426,,-4338,,-2629,,3210,,989,,2859,,3021,,4733,9063,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),7942,8878,9803,13294,14795,14123,18334,14835,18107,22115,18055,13789,13815,18638,9484,8252,4554,8754,9353,7020,10848,9656,5559,
现金的期初余额(万元),13294,13294,13294,14835,14835,14835,14835,13789,13789,13789,13789,8252,8252,8252,8252,7020,7020,7020,7020,10848,9656,5559,9287,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-5352,-4416,-3491,-1540,-40,-712,3499,1046,4319,8327,4267,5536,5563,10385,1232,1232,-2466,1734,2333,-3828,1192,4097,-3728,

