报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
支付的各项税费(万元),23160,14394,7320,30494,22855,14246,8175,27436,19580,13112,6169,24151,18607,12197,6159,22942,18391,18988,14657,13558,9448,
支付的其他与经营活动有关的现金(万元),36552,23597,14594,48812,34931,21499,12430,39341,26026,18062,11547,35225,23073,15363,10598,31492,20082,28236,21565,18390,12192,
经营活动现金流出小计(万元),402232,261719,146740,478446,348743,227055,126370,380236,274252,185921,112928,330108,237594,158478,87697,279641,208056,236403,201575,152103,135603,
经营活动产生的现金流量净额(万元),36510,8930,7088,29585,3545,2486,14992,35475,12152,1232,1755,21666,3661,6194,14837,37728,5717,29299,14367,20938,4912,
收回投资所收到的现金(万元),108100,69100,32000,187900,147000,108000,43000,134000,96000,43000,,,,,,,,,,7,,
取得投资收益所收到的现金(万元),2200,810,393,1508,1097,810,391,685,546,193,,,,,,,,,-4,0,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),41,21,29,64,40,16,5,23,11,4,1,46,44,24,21,20,23,68,183,109,13,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),110341,69931,32422,189472,148137,108827,43396,134708,96557,43197,1,46,44,24,21,20,23,68,179,116,13,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),42607,27028,8424,45597,34326,20374,10111,29770,22708,15280,8241,24774,19782,11047,6419,22329,19401,26983,17219,19377,11452,
投资所支付的现金(万元),99450,54100,37100,213880,182880,100980,47980,173000,124000,65000,,,,,,,,,,2275,14,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),142056,81127,45523,259477,217206,121354,58091,202770,146708,80280,8241,24774,19782,11047,6419,22329,19401,26983,17219,21652,11467,
投资活动产生的现金流量净额(万元),-31715,-11197,-13101,-70005,-69069,-12527,-14695,-68062,-50151,-37083,-8241,-24729,-19738,-11023,-6398,-22310,-19378,-26915,-17041,-21536,-11453,
吸收投资收到的现金(万元),,,,,,,,60059,60059,60059,55559,,,,,,,,,,5946,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),45298,25850,13500,58218,46818,35788,4988,52426,50326,37426,21000,55599,44718,29900,11500,75162,56806,30780,20300,17600,13900,
发行债券收到的现金(万元),,,,50000,50000,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,355,,592,494,344,0,2116,1308,980,420,1323,1136,2428,1380,828,100,
筹资活动现金流入小计(万元),45298,25850,13500,108218,96818,36143,4988,113077,110879,97829,76559,57716,46026,30880,11920,76485,57942,33207,21680,18428,19946,
偿还债务支付的现金(万元),39208,32041,23738,31800,16900,12900,8400,52625,44199,28199,17818,55656,36756,32756,21756,74986,39659,27780,18620,15900,8100,
分配股利、利润或偿付利息所支付的现金(万元),9628,9278,408,7508,7597,6464,147,6283,6069,5640,267,784,537,323,187,1046,755,1180,784,1435,1011,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,900,725,
支付其他与筹资活动有关的现金(万元),59,5,,3267,1184,2,80,6160,6160,6160,700,,,,,,,,,,,
筹资活动现金流出小计(万元),48895,41324,24146,42576,25681,19366,8627,65068,56427,39999,18785,56440,37293,33079,21944,76032,40414,28960,19404,17335,9111,
筹资活动产生的现金流量净额(万元),-3597,-15474,-10646,65642,71137,16777,-3639,48010,54452,57831,57774,1276,8733,-2199,-10024,453,17528,4247,2277,1093,10835,
汇率变动对现金及现金等价物的影响(万元),13,8,-15,-10,28,10,-4,1,1,1,1,-4,-1,-0,-0,-12,-5,-1,-0,-0,-0,
现金及现金等价物净增加额(万元),1211,-17733,-16675,25212,5640,6746,-3347,15423,16453,21980,51289,-1790,-7345,-7028,-1584,15860,3862,6630,-397,495,4294,
加:期初现金及现金等价物余额(万元),71293,71293,71293,46081,46081,46081,46081,30659,30659,30659,30899,32449,32449,32449,32449,16589,16589,9959,10357,9861,5568,
期末现金及现金等价物余额(万元),72504,53560,54619,71293,51721,52827,42735,46081,47112,52639,82188,30659,25104,25420,30865,32449,20451,16589,9959,10357,9861,
净利润(万元),,16518,,27026,,14235,,20243,,10360,,17741,12735,10162,,12834,8489,13029,10406,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-138,,666,,-243,,284,,0,,143,26,-65,,-102,-14,9,607,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,6594,,11098,,5308,,8781,,4313,,7805,5765,3794,,5420,3892,4470,3103,,,
无形资产摊销(万元),,235,,351,,146,,276,,150,,281,204,131,,262,196,248,234,,,
长期待摊费用摊销(万元),,380,,738,,355,,571,,238,,410,300,195,,401,302,376,226,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,131,,402,,85,,138,,10,,166,82,85,,89,71,117,142,,,
固定资产报废损失(万元),,33,,240,,15,,12,,,,,,,,,,,,,,
公允价值变动损失(万元),,-84,,,,0,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,1192,,2018,,369,,789,,422,,780,529,292,,1076,780,1183,615,,,
投资损失(万元),,-639,,-1432,,-810,,-685,,-193,,,,,,,,,4,,,
递延所得税资产减少(万元),,-17,,-1413,,-20,,-813,,-445,,97,-161,-160,,-62,171,-393,-246,,,
递延所得税负债增加(万元),,1205,,2750,,,,,,,,,,,,,,,,,,
存货的减少(万元),,1294,,-36476,,-3156,,-6649,,4055,,-15050,-2010,1860,,-1483,13294,-9535,-12857,,,
经营性应收项目的减少(万元),,3934,,-4285,,53604,,-467,,768,,-5195,-837,1232,,1741,882,-109,-1506,,,
经营性应付项目的增加(万元),,-21708,,27902,,-67400,,12994,,-18446,,14489,-12972,-11332,,17553,-22346,19903,13638,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,8930,,29585,,2486,,35475,,1232,,21666,3661,6194,,37728,5717,29299,14367,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),72504,53560,54619,71293,51721,52827,42735,46081,47112,52639,82188,30659,25104,25420,30865,32449,20451,16589,9959,10357,9861,
现金的期初余额(万元),71293,71293,71293,46081,46081,46081,46081,30659,30659,30659,30899,32449,32449,32449,32449,16589,16589,9959,10357,9861,5568,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),1211,-17733,-16675,25212,5640,6746,-3347,15423,16453,21980,51289,-1790,-7345,-7028,-1584,15860,3862,6630,-397,495,4294,

