报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,757,,1313,,445,,755,,305,152,587,,292,156,589,628,,
无形资产摊销(万元),,111,,154,,68,,102,,49,6,24,,49,6,107,96,,
长期待摊费用摊销(万元),,201,,337,,171,,307,,143,78,278,,120,59,245,234,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,1,,-8,,-8,,-1,,4,0,39,,5,1,11,-3,,
固定资产报废损失(万元),,6,,2,,1,,8,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,-38,-161,,,-44,-159,-219,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,656,,-427,,207,,1285,,36,52,-718,,-171,85,-952,-87,,
投资损失(万元),,-97,,-682,,-469,,-105,,-5,-2,-94,,-77,-56,-193,-29,,
递延所得税资产减少(万元),,-6,,1,,5,,-133,,-15,20,-51,,-8,7,-28,-15,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-122,,-8301,,-4347,,-5273,,342,-1329,-2092,,-934,-1985,-36,-602,,
经营性应收项目的减少(万元),,944,,2107,,-2267,,-18998,,-4413,2024,-3779,,-609,703,-4933,-942,,
经营性应付项目的增加(万元),,-5794,,-2754,,-3561,,18951,,1258,-4779,4720,,-1581,-2303,2437,903,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,,,-159,,,,,,-22,,,,-30,,,,,
经营活动产生现金流量净额(万元),,134,,-116,,-6757,,3910,,1336,-2307,5220,,-430,-2493,2041,2543,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),21730,19813,13889,21044,11885,16884,17853,12093,24703,37945,7348,12091,7548,9063,4706,8383,2978,3397,
现金的期初余额(万元),21044,21044,21044,12093,12093,12093,12093,12091,12715,12715,12091,8383,8383,8383,8383,2978,3397,5617,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),685,-1231,-7156,8952,-207,4791,5760,2,11988,25230,-4743,3708,-835,680,-3677,5405,-419,-2219,

