报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
经营活动产生的现金流量净额(万元),6884,2706,-221,11243,8531,5311,-1483,9490,6346,3277,409,8538,3737,12254,1087,8022,9302,7316,
收回投资所收到的现金(万元),,,,,2500,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),185,185,,70,,,,,,,,137,,118,,121,7,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,,,,,,,,,,,,,252,490,472,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),153,132,60,7785,122,73,38,26,19,12,6,30,17,16,4,9,6,3,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),337,317,60,7855,2622,73,38,26,19,12,6,167,17,134,4,382,503,475,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),5074,3938,1534,6626,6525,4829,710,8827,5466,2452,1125,8889,2915,4280,1357,2331,1873,1696,
投资所支付的现金(万元),,6820,6840,25580,7500,5000,,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),29228,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,7689,,,23,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),34302,10758,8374,39895,14025,9829,733,8827,5466,2452,1125,8889,2915,4280,1357,2331,1873,1696,
投资活动产生的现金流量净额(万元),-33965,-10442,-8313,-32040,-11402,-9756,-696,-8801,-5448,-2440,-1120,-8721,-2899,-4147,-1353,-1949,-1370,-1221,
吸收投资收到的现金(万元),,,,,,,,45280,,,,,,6473,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),7288,2288,2288,15312,,,,,,,,,,3000,3000,,2000,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,12290,,,
筹资活动现金流入小计(万元),7288,2288,2288,15312,0,0,0,45280,0,0,0,0,0,9473,3000,12290,2000,0,
偿还债务支付的现金(万元),1300,1300,,,,,,,,,,3100,2900,4970,1670,8795,2410,3695,
分配股利、利润或偿付利息所支付的现金(万元),3696,453,,2695,2689,2689,,,,,,50,49,588,142,3509,654,870,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,222,664,681,681,680,1000,140,69,,390,,3216,2699,6080,5210,1094,
筹资活动现金流出小计(万元),4996,1753,222,3359,3369,3369,680,1000,140,69,0,3539,2949,8774,4511,18384,8274,5659,
筹资活动产生的现金流量净额(万元),2292,535,2066,11953,-3369,-3369,-680,44280,-140,-69,0,-3539,-2949,699,-1511,-6094,-6274,-5659,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-24789,-7200,-6469,-8843,-6240,-7814,-2859,44969,759,769,-711,-3722,-2111,8806,-1777,-21,1658,435,
加:期初现金及现金等价物余额(万元),46263,43929,43929,52772,52772,52772,52772,7804,7804,7804,7804,11526,11526,2720,2720,2741,1084,648,
期末现金及现金等价物余额(万元),21474,36728,37460,43929,46532,44958,49913,52772,8562,8572,7093,7804,9414,11526,943,2720,2741,1084,
净利润(万元),,4668,,9205,,3905,,8526,4946,3688,,11851,,9861,3401,8907,,3803,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,307,,26,,-62,,738,321,232,,954,,76,24,-1102,,-92,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1323,,2412,,1195,,2214,1527,1009,,1805,,1596,739,1506,,1335,
无形资产摊销(万元),,195,,380,,191,,379,283,188,,375,,242,113,211,,128,
长期待摊费用摊销(万元),,12,,28,,14,,28,21,14,,24,,16,8,7,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,,,,91,,,,,,0,-532,,-850,
固定资产报废损失(万元),,0,,1,,1,,122,,91,,0,,13,,,,93,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,321,,-254,,-73,,-26,-19,-12,,14,,279,139,712,,1692,
投资损失(万元),,-1190,,-159,,,,-96,,,,-137,,-118,,-121,,,
递延所得税资产减少(万元),,147,,-256,,169,,-340,60,123,,-262,,8,45,84,,-202,
递延所得税负债增加(万元),,558,,,,,,,,,,,,,,,,,
存货的减少(万元),,-908,,-1072,,-499,,-1689,-2488,-1141,,-565,,-417,-260,-696,,-600,
经营性应收项目的减少(万元),,-143,,-374,,4128,,-3322,-378,127,,-4223,,-1121,-1540,-1413,,942,
经营性应付项目的增加(万元),,-2574,,1207,,-3742,,3092,1999,-972,,-1229,,2098,-1695,1217,,973,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,-10,,98,,85,,-136,-18,-68,,-69,,-279,114,-760,,95,
经营活动产生现金流量净额(万元),,2706,,11243,,5311,,9490,6346,3277,,8538,,12254,1087,8022,,7316,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),21474,36728,37460,43929,46532,44958,49913,52772,8562,8572,7093,7804,9414,11526,943,2720,2741,1084,
现金的期初余额(万元),46263,43929,43929,52772,52772,52772,52772,7804,7804,7804,7804,11526,11526,2720,2720,2741,1084,648,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-24789,-7200,-6469,-8843,-6240,-7814,-2859,44969,759,769,-711,-3722,-2111,8806,-1777,-21,1658,435,

