报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
经营活动产生的现金流量净额(万元),12610,9457,1745,9732,6874,9735,1862,5705,4851,3661,-5718,7307,996,2955,14695,7808,5915,7140,5229,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,0,,,2,2,2,2,3,,,12,12,12,1,0,0,21,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),53965,52343,53562,62205,61752,55405,54377,1575,141,22,522,779,755,711,24989,24956,275,400,200,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),53965,52343,53562,62205,61754,55407,54379,1577,144,22,522,791,767,723,24990,24956,275,421,200,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),19578,14176,5987,14240,10014,8160,5079,3607,2137,261,167,559,225,160,319,99,1063,5724,7786,
投资所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),1174,,,,,,,,,,,,,,10315,10315,,1189,454,
支付的其他与投资活动有关的现金(万元),30722,46195,55509,52343,43400,39800,49800,54363,46188,,2950,,3300,1431,652,,24800,,560,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),51474,60371,61495,66583,53414,47960,54879,57971,48325,261,3117,559,3525,1592,11286,10414,25863,6913,8800,
投资活动产生的现金流量净额(万元),2491,-8028,-7933,-4378,8341,7447,-500,-56394,-48181,-238,-2595,231,-2758,-868,13704,14542,-25587,-6492,-8600,
吸收投资收到的现金(万元),,,,,,,,57039,53802,,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,5000,5000,5000,,,,13000,8000,10000,4000,4000,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,689,,,,,,,,,,,,,292,,3831,
筹资活动现金流入小计(万元),0,0,0,689,0,0,0,57039,58802,5000,5000,0,0,0,13000,8000,10292,4000,7831,
偿还债务支付的现金(万元),,,,,,,,,5000,,,5000,3000,,30600,22600,2000,4000,4455,
分配股利、利润或偿付利息所支付的现金(万元),1504,1504,,3173,3008,3008,,102,102,68,13,149,168,111,456,262,4,31,82,
其中：子公司支付给少数股东的股利、利润(万元),,,,165,,,,,,,,,,,,,,,75,
支付其他与筹资活动有关的现金(万元),6134,4151,2802,,1237,3729,-843,5613,2719,2896,806,453,324,856,3754,3160,,478,,
筹资活动现金流出小计(万元),7638,5655,2802,3173,4245,6737,-843,5715,7820,2964,818,5602,3492,966,34810,26022,2004,4509,4537,
筹资活动产生的现金流量净额(万元),-7638,-5655,-2802,-2485,-4245,-6737,843,51325,50982,2036,4182,-5602,-3492,-966,-21810,-18022,8289,-509,3294,
汇率变动对现金及现金等价物的影响(万元),192,27,-126,101,133,20,14,-102,-64,-16,-17,130,-188,120,74,-16,-41,9,-23,
现金及现金等价物净增加额(万元),7655,-4199,-9116,2971,11104,10465,2218,533,7587,5443,-4148,2067,-5442,1240,6663,4313,-11425,148,-101,
加:期初现金及现金等价物余额(万元),17972,17972,17972,15001,15001,15001,15001,14468,14468,14468,14468,12402,12402,12402,5738,5738,17163,17015,17117,
期末现金及现金等价物余额(万元),25627,13773,8856,17972,26105,25466,17219,15001,22055,19911,10320,14468,6959,13642,12402,10051,5738,17163,17015,
净利润(万元),,7145,,13779,,6376,,11974,,,,10462,,,7173,,7014,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,57,,1666,,258,,174,,,,585,,,23,,422,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,724,,1635,,823,,1647,,,,1669,,,1678,,1310,,,
无形资产摊销(万元),,361,,208,,230,,271,,,,468,,,412,,131,,,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,0,,,,,,15,,,,,,,2,,2,,,
固定资产报废损失(万元),,,,5,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-21,,-44,,-42,,131,,,,54,,,390,,43,,,
投资损失(万元),,-1407,,-2745,,-1221,,-816,,,,-141,,,-209,,-286,,,
递延所得税资产减少(万元),,-404,,-273,,-83,,334,,,,-224,,,-182,,-78,,,
递延所得税负债增加(万元),,8,,182,,,,,,,,,,,,,,,,
存货的减少(万元),,-8622,,-5310,,-8010,,-2862,,,,2132,,,1007,,-4274,,,
经营性应收项目的减少(万元),,-6510,,-5856,,-2771,,-6320,,,,-6729,,,-1642,,-4571,,,
经营性应付项目的增加(万元),,18125,,6484,,14174,,1155,,,,-969,,,6044,,6201,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,9457,,9732,,9735,,5705,,,,7307,,,14695,,5915,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),25627,13773,8856,17972,26105,25466,17219,15001,22055,19911,10320,14468,6959,13642,12402,10051,5738,17163,17015,
现金的期初余额(万元),17972,17972,17972,15001,15001,15001,15001,14468,14468,14468,14468,12402,12402,12402,5738,5738,17163,17015,17117,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),7655,-4199,-9116,2971,11104,10465,2218,533,7587,5443,-4148,2067,-5442,1240,6663,4313,-11425,148,-101,

