报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,,,347,,167,,455,,,265,203,,,,,
投资损失(万元),,-424,,,,,,,,,,,,,,,
递延所得税资产减少(万元),,-39,,-69,,26,,-36,,,-75,15,,,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,
存货的减少(万元),,-11015,,3259,,-4699,,2920,,,-6996,-5969,,,,,
经营性应收项目的减少(万元),,-4318,,-6071,,1553,,-5605,,,-1430,-1885,,,,,
经营性应付项目的增加(万元),,3389,,1047,,2885,,1316,,,-6276,-936,,,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-8581,,10012,,3142,,9945,,,-4754,551,,,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),11315,18369,20906,50959,56058,20362,6928,18286,4381,6525,19346,18471,9733,17203,18278,12167,
现金的期初余额(万元),50959,50959,50959,18286,18286,18286,18286,19346,19346,19346,18471,17203,17203,18278,12167,5840,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-39644,-32590,-30053,32673,37772,2075,,-1060,,-12821,876,1268,-7470,-1076,6111,6327,

