报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
偿还债务支付的现金(万元),52535,47373,38567,74367,55008,34392,24413,128259,101800,74800,33845,222703,145005,274044,135980,276484,216821,215332,
分配股利、利润或偿付利息所支付的现金(万元),12607,8024,637,14319,9236,2512,501,6884,6064,5223,950,7152,6111,11064,6840,11776,12228,14627,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),13590,9520,14226,10121,4603,3401,4187,10805,11495,14279,10199,31574,38374,32263,33663,17141,20752,39098,
筹资活动现金流出小计(万元),78732,64916,53430,98807,68847,40305,29101,145948,119358,94301,44995,261429,189490,317371,176483,305401,249800,269058,
筹资活动产生的现金流量净额(万元),-11229,-3357,-4669,34913,-4416,4338,-3914,2432,25657,-14211,-13502,-61185,-63879,-40205,-15425,-21557,24539,25674,
汇率变动对现金及现金等价物的影响(万元),-83,-171,-92,288,289,-85,-130,-325,-239,-110,-93,343,-5,-73,2,107,279,74,
现金及现金等价物净增加额(万元),-59922,-40904,-24289,58746,20874,21751,17148,-3466,46419,-8669,-14402,13430,-5085,2957,-1814,-7280,5993,-7860,
加:期初现金及现金等价物余额(万元),88573,88573,88573,29827,29827,29827,29827,33293,33293,33293,33293,19863,19863,16906,16906,24186,18192,26053,
期末现金及现金等价物余额(万元),28651,47669,64284,88573,50701,51578,46974,29827,79712,24623,18891,33293,14778,19863,15091,16906,24186,18192,
净利润(万元),,14475,,34460,,23423,,36652,,20115,,22756,,4140,,8064,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,2258,,2208,,444,,973,,1147,,1815,,5190,,2910,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,8525,,15555,,7514,,16832,,8376,,17115,,17338,,15889,,,
无形资产摊销(万元),,203,,373,,176,,332,,176,,300,,340,,363,,,
长期待摊费用摊销(万元),,342,,384,,140,,215,,75,,147,,58,,62,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,4,,13,,8,,54,,35,,316,,12,,103,,,
固定资产报废损失(万元),,,,25,,,,32,,29,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,100,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,1308,,1989,,1125,,3769,,2246,,7050,,11481,,10548,,,
投资损失(万元),,-710,,-856,,-538,,94,,92,,-218,,,,,,,
递延所得税资产减少(万元),,-243,,124,,36,,776,,259,,368,,-330,,-627,,,
递延所得税负债增加(万元),,-11,,84,,,,,,,,,,,,,,,
存货的减少(万元),,-14795,,-17806,,-16125,,-10448,,-8650,,10164,,12423,,-1921,,,
经营性应收项目的减少(万元),,-14277,,-8863,,-6613,,17226,,-20009,,22275,,3527,,-18198,,,
经营性应付项目的增加(万元),,2641,,1439,,-6706,,-19806,,10444,,-1798,,-6713,,4598,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,-239,,-285,,-107,,-180,,-188,,-373,,-222,,-347,,,
经营活动产生现金流量净额(万元),,-520,,28843,,2776,,46520,,14246,,79916,,47243,,21443,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),28651,47669,64284,88573,50701,51578,46974,29827,79712,24623,18891,33293,14778,19863,15091,16906,24186,18192,
现金的期初余额(万元),88573,88573,88573,29827,29827,29827,29827,33293,33293,33293,33293,19863,19863,16906,16906,24186,18192,26053,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-59922,-40904,-24289,58746,20874,21751,17148,-3466,46419,-8669,-14402,13430,-5085,2957,-1814,-7280,5993,-7860,

