报告日期,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
支付的其他与经营活动有关的现金(万元),5540,3684,1761,10329,7987,5828,1514,17243,4995,8269,12879,14769,11657,16079,11886,
经营活动现金流出小计(万元),109588,67040,37221,119942,85342,53578,29525,115099,80141,44617,139196,136947,108385,102119,144287,
经营活动产生的现金流量净额(万元),31141,15029,449,42670,22911,13861,-3281,37711,33391,23114,15028,15946,6844,11333,21005,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),466,263,33,682,284,235,,1037,809,559,9,,24,100,59,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,0,0,,,0,,,,1,1,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),57545,36000,10000,86000,40000,32000,,129600,105700,80700,3000,2000,4468,24074,1200,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),58011,36263,10033,86682,40284,32235,0,130637,106509,81259,3009,2001,4493,24175,1259,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),15389,9797,6523,11661,9483,6311,6797,9186,6321,4997,9514,16402,19919,11581,8716,
投资所支付的现金(万元),3300,,,416,416,416,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),85695,67345,35000,86000,65000,32000,16000,129600,124600,105700,3000,,4430,13030,11044,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),104384,77142,41523,98078,74899,38727,22797,138786,130921,110697,12514,16402,24349,24611,19760,
投资活动产生的现金流量净额(万元),-46374,-40879,-31490,-11395,-34615,-6493,-22797,-8149,-24413,-29437,-9504,-14401,-19856,-437,-18501,
吸收投资收到的现金(万元),36276,36276,36276,,,,,,,,51463,,9293,1290,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,2900,,13655,9327,28551,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,18761,19850,,
筹资活动现金流入小计(万元),36276,36276,36276,0,0,0,0,0,0,0,54363,0,41708,30467,28551,
偿还债务支付的现金(万元),,,,,,,,,,,2900,,18750,18826,13975,
分配股利、利润或偿付利息所支付的现金(万元),14430,14429,,,,,,2074,2074,,3864,,191,10298,2110,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),2295,2295,465,345,,,,300,,,,233,13655,9942,14850,
筹资活动现金流出小计(万元),16725,16724,465,345,0,0,0,2374,2074,0,6764,233,32596,39066,30935,
筹资活动产生的现金流量净额(万元),19551,19552,35811,-345,0,0,0,-2374,-2074,0,47599,-233,9113,-8598,-2384,
汇率变动对现金及现金等价物的影响(万元),-822,703,695,926,1741,245,-718,1618,1893,587,-153,213,271,-569,242,
现金及现金等价物净增加额(万元),3496,-5594,5465,31856,-9963,7614,-26796,28807,8797,-5737,52970,1525,-3629,1729,362,
加:期初现金及现金等价物余额(万元),135331,135331,135610,103475,103475,103475,103750,74669,74669,74669,21699,20174,23802,22073,21711,
期末现金及现金等价物余额(万元),138827,129737,141075,135331,93513,111089,76954,103475,83466,68932,74669,21699,20174,23802,22073,
净利润(万元),,9303,,20471,,6601,,19216,,,,8910,2529,5516,16767,
少数股东损益(万元),,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,
资产减值准备(万元),,48,,620,,229,,988,,,,548,1675,-110,6218,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,518,,978,,479,,844,,,,723,635,477,438,
无形资产摊销(万元),,4405,,6911,,3027,,6203,,,,11241,9723,9433,6988,
长期待摊费用摊销(万元),,280,,2287,,1032,,2558,,,,2071,1506,556,543,
待摊费用的减少(万元),,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,0,,,,1,,,,-0,-1,,31,
固定资产报废损失(万元),,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,-179,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,
财务费用(万元),,-583,,-954,,-267,,-1747,,,,338,1067,1902,-379,
投资损失(万元),,-263,,-682,,-235,,-1037,,,,,-24,-100,-59,
递延所得税资产减少(万元),,20,,324,,-2,,566,,,,-225,-60,-953,-1267,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,
存货的减少(万元),,2233,,9064,,12527,,-3025,,,,-12930,-2069,22464,-36818,
经营性应收项目的减少(万元),,261,,-1055,,-416,,6234,,,,921,-5289,-6651,-4394,
经营性应付项目的增加(万元),,-1099,,4884,,-9114,,6912,,,,4350,-2850,-21201,32938,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,15029,,42670,,13861,,37711,,,,15946,6844,11333,21005,
债务转为资本(万元),,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,
现金的期末余额(万元),138827,129737,141075,135331,93513,111089,76954,103475,83466,68932,74669,21699,20174,23802,22073,
现金的期初余额(万元),135331,135331,135610,103475,103475,103475,103750,74669,74669,74669,21699,20174,23802,22073,21711,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),3496,-5594,5465,31856,-9963,7614,-26796,28807,8797,-5737,52970,1525,-3629,1729,362,

