报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
投资活动产生的现金流量净额(万元),-2572,435,-5864,-19090,-13886,-4647,-2445,-37889,-7292,-5349,-1998,-5853,-2733,-3297,-6717,-9251,
吸收投资收到的现金(万元),1967,1557,1297,2621,954,891,,50073,51354,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),1967,1557,1297,2614,954,891,,63,,,,,,,,,
取得借款收到的现金(万元),25360,21382,5984,28793,18920,13420,3000,15370,14370,9200,4800,28858,18850,30151,38980,33290,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),27327,22939,7281,31414,19874,14311,3000,65443,65724,9200,4800,28858,18850,30151,38980,33290,
偿还债务支付的现金(万元),21670,15410,4510,10400,7415,4415,,29278,13300,7450,3800,30320,20720,35671,38380,28450,
分配股利、利润或偿付利息所支付的现金(万元),2884,2459,314,6082,5769,5551,111,4016,3837,3553,284,4069,3686,2700,2171,1934,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,6,1521,6,,51,,99,195,6273,
筹资活动现金流出小计(万元),24554,17869,4824,16482,13184,9966,111,33300,18658,11010,4084,34440,24406,38470,40746,36657,
筹资活动产生的现金流量净额(万元),2773,5070,2457,14933,6690,4345,2889,32143,47065,-1810,716,-5582,-5556,-8318,-1766,-3367,
汇率变动对现金及现金等价物的影响(万元),213,-41,-140,167,94,-48,-111,-95,-111,-41,-5,148,70,361,45,-261,
现金及现金等价物净增加额(万元),3136,8675,-1752,7460,128,4632,1481,2562,45918,-3006,-1029,509,-667,5433,673,-3000,
加:期初现金及现金等价物余额(万元),19453,19453,19453,11993,11993,11993,11993,9432,9432,9432,9432,8922,8922,3489,2816,5816,
期末现金及现金等价物余额(万元),22590,28129,17702,19453,12121,16626,13475,11993,55349,6425,8403,9432,8256,8922,3489,2816,
净利润(万元),,1899,,7408,,3488,,9393,,4995,,9910,,8474,6536,,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,143,,2167,,443,,1525,,793,,1279,,504,865,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2962,,4447,,2039,,3593,,1729,,3479,,3441,3128,,
无形资产摊销(万元),,117,,275,,114,,247,,121,,237,,241,248,,
长期待摊费用摊销(万元),,112,,14,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,36,,112,,36,,45,,-5,,169,,206,95,,
固定资产报废损失(万元),,4,,,,3,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,661,,109,,200,,1651,,757,,541,,979,2360,,
投资损失(万元),,-255,,-797,,-411,,-43,,,,,,,3,,
递延所得税资产减少(万元),,-53,,-679,,-37,,40,,40,,-293,,69,-262,,
递延所得税负债增加(万元),,,,636,,,,,,,,,,,,,
存货的减少(万元),,-2789,,-2427,,-2429,,-3721,,-2213,,-4860,,-331,-1455,,
经营性应收项目的减少(万元),,-5216,,-6597,,347,,-10863,,-3373,,-1849,,1321,-1760,,
经营性应付项目的增加(万元),,5591,,6782,,1189,,6536,,1349,,3183,,1785,-648,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,3211,,11451,,4983,,8403,,4193,,11796,,16687,9111,,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),22590,,17702,19453,12121,16626,13475,11993,55349,6425,8403,9432,8256,8922,3489,2816,
现金的期初余额(万元),19453,19453,19453,11993,11993,11993,11993,9432,9432,9432,9432,8922,8922,3489,2816,5816,
现金等价物的期末余额(万元),,28129,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),3136,8675,-1752,7460,128,4632,1481,2562,45918,-3006,-1029,509,-667,5433,673,-3000,

