报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),14800,9008,4461,35784,26523,16088,5146,4,4,4,0,4,4,5,0,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),6093,5045,2347,9278,5247,2957,371,2576,1437,1048,570,4377,4048,2853,1699,1689,
投资所支付的现金(万元),14670,10070,4500,25186,18286,13686,4100,13500,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,0,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,1,1189,1186,1169,0,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),20763,15115,6848,35652,24719,17813,4471,16076,1437,1048,570,4377,4048,2853,1699,1689,
投资活动产生的现金流量净额(万元),-5963,-6107,-2386,132,1804,-1725,675,-16072,-1433,-1044,-570,-4373,-4044,-2848,-1699,-1689,
吸收投资收到的现金(万元),,,,,,,,20746,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,1500,1500,6500,7200,7100,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,100,100,209,3837,12968,
筹资活动现金流入小计(万元),0,0,0,0,0,0,0,20746,0,0,0,1600,1600,6709,11037,20068,
偿还债务支付的现金(万元),,,,,,,,5000,2000,2000,1000,,,6500,7400,7400,
分配股利、利润或偿付利息所支付的现金(万元),614,614,,1280,1280,1280,,79,79,79,60,1933,1814,230,261,1409,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,746,,,,,,,3027,12001,
筹资活动现金流出小计(万元),614,614,0,1280,1280,1280,0,5825,2079,2079,1060,1933,1814,6730,10688,20810,
筹资活动产生的现金流量净额(万元),-614,-614,0,-1280,-1280,-1280,0,14921,-2079,-2079,-1060,-333,-214,-21,349,-742,
汇率变动对现金及现金等价物的影响(万元),83,-33,-90,183,218,60,-138,-152,-107,-52,-10,94,30,66,3,-34,
现金及现金等价物净增加额(万元),-2825,-4183,-2605,2109,2425,-1956,-862,2499,-1106,-421,-2692,858,-753,2095,1113,-2,
加:期初现金及现金等价物余额(万元),10105,10105,10105,7996,7996,7996,7996,5497,5497,5497,5497,4639,4639,2544,1431,1433,
期末现金及现金等价物余额(万元),7281,5923,7500,10105,10421,6040,7134,7996,4390,5076,2805,5497,3886,4639,2544,1431,
净利润(万元),,2645,,4668,,2495,,4309,,2335,,4219,,4228,3168,3127,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,-33,,94,,15,,270,,51,,113,,224,92,163,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,768,,1484,,755,,1509,,751,,1146,,1137,1032,1039,
无形资产摊销(万元),,31,,63,,31,,63,,31,,57,,49,52,33,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,,,,,,,,,,,-6,
固定资产报废损失(万元),,,,,,,,,,,,,,,3,5,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,-18,,-242,,-72,,241,,124,,-79,,28,254,297,
投资损失(万元),,-97,,-493,,-289,,-7,,-4,,-4,,,,,
递延所得税资产减少(万元),,5,,13,,-2,,-38,,-7,,-33,,-51,12,-12,
递延所得税负债增加(万元),,212,,94,,28,,40,,20,,2,,0,47,,
存货的减少(万元),,-558,,-1095,,-1362,,-699,,-369,,-95,,-25,-210,435,
经营性应收项目的减少(万元),,-359,,-1364,,402,,-2761,,-1258,,-238,,247,-2475,-2451,
经营性应付项目的增加(万元),,-23,,-147,,-1013,,875,,1079,,383,,-939,484,-168,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,2572,,3075,,989,,3802,,2755,,5470,,4898,2460,2462,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),7281,5923,7500,10105,10421,6040,7134,7996,4390,5076,2805,5497,3886,4639,2544,1431,
现金的期初余额(万元),10105,10105,10105,7996,7996,7996,7996,5497,5497,5497,5497,4639,4639,2544,1431,1433,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-2825,-4183,-2605,2109,2425,-1956,-862,2499,-1106,-421,-2692,858,-753,2095,1113,-2,

