报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
偿还债务支付的现金(万元),983,392,300,2500,1000,,,3242,1525,717,108,1933,1525,217,,2625,3000,2500,1500,
分配股利、利润或偿付利息所支付的现金(万元),3152,56,19,2378,2360,2273,30,1004,967,939,712,917,891,862,,858,1162,2378,1487,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),6,,,,,,,774,774,359,,,,,,,,,,
筹资活动现金流出小计(万元),4141,447,319,4878,3360,2273,30,5019,3266,2014,820,2850,2416,1079,,3483,4162,4878,2987,
筹资活动产生的现金流量净额(万元),-996,2543,2172,290,1108,1500,270,30907,30944,31196,-820,-650,-1216,-579,-138,-683,1138,-1878,213,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-4498,3176,1103,1116,-537,-6918,-19985,14015,1682,28840,-2239,4797,962,1053,6387,-957,-1234,3626,2765,
加:期初现金及现金等价物余额(万元),25964,25964,25964,24848,24848,24848,24848,10833,10833,10833,10833,6036,6036,6036,,6992,8226,4600,1835,
期末现金及现金等价物余额(万元),21466,29140,27066,25964,24311,17929,4863,24848,12514,39673,8593,10833,6998,7088,,6036,6992,8226,4600,
净利润(万元),,4942,,10301,,4572,,7501,,3391,1762,6202,,3105,,5133,3234,2601,3630,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,269,,215,,170,,508,,251,-1,84,,41,,-11,344,-103,8,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,308,,396,,167,,294,,146,70,260,,127,,237,87,92,78,
无形资产摊销(万元),,29,,44,,21,,23,,10,4,12,,6,,9,6,7,5,
长期待摊费用摊销(万元),,78,,111,,49,,101,,49,23,45,,23,,45,34,32,27,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-0,,,,,,,,,,,,,,,2,,,
固定资产报废损失(万元),,,,4,,,,6,,,,2,,,,1,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,-38,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,56,,78,,61,,104,,39,31,117,,62,,158,162,178,105,
投资损失(万元),,-107,,-348,,-262,,-260,,20,4,-39,,-21,,-70,-38,42,-0,
递延所得税资产减少(万元),,-40,,-133,,-26,,-76,,-38,0,-13,,-6,,39,-74,27,-27,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,388,,825,,820,,-8745,,-2094,1386,-2125,,154,,-818,-4268,926,-949,
经营性应收项目的减少(万元),,-4789,,-21048,,-8934,,-6708,,-2541,-2631,273,,339,,-3657,-1167,2579,-231,
经营性应付项目的增加(万元),,-1700,,12119,,1670,,1382,,54,-1758,886,,-2083,,214,3939,-782,-196,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,839,,1342,,298,,,,,,,,,,,105,,,
经营活动产生现金流量净额(万元),,272,,3906,,-1393,,-5871,,-714,-1135,5705,,1747,,1279,2366,5597,2413,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),21466,29140,27066,25964,24311,17929,4863,24848,12514,39673,8593,10833,6998,7088,,6036,6992,8226,4600,
现金的期初余额(万元),25964,25964,25964,24848,24848,24848,24848,10833,10833,10833,10833,6036,6036,6036,,6992,8226,4600,1835,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-4498,3176,1103,1116,-537,-6918,-19985,14015,1682,28840,-2239,4797,962,1053,,-957,-1234,3626,2765,

