报告日期,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2017-12-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-09-30,2013-12-31,2012-12-31,
无形资产摊销(万元),,18,,26,,,,,,,172,376,315,421,313,295,233,
长期待摊费用摊销(万元),,68,,208,,,,,,,14,13,,7,7,2,2,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-5,,-15,,,,,,,-4,-1,-1,-12,4,,0,
固定资产报废损失(万元),,,,,,,,,,,0,1,,2,2,0,20,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,182,,269,,,,,,,43,131,77,161,122,162,61,
投资损失(万元),,,,,,,,,,,,,,,,,,
递延所得税资产减少(万元),,-69,,-34,,,,,,,-7,-5,0,2,3,-3,-2,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,
存货的减少(万元),,401,,-798,,,,,,,,-346,-359,,,23,-19,
经营性应收项目的减少(万元),,-76355,,-10380,,,,,,,-7067,-5494,-1168,-470,521,-448,-203,
经营性应付项目的增加(万元),,44268,,5036,,,,,,,4618,4317,395,-933,-1639,396,-738,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,56,161,-272,6,,,-35,
经营活动产生现金流量净额(万元),,-20681,,14050,,,,,,,241,2384,-323,1212,263,1627,176,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),50455,94798,5849,32138,3670,10864,4528,23701,20594,10338,4541,7474,4094,1936,1915,1944,447,
现金的期初余额(万元),32138,32138,32138,23701,23701,23701,23701,20594,10338,6974,7474,1936,1936,1944,1944,447,12,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),18317,62660,-26289,8437,-20031,-12838,-19173,3107,10257,3363,-2933,5538,2158,-8,-29,1497,434,

