报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
经营性应收项目的减少(万元),,-1701,,-1351,,-5722,,-1581,,-2622,,2311,1055,-1855,-1125,
经营性应付项目的增加(万元),,-4524,,327,,-7583,,-8347,,-4717,,-1270,7195,2927,6805,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-5694,,319,,-6019,,-2666,,-6117,,8476,11387,2460,6547,
债务转为资本(万元),,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,
现金的期末余额(万元),15313,16577,11123,13113,15960,10135,14193,42361,15440,17028,15939,25031,16667,9010,6923,
现金的期初余额(万元),13138,13138,13138,42361,42421,42421,42361,25031,25031,25031,25031,16667,9010,6923,2913,
现金等价物的期末余额(万元),,,,,,,,,,0,,0,,,,
现金等价物的期初余额(万元),,,,,,,,0,,0,,,,,,
现金及现金等价物的净增加额(万元),2175,3438,-2015,-29248,-26461,-32286,-28168,17330,,-8002,-9092,8364,7657,2087,4010,

