报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,,,,,,,,,,,100,,,
投资损失(万元),,-624,,-1448,,-647,,-620,,,,,,,,,,,,,
递延所得税资产减少(万元),,-17,,38,,14,,-87,,-52,,-57,,-21,,40,,17,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-359,,-337,,-52,,-281,,-21,,67,,-14,,-137,,-202,,,
经营性应收项目的减少(万元),,-1227,,-63,,-74,,-787,,-497,,-952,,-522,,-526,,-387,,,
经营性应付项目的增加(万元),,886,,393,,-68,,1715,,563,,910,,-324,,587,,-135,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,4031,,7747,,3467,,6547,,2303,,4925,,1221,,4574,,3079,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),10739,10267,8264,13225,13828,8094,6844,9867,12815,25980,11065,10373,15028,13520,13159,13000,10038,1997,1961,3065,
现金的期初余额(万元),13225,13225,13225,9867,9867,9867,9867,10373,10373,10373,10373,13000,13000,13000,13000,1997,1997,1961,3065,415,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-2486,-2958,-4960,3357,3961,-1774,-3023,-505,2443,15608,692,-2628,2028,520,159,11004,8042,35,-1104,2650,

