报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
经营活动产生的现金流量净额(万元),1911,212,-10068,26377,10189,11931,1813,24229,10191,6986,3015,11509,3256,6109,197,8952,
收回投资所收到的现金(万元),,,,,,,,82,82,82,,,,,,,
取得投资收益所收到的现金(万元),1154,689,38,410,101,97,97,483,428,185,77,336,288,474,691,461,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),13,13,13,3,,,,12,7,,,22,2,1,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),111000,65000,10000,65080,10000,10000,10000,94300,86500,40500,14500,56935,42635,64550,46665,21740,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),112167,65702,10052,65493,10101,10097,10097,94877,87018,40767,14577,57293,42924,65025,47356,22201,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),3308,2933,1625,2065,1788,1293,733,1527,1131,548,233,1012,925,17444,645,4755,
投资所支付的现金(万元),1300,1300,,3950,2900,900,,,,,,100,,3062,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,100,,,,
支付的其他与投资活动有关的现金(万元),173000,111000,10000,55080,,,,83300,83300,42500,18500,61000,41000,63200,49550,28640,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),177608,115233,11625,61095,4688,2193,733,84827,84431,43048,18733,62112,42025,83707,50195,33395,
投资活动产生的现金流量净额(万元),-65441,-49531,-1574,4398,5412,7904,9363,10049,2587,-2281,-4156,-4819,899,-18682,-2839,-11194,
吸收投资收到的现金(万元),306,,,5328,5328,5328,5328,55055,,,,,,9620,2050,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,4976,,1720,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,2,
筹资活动现金流入小计(万元),306,0,0,5328,5328,5328,5328,55055,0,0,0,0,0,14596,2050,1722,
偿还债务支付的现金(万元),,,,,,,,5113,628,419,,837,628,997,215,161,
分配股利、利润或偿付利息所支付的现金(万元),2190,2190,,11678,11678,11678,,253,195,133,68,316,245,197,99,115,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,2,,,
筹资活动现金流出小计(万元),2190,2190,0,11678,11678,11678,0,5366,823,551,68,1153,873,1196,314,276,
筹资活动产生的现金流量净额(万元),-1883,-2190,0,-6350,-6350,-6350,5328,49690,-823,-551,-68,-1153,-873,13401,1736,1446,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-65413,-51508,-11642,24425,9251,13485,16504,83968,11955,4154,-1209,5536,3282,828,-906,-797,
加:期初现金及现金等价物余额(万元),115756,114941,114941,90516,90516,90516,90516,6548,6548,6548,6548,1012,1012,184,1090,1887,
期末现金及现金等价物余额(万元),50343,63433,103300,114941,99768,104001,107020,90516,18503,10702,5339,6548,4294,1012,184,1090,
净利润(万元),,14429,,21096,,12841,,16616,,9093,,11260,,6575,6456,2101,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,3087,,4628,,1754,,4878,,2528,,3415,,2878,1648,1670,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1101,,2049,,982,,1634,,777,,1607,,1073,777,606,
无形资产摊销(万元),,116,,239,,119,,216,,103,,164,,5,,0,
长期待摊费用摊销(万元),,19,,34,,15,,,,,,70,,141,141,70,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-10,,-2,,,,-10,,,,25,,,,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,253,,92,,316,,-49,-352,-266,
投资损失(万元),,-1053,,-572,,-97,,-489,,-186,,-336,,-228,-239,-80,
递延所得税资产减少(万元),,-1348,,-1224,,-1193,,-1551,,-1561,,-173,,-326,-1676,-1016,
递延所得税负债增加(万元),,,,,,,,,,,,,,-515,-1707,0,
存货的减少(万元),,8443,,-25372,,-6600,,-5721,,12974,,-11243,,1422,-11373,-17642,
经营性应收项目的减少(万元),,-13410,,-26940,,-12020,,-23155,,-16233,,-9055,,-13980,-12010,-1782,
经营性应付项目的增加(万元),,-11162,,50764,,16130,,31560,,-600,,15458,,9114,18534,25289,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,1679,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,212,,26377,,11931,,24229,,6986,,11509,,6109,197,8952,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),50343,63433,103300,114941,99768,104001,107020,90516,18503,10702,5339,6548,4294,1012,184,1090,
现金的期初余额(万元),115756,114941,114941,90516,90516,90516,90516,6548,6548,6548,6548,1012,1012,184,1090,1887,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-65413,-51508,-11642,24425,9251,13485,16504,83968,11955,4154,-1209,5536,3282,828,-906,-797,

