报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
分配股利、利润或偿付利息所支付的现金(万元),6668,6668,,10002,10002,10002,,,,,,15188,14812,14812,14817,14812,80,58,63,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,54,245,7500,13644,,
筹资活动现金流出小计(万元),6668,6668,0,10002,10002,10002,0,0,0,0,0,15188,14812,14812,14871,15057,10236,14702,1063,
筹资活动产生的现金流量净额(万元),-6648,-6648,20,-9942,-10002,-10002,0,95759,98110,0,0,-15188,-14812,-14812,-761,-947,-8466,-6202,-63,
汇率变动对现金及现金等价物的影响(万元),520,197,-263,669,334,247,-854,-1067,-565,-256,19,-229,11,-8,388,27,18,47,20,
现金及现金等价物净增加额(万元),6877,3457,1076,-27161,-16738,-13859,1566,21276,96958,-12548,-10441,4902,-15344,-19812,17822,840,-11581,7564,-5386,
加:期初现金及现金等价物余额(万元),22715,22715,22715,49876,49876,49876,49876,28600,28600,28600,28600,23698,23698,23698,5876,5876,17457,9893,15280,
期末现金及现金等价物余额(万元),29592,26172,23791,22715,33138,36017,51441,49876,125558,16052,18159,28600,8354,3886,23698,6715,5876,17457,9893,
净利润(万元),,8020,,19594,,9119,,20498,,,3060,19867,,8690,11243,2566,9978,5138,3411,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,4,,-66,,-295,,166,,,-88,459,,270,-752,-769,28,892,4003,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1081,,2183,,986,,1811,,,449,1659,,829,1548,381,1379,900,848,
无形资产摊销(万元),,81,,102,,40,,42,,,11,42,,21,42,11,42,42,42,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-281,,4,,4,,25,,,1,35,,20,48,21,5,2,,
固定资产报废损失(万元),,,,9,,6,,2,,,,,,,,,,,0,
公允价值变动损失(万元),,-226,,918,,160,,,,,,18,,18,-3,-149,63,-26,24,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-2331,,-1651,,-822,,1067,,,-19,229,,8,-329,-165,-436,12,43,
投资损失(万元),,-34,,-3479,,-2083,,-682,,,-119,-899,,-567,-646,-196,-499,-579,-190,
递延所得税资产减少(万元),,44,,99,,105,,206,,,12,-490,,-69,61,108,-83,507,-599,
递延所得税负债增加(万元),,49,,158,,147,,-160,,,63,460,,225,0,22,-9,4,-4,
存货的减少(万元),,-1566,,717,,-1984,,-2898,,,-1338,-227,,126,-87,-60,-175,-52,37,
经营性应收项目的减少(万元),,56,,1964,,5416,,-3139,,,1208,-8843,,-5335,1210,323,-1014,-961,652,
经营性应付项目的增加(万元),,-1073,,-6453,,-4209,,5271,,,-597,7633,,2300,1795,2563,126,3092,225,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,197,,,,247,,-240,,,-100,-416,,-187,-53,-13,-42,-45,-30,
经营活动产生现金流量净额(万元),,4022,,14098,,6837,,21967,,,2543,19528,,6349,14078,4643,9364,8926,8462,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),29592,26172,23791,22715,33138,36017,51441,49876,125558,16052,18159,28600,8354,3886,23698,6715,5876,17457,9893,
现金的期初余额(万元),22715,22715,22715,49876,49876,49876,49876,28600,28600,28600,28600,23698,23698,23698,5876,5876,17457,9893,15280,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),6877,3457,1076,-27161,-16738,-13859,1566,21276,96958,-12548,-10441,4902,-15344,-19812,17822,840,-11581,7564,-5386,

