报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,
筹资活动现金流入小计(万元),1380422,959981,494181,1707336,1347181,1056050,562708,701960,280680,275680,0,1112834,626909,231499,0,1335936,1101746,541607,202000,100000,0,
偿还债务支付的现金(万元),777551,345336,200336,1303461,1061586,670328,472090,632834,427834,377834,207834,961610,756610,351610,131610,410103,231103,401250,200000,,,
分配股利、利润或偿付利息所支付的现金(万元),57934,46663,11863,97279,66635,19826,15472,53999,43980,33515,30446,80012,70592,62505,22337,15646,15954,5570,2937,,,
其中：子公司支付给少数股东的股利、利润(万元),2574,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),204,204,,,,,,,,,,1250,1250,1250,,,,,,,,
筹资活动现金流出小计(万元),835689,392203,212199,1400740,1128221,690154,487562,686833,471814,411349,238280,1042872,828452,415365,153947,425749,247057,406820,202937,0,0,
筹资活动产生的现金流量净额(万元),544733,567778,281982,306596,218960,365896,75146,15128,-191134,-135669,-238280,69962,-201543,-183865,-153947,910187,854689,134787,-937,100000,0,
汇率变动对现金及现金等价物的影响(万元),31,16,-87,225,426,65,-198,-61,6,-24,,51,,15,,37,,,,,,
现金及现金等价物净增加额(万元),746457,741589,971733,115090,147353,276632,238796,-1097906,-807856,-255769,-373133,-537914,-957789,-598159,-552590,1268145,2964606,891992,76298,-38424,-98274,
加:期初现金及现金等价物余额(万元),1454922,1454922,1454922,1339832,1339832,1339832,1339832,2437737,2437737,2437737,2437737,2975651,2975651,2975651,2975651,1707507,1707507,815514,815514,853938,952212,
期末现金及现金等价物余额(万元),2201379,2196511,2426655,1454922,1487185,1616463,1578627,1339832,1629881,2181968,2064605,2437737,2017862,2377492,2423061,2975651,4672112,1707507,891812,815514,853938,
净利润(万元),,48134,,73696,,40114,,106351,,52678,,124100,,54258,,183434,,75024,,40323,16934,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,699,,-4145,,-6646,,5752,,-960,,936,,300,,8096,,1825,,1059,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,3379,,6912,,3569,,6989,,3436,,6365,,3104,,5637,,3388,,4511,5241,
无形资产摊销(万元),,1445,,2525,,1163,,1907,,925,,1664,,838,,1651,,1331,,1173,994,
长期待摊费用摊销(万元),,665,,1467,,835,,1325,,623,,1458,,768,,1783,,2573,,3371,3185,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-259,,-10,,52,,108,,47,,61,,20,,25,,46,,13,25,
固定资产报废损失(万元),,4,,42,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,-13690,,-9112,,-165,,3186,,-7251,,8905,,4516,,-3703,,-4428,,2291,-2809,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,40715,,71100,,33896,,48616,,36613,,55059,,28498,,46771,,6668,,1040,,
投资损失(万元),,2443,,-1157,,-728,,-698,,-672,,-917,,-349,,161,,806,,617,1192,
递延所得税资产减少(万元),,-10825,,6692,,1834,,3311,,-324,,-2316,,-11787,,-11631,,-7092,,-3817,-146,
递延所得税负债增加(万元),,953,,2061,,-89,,435,,1574,,-2146,,-698,,704,,1376,,-438,515,
存货的减少(万元),,,,,,,,,,-4934,,,,,,,,,,,,
经营性应收项目的减少(万元),,-436334,,48006,,102321,,-515974,,30431,,107646,,-52810,,-572032,,-870503,,-339042,-159272,
经营性应付项目的增加(万元),,877850,,-4003,,3518,,-310282,,7051,,-472060,,-100398,,864019,,1700795,,125694,37815,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,-376858,,,,,,-230474,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,177518,,-182785,,-85428,,-1100741,,-111239,,-589125,,-404292,,363997,,823575,,-133022,-118330,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),2201379,2196511,2426655,1454922,1487185,1616463,1578627,1339832,1629881,2181968,2064605,2437737,2017862,2377492,2423061,2975651,4672112,1707507,891812,815514,853938,
现金的期初余额(万元),1454922,1454922,1454922,1339832,1339832,1339832,1339832,2437737,2437737,2437737,2437737,2975651,2975651,2975651,2975651,1707507,1707507,815514,815514,853938,952212,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),746457,741589,971733,115090,147353,276632,238796,-1097906,-807856,-255769,-373133,-537914,,-598159,-552590,1268145,2964606,891992,76298,-38424,-98274,

