报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
存货的减少(万元),,126,,-571,,-1185,,-890,,-429,,-119,,-331,,-523,,-163,-393,-554,-508,-409,
经营性应收项目的减少(万元),,899,,683,,-1125,,-2896,,-1282,,-2456,,-283,,-1135,,-1600,-941,-1183,-386,-1303,
经营性应付项目的增加(万元),,-2057,,-2303,,-229,,2134,,812,,896,,-401,,422,,675,303,303,225,450,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,234,,752,,433,,289,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,5607,,10508,,3775,,10402,,4356,,5318,,1783,,4406,,4732,3150,2938,2589,1625,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),7688,15020,7216,21835,8918,11801,10770,10955,18625,8344,20116,4988,3683,2260,8371,3062,2465,3464,2986,4153,1980,840,
现金的期初余额(万元),21835,21835,21835,10955,10955,10955,10955,4988,4988,4988,4988,3062,3062,3062,8521,3464,3464,4153,4153,1980,840,1286,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-14147,-6815,-14619,10880,-2037,846,-185,5967,13637,3356,15129,1926,621,-802,-150,-402,-999,-689,-1167,2173,1140,-446,

