报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
无形资产摊销(万元),,798,,598,,299,,571,,281,,560,,280,,553,,542,514,507,232,
长期待摊费用摊销(万元),,1563,,2738,,1371,,2581,,1305,,2985,,1517,,3335,,3202,2884,2690,2175,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,38,,3,,91,,197,,88,,218,,,,3,,-14,3,17,-38,
固定资产报废损失(万元),,,,86,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,79,,,,16,,-48,,-48,,48,,62,,,,,-241,241,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,1476,,1359,,530,,718,,223,,2676,,1783,,4528,,5590,8519,13286,5439,
投资损失(万元),,-70,,107,,85,,-107,,-106,,-232,,-275,,,,,230,0,20,
递延所得税资产减少(万元),,-31,,-141,,-75,,36,,-45,,-75,,26,,-5,,-77,83,74,-177,
递延所得税负债增加(万元),,45,,528,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-14866,,-837,,-10908,,-12114,,-15691,,7605,,4758,,-4544,,-4978,-20145,-15635,14516,
经营性应收项目的减少(万元),,-8386,,-19329,,-10025,,1632,,-6803,,5229,,7024,,-1289,,-40749,1816,58524,-36014,
经营性应付项目的增加(万元),,-7447,,-125,,7910,,9931,,-3620,,-32818,,-4399,,-15456,,8341,28279,-66138,-31253,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-12993,,16507,,4607,,34164,,-9343,,21042,,27528,,19961,,7813,58160,17804,-28149,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),76720,81271,134220,26076,54102,50002,34423,44616,45727,19431,40113,23334,91071,13371,36953,19179,16589,6256,42188,66904,4896,
现金的期初余额(万元),26076,26076,26076,44616,44616,44616,44616,23334,26434,26434,26434,19179,19179,19179,19179,6256,6256,42188,66904,4896,21604,
现金等价物的期末余额(万元),,,,,,,,,,,,3100,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,3100,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),50644,55195,108144,-18540,9487,5386,-10193,18182,19293,-7003,13680,7255,71892,-5808,17774,12924,10334,-35933,-24716,62008,-16708,

