报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-09-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,3574,,5190,,2348,,5080,,2214,,3510,2553,1603,2903,1273,1999,,400,1414,1182,,
无形资产摊销(万元),,95,,141,,73,,150,,75,,121,82,42,71,34,57,,8,23,22,,
长期待摊费用摊销(万元),,96,,358,,-35,,375,,132,,219,157,95,157,73,23,,,10,21,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,1,,1,,1,,-1,,,,9,,,,,-0,,,-3,,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,21,,,,,,
公允价值变动损失(万元),,,,,,127,,,,,,,,,,,,,297,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,952,,567,,450,,1090,,820,,426,37,-8,-700,-152,310,,175,818,606,,
投资损失(万元),,-184,,110,,-221,,-89,,13,,5,2,2,-40,,183,,15,-141,,,
递延所得税资产减少(万元),,-24,,-73,,-501,,-97,,-109,,2,26,46,63,-68,-254,,-54,-32,-26,,
递延所得税负债增加(万元),,74,,,,,,,,17,,-9,-6,9,9,,,,,,,,
存货的减少(万元),,2634,,-7595,,-3282,,-132,,1346,,-1572,-179,1883,415,607,-7743,,-1119,-564,-656,,
经营性应收项目的减少(万元),,-397,,-3605,,-13029,,-5390,,-13190,,-8080,-1915,-310,1483,706,907,,-4742,-4906,-91,,
经营性应付项目的增加(万元),,-4607,,12193,,6652,,3320,,2903,,7891,4997,417,-7485,-1478,4565,,1626,6715,2239,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,11920,,28017,,1357,,16036,,1006,,10450,11312,7920,6615,6762,8612,,-1449,10495,8902,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),30156,,36821,44867,32753,,40835,52148,36194,,36195,44805,14083,12863,11781,5039,9419,11628,3549,10447,4924,5237,
现金的期初余额(万元),44867,,44867,52148,52148,,52148,44805,44805,,44805,11781,11781,11781,9419,5544,10447,10447,7027,5832,5207,1951,
现金等价物的期末余额(万元),,35853,,,,36630,,,,38286,,,,,,6221,,,4635,,908,,
现金等价物的期初余额(万元),,44867,,,,52148,,,,44805,,,,,,3874,,,3611,,30,,
现金及现金等价物的净增加额(万元),-14711,-9014,-8046,-7282,-19395,-15518,-11313,7343,-8611,-6520,-8610,33024,2302,1083,2362,1842,-1029,1181,-2453,4615,595,3286,

