报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),57500,36500,,,37000,20313,,112,,,,112,,277,262,9341,3450,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),57998,36862,161,719,37525,20323,0,116,0,0,0,124,0,5053,4497,9999,6558,13,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),2338,623,83,3137,3019,2050,1322,1821,1362,874,363,2211,1388,1313,480,3692,2935,1241,
投资所支付的现金(万元),,,,5000,,,11000,,,,,,,2600,2600,,150,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),57000,36500,,7000,49500,33000,,9000,,,,,,,,8644,4253,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),59338,37123,83,15137,52519,35050,12322,10821,1362,874,363,2211,1388,3913,3080,12336,7338,1241,
投资活动产生的现金流量净额(万元),-1339,-261,78,-14418,-14993,-14727,-12322,-10705,-1362,-874,-363,-2086,-1388,1140,1417,-2337,-780,-1228,
吸收投资收到的现金(万元),,,,,,,,30167,,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),4000,500,500,6000,6000,2000,,8690,8690,3920,2230,14130,12160,23830,14840,25230,21220,13940,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),1683,,,,,,,,,,,2154,2085,915,915,,700,,
筹资活动现金流入小计(万元),5683,500,500,6000,6000,2000,0,38857,8690,3920,2230,16284,14245,24745,15755,25230,21920,13940,
偿还债务支付的现金(万元),5500,1500,,6570,6070,3270,1580,14750,11150,5400,3710,13970,13970,28900,17790,26160,14590,15780,
分配股利、利润或偿付利息所支付的现金(万元),4158,3880,60,2186,2123,2065,59,3279,3190,3081,114,3366,3256,1977,1555,5397,2669,2702,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),1161,1161,977,523,,,,1432,,,,,,,,,3700,,
筹资活动现金流出小计(万元),10819,6540,1037,9279,8193,5335,1639,19461,14340,8481,3824,17336,17226,30877,19345,31557,20959,18482,
筹资活动产生的现金流量净额(万元),-5135,-6040,-537,-3279,-2193,-3335,-1639,19397,-5650,-4561,-1594,-1052,-2981,-6132,-3590,-6327,961,-4542,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),1563,-2138,-809,-12644,-11539,-14435,-12929,15144,-2007,-1853,-390,3617,48,48,-136,-2453,3680,-2269,
加:期初现金及现金等价物余额(万元),8843,8843,8843,21488,21488,21488,21488,6343,6343,6343,6343,2727,2727,2679,2679,5131,1452,3721,
期末现金及现金等价物余额(万元),10406,6705,8034,8843,9948,7052,8559,21488,4336,4490,5953,6343,2774,2727,2543,2679,5131,1452,
净利润(万元),,2432,,3280,,1712,,5503,,2177,,6105,,6361,,5586,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,156,,445,,4,,276,,142,,619,,286,,286,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,787,,1661,,792,,1498,,748,,1448,,1390,,1350,,,
无形资产摊销(万元),,41,,75,,42,,76,,38,,73,,73,,63,,,
长期待摊费用摊销(万元),,27,,48,,26,,14,,6,,7,,3,,7,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,,,,,,,3,,-3,,-1705,,,
固定资产报废损失(万元),,1,,7,,6,,-2,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,1,,-19,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,130,,234,,-199,,424,,230,,443,,849,,1138,,,
投资损失(万元),,-284,,-730,,,,,,,,,,-64,,-0,,,
递延所得税资产减少(万元),,-9,,4,,14,,28,,-3,,65,,-140,,-6,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,
存货的减少(万元),,402,,169,,-433,,-505,,133,,-1473,,868,,340,,,
经营性应收项目的减少(万元),,-3079,,-753,,1756,,-1064,,6,,-731,,-3653,,-921,,,
经营性应付项目的增加(万元),,3560,,612,,-93,,206,,88,,196,,-932,,95,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,19,,,,,,,,,
经营活动产生现金流量净额(万元),,4164,,5052,,3626,,6453,,3582,,6755,,5040,,6212,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),10406,6705,8034,8843,9948,7052,8559,21488,4336,4490,5953,6343,2774,2727,2543,2679,5131,1452,
现金的期初余额(万元),8843,8843,8843,21488,21488,21488,21488,6343,6343,6343,6343,2727,2727,2679,2679,5131,1452,3721,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),1563,-2138,-809,-12644,-11539,-14435,-12929,15144,-2007,-1853,-390,3617,48,48,-136,-2453,3680,-2269,

