报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2016-12-31,2015-12-31,2014-12-31,2011-12-31,2010-12-31,2009-12-31,
递延所得税资产减少(万元),,-445,,-325,,-98,,-192,,74,-18,-60,,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,
存货的减少(万元),,1492,,573,,-5402,,-8646,,1408,-2401,-3782,,,,
经营性应收项目的减少(万元),,-24105,,-6418,,-809,,-27933,,-5939,1198,-3265,,,,
经营性应付项目的增加(万元),,7007,,-18274,,-5184,,24915,,-1468,-373,5597,,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,98,,,,,,
经营活动产生现金流量净额(万元),,-4532,,-389,,2051,,9683,,755,697,573,,,,
债务转为资本(万元),,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,
现金的期末余额(万元),13893,24776,26498,91954,2296,5075,4371,8306,431,2544,515,277,5873,11802,1419,
现金的期初余额(万元),91954,91954,91952,8306,8306,8306,8306,2544,2544,515,277,3277,11802,1419,1164,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-78061,-67178,-65454,83648,-6010,-3230,,5762,,2029,238,-3000,-5929,10383,255,

