报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,
现金及现金等价物净增加额(万元),45269,24195,-10425,32941,85140,-957,-4222,6028,2443,84,7289,4227,14372,5661,3298,1471,885,-254,-515,
加:期初现金及现金等价物余额(万元),54933,54933,54933,21992,21992,21992,21992,15964,15964,15964,8675,8905,8675,3013,3813,1543,2308,1796,2311,
期末现金及现金等价物余额(万元),100202,79128,44508,54933,107132,21035,17770,21992,18407,16048,15964,13132,23047,8675,7112,3013,3193,1543,1796,
净利润(万元),,15060,,25393,,10559,,15782,,7235,12906,7265,,9939,4414,4093,,1592,1294,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,170,,1115,,249,,872,,225,456,85,,-74,,42,,119,31,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1842,,2557,,1110,,1708,,778,1156,515,,932,310,625,,375,349,
无形资产摊销(万元),,135,,276,,116,,217,,100,151,45,,60,27,33,,49,41,
长期待摊费用摊销(万元),,123,,91,,12,,11,,6,3,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-0,,22,,1,,8,,0,34,,,31,,9,,1,,
固定资产报废损失(万元),,0,,,,,,,,,,9,,,-5,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,25,,12,,33,,16,,-237,,45,-80,49,,47,51,
投资损失(万元),,-1009,,,,,,,,,,,,-35,,,,,,
递延所得税资产减少(万元),,123,,-239,,-56,,-47,,-68,-192,24,,-7,3,57,,-70,-32,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,401,,-11069,,-2762,,-4204,,-1184,-1915,-286,,-99,-222,-1634,,-469,-181,
经营性应收项目的减少(万元),,-3195,,-9950,,-4090,,-5031,,-2043,-1577,-1081,,-663,-372,-482,,-166,-242,
经营性应付项目的增加(万元),,-7170,,13654,,2463,,7540,,1660,2959,1995,,2583,1789,2233,,1299,455,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,108,,416,,133,,27,,109,889,,,76,,-3,,-3,-3,
经营活动产生现金流量净额(万元),,6586,,22292,,7749,,16916,,6835,14870,8334,,12789,5864,5023,,2775,1765,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),100202,79128,44508,54933,107132,21035,17770,21992,18407,16048,15964,13132,23047,8675,7112,3013,3193,1543,1796,
现金的期初余额(万元),54933,54933,54933,21992,21992,21992,21992,15964,15964,15964,8675,8905,8675,3013,3813,1543,2308,1796,2311,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),45269,24195,-10425,32941,85140,-957,,6028,,84,7289,4227,14372,5661,3298,1471,885,-254,-515,

