报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),11132,5111,2716,37650,39488,34885,32805,127175,67403,38103,15394,42596,31816,21172,28162,37739,20815,20505,
投资活动产生的现金流量净额(万元),-10688,-4674,-2711,-16090,-18334,-13969,-22228,-95419,-66554,-38101,-15394,-39411,-31218,-20586,-25533,-36091,-18410,-15204,
吸收投资收到的现金(万元),,,,113,,,,107879,107879,107879,,,,,,17880,,8077,
其中：子公司吸收少数股东投资收到的现金(万元),,,,113,,,,,,,,,,,,,,,
取得借款收到的现金(万元),19670,17600,15000,39580,28480,28480,25480,76398,37188,26788,14427,83440,50228,41718,57100,52626,48266,29920,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),20000,20000,,5699,10,10,,4144,7726,8683,3336,700,700,700,530,2553,243,4175,
筹资活动现金流入小计(万元),39670,37600,15000,45392,28490,28490,25480,188421,152794,143350,17763,84140,50928,42418,57630,73059,48509,42172,
偿还债务支付的现金(万元),25770,19180,16600,56032,40293,26673,20352,60368,30388,25788,13777,69420,36228,32928,46156,50636,28487,17516,
分配股利、利润或偿付利息所支付的现金(万元),3077,2235,1022,9721,3582,2736,1195,3854,2778,2037,1197,4018,3160,2023,3510,3724,3195,2140,
其中：子公司支付给少数股东的股利、利润(万元),,,,420,420,420,,420,420,420,,420,420,210,400,,240,200,
支付其他与筹资活动有关的现金(万元),22356,23122,2166,7000,1882,4003,2848,899,3886,2473,,3843,6859,3500,,42,64,18425,
筹资活动现金流出小计(万元),51203,44537,19788,72753,45757,33412,24394,65121,37052,30298,14974,77281,46248,38451,49666,54402,31746,38082,
筹资活动产生的现金流量净额(万元),-11533,-6937,-4788,-27361,-17267,-4922,1086,123300,115741,113052,2789,6859,4680,3967,7965,18657,16763,4090,
汇率变动对现金及现金等价物的影响(万元),4,-0,3,-13,10,3,-6,-13,,,-2,12,,,,,,,
现金及现金等价物净增加额(万元),-9280,4539,-2395,-28065,-26506,-15016,-23705,22293,22368,61235,-11098,18127,-6645,-4416,3785,1764,4059,3392,
加:期初现金及现金等价物余额(万元),28732,28732,28732,56797,56797,56797,56797,34498,34498,34498,34501,16371,16371,16371,12586,10822,6763,3371,
期末现金及现金等价物余额(万元),19452,33271,26337,28732,30291,41782,33093,56791,56867,95734,23403,34498,9726,11955,16371,12586,10822,6763,
净利润(万元),,758,,11751,,10791,,25581,,10531,,23404,,9501,20130,17387,13303,11320,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,641,,1325,,1632,,3642,,2623,,1673,,1999,2434,1047,1266,-179,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,4528,,9237,,5001,,8036,,3812,,6170,,2885,5452,5022,4239,2831,
无形资产摊销(万元),,825,,1613,,804,,1435,,705,,1235,,605,1114,959,695,644,
长期待摊费用摊销(万元),,272,,657,,401,,1170,,476,,963,,491,757,52,27,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-275,,-200,,,,-8,,2,,94,,36,132,48,123,-2,
固定资产报废损失(万元),,58,,13,,1,,113,,72,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,2151,,4231,,2303,,2877,,1606,,3690,,1897,3508,3778,3058,2075,
投资损失(万元),,-12,,-122,,-122,,-333,,,,-12,,,-12,-6,-10,-7,
递延所得税资产减少(万元),,-550,,-33,,-117,,-921,,-152,,-502,,-238,175,-1188,111,-90,
递延所得税负债增加(万元),,1,,-27,,-6,,,,5,,,,,,,,,
存货的减少(万元),,4542,,4799,,2781,,-9513,,2916,,5349,,-1794,-1481,-2432,-16657,-5390,
经营性应收项目的减少(万元),,5618,,6836,,-17995,,-26953,,-27562,,135,,-11273,-15640,906,-17123,-3827,
经营性应付项目的增加(万元),,-2406,,-26651,,-1602,,-10702,,-8749,,8468,,8095,4785,-6373,16676,7131,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,,,1969,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,16150,,15399,,3871,,-5575,,-13716,,50668,,12203,21354,19199,5706,14506,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),19452,33271,26337,28732,30291,41782,33093,56791,56867,95734,23403,34498,9726,11955,16371,12586,10822,6763,
现金的期初余额(万元),28732,28732,28732,56797,56797,56797,56797,34498,34498,34498,34501,16371,16371,16371,12586,10822,6763,3371,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-9280,4539,-2395,-28065,-26506,-15016,-23705,22293,22368,61235,-11098,18127,-6645,-4416,3785,1764,4059,3392,

