报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
取得借款收到的现金(万元),17500,7500,,9500,9500,9500,,7500,7500,7500,,6000,6000,7500,,3000,4000,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),17931,7781,0,9500,9500,9500,0,40784,7500,7500,0,6000,6000,7530,0,9000,4000,
偿还债务支付的现金(万元),13000,7500,,9500,9500,7500,,6000,6000,6000,,7500,7500,5400,800,800,,
分配股利、利润或偿付利息所支付的现金(万元),2892,2771,55,2742,2406,2403,109,385,275,168,57,404,304,432,476,302,99,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,
筹资活动现金流出小计(万元),15892,10271,55,12242,11906,9903,109,6385,6275,6168,57,7904,7804,5832,1276,1102,99,
筹资活动产生的现金流量净额(万元),2039,-2490,-55,-2742,-2406,-403,-109,34399,1225,1332,-57,-1904,-1804,1698,-1276,7898,3901,
汇率变动对现金及现金等价物的影响(万元),178,-9,-36,267,17,88,-13,-165,-74,-119,,216,162,,,,,
现金及现金等价物净增加额(万元),-6373,-5975,164,-915,-2365,-4061,-7938,32910,-603,-1704,-227,-2920,-2569,7822,-5697,6405,740,
加:期初现金及现金等价物余额(万元),41340,41340,41340,42255,42255,42255,44284,9345,9345,9345,9345,12266,12266,4444,10140,3736,2996,
期末现金及现金等价物余额(万元),34967,35365,41504,41340,39890,38194,36345,42255,8743,7642,9119,9345,9697,12266,4444,10140,3736,
净利润(万元),,4576,,9026,,4698,,7775,,3692,,6935,,6514,3436,3543,3651,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,973,,1095,,657,,742,,191,,1317,,1065,681,434,227,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,820,,1582,,897,,1164,,577,,1084,,789,676,596,354,
无形资产摊销(万元),,50,,70,,32,,179,,144,,290,,280,154,25,16,
长期待摊费用摊销(万元),,4,,15,,7,,6,,2,,7,,2,5,5,5,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,6,,-4,,-8,,-8,,-8,,-0,,3,7,-5,0,
固定资产报废损失(万元),,,,9,,7,,,,,,0,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,202,,133,,129,,550,,49,,620,,432,476,302,99,
投资损失(万元),,,,-22,,,,,,,,,,-48,-166,234,160,
递延所得税资产减少(万元),,-311,,-427,,-69,,173,,24,,-525,,-330,-116,-64,-34,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,
存货的减少(万元),,974,,-13926,,-12373,,-833,,7220,,-16253,,-14369,-8387,4065,1476,
经营性应收项目的减少(万元),,-10469,,-13846,,-13686,,-10455,,-6147,,-3742,,-6193,-8183,-8944,-1300,
经营性应付项目的增加(万元),,924,,17717,,16435,,3156,,-6955,,9373,,18669,7992,-1214,-6501,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,85,,240,,79,,225,,106,,159,,507,129,119,108,
经营活动产生现金流量净额(万元),,-2167,,1661,,-3194,,2675,,-1103,,-736,,7320,-3295,-904,-1740,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),34967,35365,41504,41340,39890,38194,36345,42255,8743,7642,9119,9345,9697,12266,4444,10140,3736,
现金的期初余额(万元),41340,41340,41340,42255,42255,42255,44284,9345,9345,9345,9345,12266,12266,4444,10140,3736,2996,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-6373,-5975,164,-915,-2365,-4061,-7938,32910,-603,-1704,-227,-2920,-2569,7822,-5697,6405,740,

