报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
筹资活动现金流入小计(万元),8609,3560,500,55,0,0,0,39700,39700,39700,400,9304,6304,5965,1145,12361,18303,15261,21199,
偿还债务支付的现金(万元),,,,122,,,,4100,4225,3900,2049,14313,12956,8758,3366,16508,18369,13641,16396,
分配股利、利润或偿付利息所支付的现金(万元),3051,3024,,3002,3002,3002,,3043,3030,3030,32,6266,3228,3204,123,3763,1854,2743,3945,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),255,,,,350,,,2027,2202,2002,38,76,41,38,38,1895,1918,1960,1300,
筹资活动现金流出小计(万元),3307,3024,0,3124,3351,3002,0,9170,9457,8932,2119,20655,16224,12000,3527,22166,22140,18344,21641,
筹资活动产生的现金流量净额(万元),5302,536,500,-3069,-3351,-3002,0,30530,30243,30768,-1719,-11351,-9920,-6035,-2382,-9805,-3838,-3083,-443,
汇率变动对现金及现金等价物的影响(万元),39,-0,-59,45,87,-15,-124,-237,-169,,,,19,,,,,,,
现金及现金等价物净增加额(万元),5485,-0,-1615,-250,-3522,-2519,-1147,5622,4000,4135,-119,775,-98,125,294,-224,217,-1023,1265,
加:期初现金及现金等价物余额(万元),6869,6869,6869,7119,7174,7119,7174,1497,1497,1497,1497,722,615,722,722,946,729,1753,488,
期末现金及现金等价物余额(万元),12353,6869,5253,6869,3652,4600,6027,7119,5498,5632,1378,1497,518,847,1016,722,946,729,1753,
净利润(万元),,2549,,7469,,4133,,8592,,4676,,9236,,6037,,7810,3145,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-132,,283,,369,,231,,134,,-21,,64,,56,128,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1461,,2902,,1428,,2773,,1399,,2810,,1410,,2734,2765,,,
无形资产摊销(万元),,56,,71,,20,,45,,24,,49,,24,,79,35,,,
长期待摊费用摊销(万元),,0,,,,1,,,,,,,,,,3,16,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-15,,,,0,,,,389,,221,,220,5,,,
固定资产报废损失(万元),,,,4,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,47,,-42,,-28,,277,,13,,255,,196,,811,942,,,
投资损失(万元),,-849,,-1639,,-1050,,-284,,,,-15,,,,-66,-64,,,
递延所得税资产减少(万元),,41,,-25,,30,,-23,,-13,,36,,17,,-41,-19,,,
递延所得税负债增加(万元),,347,,54,,,,,,,,,,,,,,,,
存货的减少(万元),,720,,-1449,,-759,,-730,,143,,166,,104,,54,1144,,,
经营性应收项目的减少(万元),,444,,82,,436,,-1000,,-1308,,259,,-656,,-28,-1314,,,
经营性应付项目的增加(万元),,-1819,,668,,-893,,-107,,-1018,,537,,34,,1213,-394,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,62,,8,,157,,-163,,123,,-160,,-80,,-135,-111,,,
经营活动产生现金流量净额(万元),,2927,,8370,,3842,,9611,,4172,,13541,,7371,,12711,6276,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),12353,6869,5253,6869,3652,4600,6027,7119,5498,5632,1378,1497,518,847,1016,722,946,729,1753,
现金的期初余额(万元),6869,6869,6869,7119,7174,7119,7174,1497,1497,1497,1497,722,615,722,722,946,729,1753,488,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),5485,-0,-1615,-250,-3522,-2519,-1147,5622,4000,4135,-119,775,-98,125,294,-224,217,-1023,1265,

