报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
资产减值准备(万元),,383,,744,,194,,1754,,287,,419,310,265,,79,291,160,108,107,57,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2485,,4498,,1861,,2808,,1174,,2355,1773,1148,,2397,1843,1888,1845,1257,732,
无形资产摊销(万元),,184,,272,,146,,63,,16,,18,10,6,,13,10,13,13,9,7,
长期待摊费用摊销(万元),,141,,263,,159,,41,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,4,,,,1,,,,,,,-0,,,,,,,5,,
固定资产报废损失(万元),,,,556,,,,1194,,,,-0,,-0,,,,1,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,1149,,1569,,694,,432,,255,,673,472,298,,681,541,632,643,460,253,
投资损失(万元),,,,-536,,-400,,-127,,129,,323,180,143,,30,-15,140,-5,-3,-61,
递延所得税资产减少(万元),,-4,,28,,-25,,-666,,194,,-596,-40,-34,,51,-36,-30,-36,-23,31,
递延所得税负债增加(万元),,-4,,-8,,,,-5,,,,,,,,,,,,,,
存货的减少(万元),,-11867,,-15844,,-5019,,-8714,,-1004,,-4526,-3253,-3334,,-788,-577,-1119,-4458,-569,290,
经营性应收项目的减少(万元),,-7793,,2795,,-8236,,-9712,,-4549,,-9346,-5290,-3442,,-563,1138,-2334,-2731,-2698,1017,
经营性应付项目的增加(万元),,-3826,,-10442,,3197,,3239,,-3645,,4015,-1108,1079,,-1187,-1877,-447,2428,-928,-2602,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-6501,,3500,,1340,,3140,,-1363,,2400,389,1019,,8072,7009,3405,1769,1109,1666,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),36016,29636,27267,32921,30000,35921,16785,22610,34894,30843,37821,11022,8950,11264,9477,9085,9079,3828,5524,4597,2429,
现金的期初余额(万元),32921,32921,32921,22610,22610,22610,22610,11022,11022,11022,11022,9085,9085,9085,9085,3828,3828,5524,4597,2429,2323,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),3095,-3285,-5654,10311,7390,13311,-5825,11588,23872,19821,26799,1936,-135,2178,392,5257,5251,-1696,928,2167,106,

