报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
经营性应收项目的减少(万元),,31,,-4784,,-1514,,-1767,,-668,,-2801,,619,,-1372,,,
经营性应付项目的增加(万元),,911,,1797,,2337,,732,,-1492,,1749,,-761,,257,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,2068,,-926,,-2023,,4033,,856,,4157,,7523,,7354,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,3145,,3145,,,,,,,,,
现金的期末余额(万元),10951,15169,11189,14835,10290,13583,22761,20857,8564,10350,7113,9700,10378,9986,16656,4290,4167,3527,
现金的期初余额(万元),14835,14835,14835,20857,20857,20857,20857,9700,9700,9700,9700,9986,9986,4290,4290,4167,3527,1671,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-3884,334,-3646,-6022,-10567,-7274,1904,11158,-1136,651,-2587,-287,392,5696,12366,123,641,1855,

