报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
取得投资收益所收到的现金(万元),687,444,205,1474,,,,0,,,,,,2079,,1000,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),148,84,71,230,154,144,39,171,169,125,13,54,30,23,40,39,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,390,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),835,527,64625,1704,154,144,39,172,169,126,13,54,30,3010,40,1039,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),16115,15670,1020,2064,1037,766,495,2250,1851,1132,323,1259,435,4498,560,1099,
投资所支付的现金(万元),34910,47238,111050,16960,,,,,,,,,,1000,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),2899,77,40,150,,,,,,,,2659,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,390,3413,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),53923,62984,112110,19174,1037,766,495,2250,1851,1132,323,3918,435,5498,950,4512,
投资活动产生的现金流量净额(万元),-53088,-62457,-47484,-17470,-883,-622,-456,-2079,-1682,-1006,-310,-3864,-405,-2488,-910,-3473,
吸收投资收到的现金(万元),61,,,127584,125596,125596,125596,,,,,22000,22000,,,1000,
其中：子公司吸收少数股东投资收到的现金(万元),61,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),43500,43500,18300,103500,101000,71000,62000,55830,50830,45830,19430,35170,11300,20498,995,16360,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,21,1021,,2771,2010,2010,,,,,,,,,,
筹资活动现金流入小计(万元),43561,43521,19321,231084,229367,198606,189606,55830,50830,45830,19430,57170,33300,20498,995,17360,
偿还债务支付的现金(万元),27300,18000,,120084,84584,71584,8584,50713,17907,13871,3036,29135,10066,16866,6595,12760,
分配股利、利润或偿付利息所支付的现金(万元),3194,318,108,3814,3658,745,607,1659,1126,620,237,5593,5217,377,678,1364,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),5544,4523,6679,3151,2587,2477,2467,,,,,254,254,,,13371,
筹资活动现金流出小计(万元),36038,22841,6787,127049,90829,74805,11658,52373,19033,14491,3273,34982,15537,17243,7273,27495,
筹资活动产生的现金流量净额(万元),7523,20680,12534,104035,138537,123801,177949,3457,31797,31339,16157,22188,17763,3255,-6278,-10135,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-69612,-72049,-55040,103658,88004,62385,137821,-17429,-23642,-16926,-23472,10617,-12010,14726,-259,-12335,
加:期初现金及现金等价物余额(万元),119747,119747,119761,16090,16090,8889,16090,33519,33519,33519,33519,22901,22901,8176,8434,20770,
期末现金及现金等价物余额(万元),50136,47699,64720,119747,104093,71274,153910,16090,9876,16593,10047,33519,10892,22901,8176,8434,
净利润(万元),,8770,,20588,,10270,,23940,,10175,,17882,7585,14511,10648,6873,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,2690,,4104,,1447,,3835,,2330,,2638,1788,651,475,792,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1016,,1642,,293,,1293,,581,,896,406,839,987,1263,
无形资产摊销(万元),,56,,79,,33,,45,,10,,10,5,1,10,14,
长期待摊费用摊销(万元),,19,,38,,19,,39,,19,,47,3,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,5,,-40,,18,,72,,14,,5,8,6,-7,-5,
固定资产报废损失(万元),,8,,102,,17,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,348,,1153,,949,,1653,,662,,638,254,384,678,333,
投资损失(万元),,-428,,-1465,,,,-0,,-0,,,,,,3105,
递延所得税资产减少(万元),,130,,45,,585,,-840,,214,,-976,-274,-671,-598,-467,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,-2,
存货的减少(万元),,241,,-4221,,-3111,,-5406,,314,,-8092,-2411,-16256,-5486,-7894,
经营性应收项目的减少(万元),,-62285,,-21389,,-51699,,-59787,,-44709,,-52917,-35228,-6662,-6519,-10310,
经营性应付项目的增加(万元),,19158,,25215,,-19615,,16348,,-16870,,32163,-1505,21155,6743,7569,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,-8758,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-30272,,17093,,-60794,,-18808,,-47259,,-7706,-29368,13959,6930,1273,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),50136,47699,64720,119747,104093,78475,153910,16090,9876,16593,10047,33519,10892,22901,8176,8434,
现金的期初余额(万元),119747,119747,119761,16090,16090,16090,16090,33519,33519,33519,33519,22901,22901,8176,8434,20770,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-69612,-72049,-55040,103658,88004,62385,137821,-17429,,-16926,-23472,10617,-12010,14726,-259,-12335,

