报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
支付给职工以及为职工支付的现金(万元),52595,33367,16997,66927,45391,29684,14635,64923,45734,30326,15732,52696,39190,26022,11582,39809,29094,31860,27215,22961,16728,
支付的各项税费(万元),182424,137539,65580,265623,191286,133891,71614,242819,173562,118833,47056,246600,176853,121800,58077,218588,161377,188288,153895,142643,104369,
支付的其他与经营活动有关的现金(万元),690735,449304,222426,859754,631045,397801,174949,831528,622360,406235,207162,742119,542704,347767,188465,661183,514213,591817,512324,359256,250849,
经营活动现金流出小计(万元),1038820,689061,337757,1346397,974272,623341,290475,1348894,967123,627863,305702,1208986,860705,556581,283953,1067844,794810,984632,876076,665365,558664,
经营活动产生的现金流量净额(万元),190775,151139,68048,205084,222359,151831,14034,196198,165850,130486,46054,166878,149585,108131,8906,212073,150470,178058,111396,134919,155160,
收回投资所收到的现金(万元),15,15,15,1498,,,,,,,,,,,,,,10,,,,
取得投资收益所收到的现金(万元),3782,3782,,7840,7840,,,9280,,,,4000,4000,4000,,,,,727,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),37,21,10,6848,12,4,0,118,65,10,0,8,5,5,2,59,3,22,23,1,105,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,2152,
收到的其他与投资活动有关的现金(万元),1373,871,311,2920,4967,2033,248,20339,11922,10539,9866,21082,20313,13410,10215,55272,53279,4021,19851,5079,10862,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),5207,4688,336,19105,12819,2036,249,29737,11987,10549,9866,25090,24317,17415,10217,55331,53282,4052,20601,5081,13119,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),43268,19881,13469,130983,98857,68012,19653,145505,121418,56978,15339,67787,59753,48461,27399,48078,29807,20488,51085,54334,37891,
投资所支付的现金(万元),,,,47551,,,,32139,319733,297185,287685,64848,64848,64848,34705,116911,98303,8800,58900,20800,30000,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),6151,6151,6308,,,,,280149,,,,,,,,109808,109783,10547,,,,
支付的其他与投资活动有关的现金(万元),3500,3500,,267,,,,2642,2737,2596,561,11395,10000,10000,0,33200,33177,5000,9050,5333,1350,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),52918,29531,19777,178801,98857,68012,19653,460435,443887,356759,303585,144030,134601,123309,62104,307996,271069,44835,119035,80467,69241,
投资活动产生的现金流量净额(万元),-47711,-24843,-19441,-159696,-86038,-65976,-19404,-430698,-431900,-346210,-293719,-118940,-110284,-105894,-51888,-252665,-217787,-40782,-98434,-75386,-56122,
吸收投资收到的现金(万元),622,,,,376,,,,,,,367143,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),622,,,,376,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),158384,93300,69300,288300,202000,179500,123500,225000,190000,170000,165000,65649,65049,50000,35000,346100,199200,201000,121000,64390,41800,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),1202,1091,,1692,1556,1498,258,,,,,,,,,20,4,600,5367,,,
筹资活动现金流入小计(万元),160208,94391,69300,289992,203932,180998,123758,225000,190000,170000,165000,432792,65049,50000,35000,346120,199204,201600,126367,64390,41800,
偿还债务支付的现金(万元),110900,79100,71500,244000,146150,145000,145000,45600,20600,600,600,261249,83900,34900,30700,314710,104427,129000,55000,74260,48930,
分配股利、利润或偿付利息所支付的现金(万元),76007,5458,2733,118898,116149,3651,1669,117749,114481,2413,754,13752,10036,5637,2431,13201,9978,123656,107395,50363,4300,
其中：子公司支付给少数股东的股利、利润(万元),1963,,289,314,,,,1173,,,,,,,,,,17909,20730,42187,1934,
支付其他与筹资活动有关的现金(万元),74100,74060,21057,20991,940,,,,,,,200,200,200,,600,600,,3883,,,
筹资活动现金流出小计(万元),261007,158617,95290,383889,263239,148651,146669,163349,135081,3013,1354,275201,94136,40737,33131,328511,115006,252656,166278,124623,53230,
筹资活动产生的现金流量净额(万元),-100799,-64227,-25990,-93898,-59307,32347,-22911,61651,54919,166987,163646,157592,-29087,9263,1869,17609,84198,-51056,-39911,-60233,-11430,
汇率变动对现金及现金等价物的影响(万元),0,-1,-0,6,1,0,-1,-2,-0,-0,-0,-1,0,0,-0,0,-0,,-0,,,
现金及现金等价物净增加额(万元),42266,62068,22617,-48504,77014,118203,-28282,-172852,-211132,-48737,-84019,205528,10214,11501,-41113,-22983,16881,86220,-26950,-701,87608,
加:期初现金及现金等价物余额(万元),169307,169307,169307,217811,217811,217811,217811,390662,390662,390662,390662,185134,185134,185134,185134,208117,208117,121897,148846,149292,61683,
期末现金及现金等价物余额(万元),211572,231374,191923,169307,294825,336013,189529,217811,179531,341925,306643,390662,195348,196635,144021,185134,224998,208117,121897,148591,149292,
净利润(万元),,80589,,190749,,71523,,163894,,67752,,176991,125796,60468,,353370,289063,150879,134767,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-3075,,4175,,-995,,6792,,527,,14292,6088,1001,,1158,116,2481,1080,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,9800,,18206,,8921,,13450,,6390,,12592,9167,5924,,11270,8855,7809,6256,,,
无形资产摊销(万元),,9798,,18984,,9339,,16140,,8051,,16074,12036,7986,,8457,2455,2146,2110,,,
长期待摊费用摊销(万元),,231,,426,,247,,559,,275,,351,237,138,,209,140,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,19,,36,,38,,45,,-79,,51,22,19,,72,-44,-110,-53,,,
固定资产报废损失(万元),,,,43,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,5820,,7005,,3113,,4645,,2941,,14079,18892,13205,,11388,7011,6885,223,,,
投资损失(万元),,-7063,,-6921,,-3386,,-8042,,-3092,,-10039,1202,376,,-172770,-174145,596,1325,,,
递延所得税资产减少(万元),,7549,,-1617,,1028,,-5865,,653,,2779,1193,2034,,-4010,-104,-4305,-1629,,,
递延所得税负债增加(万元),,-948,,-2104,,-1268,,-2028,,-963,,-1926,-1444,-963,,-1070,-575,,,,,
存货的减少(万元),,-840,,7250,,6049,,-26974,,-4289,,-20710,8453,4182,,-14072,-1337,2398,-37599,,,
经营性应收项目的减少(万元),,114254,,-17555,,140910,,-66600,,121247,,-26856,-18417,72028,,-28499,78550,-29840,6844,,,
经营性应付项目的增加(万元),,-64996,,-13594,,-83688,,100181,,-68926,,-10802,-13640,-58265,,46571,-59515,39119,-1928,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,151139,,205084,,151831,,196198,,130486,,166878,149585,108131,,212073,150470,178058,111396,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),211572,200374,191923,169307,294825,336013,189529,216511,179531,281935,306643,380662,195348,196635,144021,185134,224998,208117,121897,148591,149292,
现金的期初余额(万元),169307,169307,169307,216511,217811,216511,217811,380662,390662,380662,390662,185134,185134,185134,185134,208117,208117,121897,148846,149292,61683,
现金等价物的期末余额(万元),,31000,,,,,,1300,,59990,,10000,,,,,,,,,,
现金等价物的期初余额(万元),,,,1300,,1300,,10000,,10000,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),42266,62068,22617,-48504,77014,118203,-28282,-172852,-211132,-48737,-84019,205528,10214,11501,-41113,-22983,16881,86220,-26950,-701,87608,

