报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),9744,1285,0,328,323,307,294,1440,134,59,24,112,124,97,21,178,168,160,199,432,282,31,
投资活动产生的现金流量净额(万元),-9719,-1265,-0,-326,-323,-306,-294,-1433,-134,-59,-24,-112,-124,-97,-21,-178,-168,-160,-199,-432,-282,-27,
吸收投资收到的现金(万元),,,,,,,,,,,,18589,18589,,,,,,,1200,4600,1000,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),9689,9689,,12000,12000,7000,7000,7000,,,,,,,,,,,,,1000,2500,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),460,460,460,1563,2171,1171,1112,4607,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),10149,10149,460,13563,14171,8171,8112,11607,0,0,0,18589,18589,0,0,0,0,0,0,1200,5600,3500,
偿还债务支付的现金(万元),20546,12000,12000,7000,7000,7000,7000,,,,,,,,,,,,,230,770,3000,
分配股利、利润或偿付利息所支付的现金(万元),1219,1173,98,1577,1430,1308,1222,1024,1024,,,,,,,,,,102,472,31,76,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),1577,577,505,4649,2698,448,18,510,176,165,58,1014,68,55,55,50,50,,105,125,30,,
筹资活动现金流出小计(万元),23342,13750,12603,13227,11128,8756,8240,1535,1200,165,58,1014,68,55,55,50,50,0,207,827,831,3076,
筹资活动产生的现金流量净额(万元),-13193,-3601,-12143,337,3043,-584,-128,10072,-1200,-165,-58,17575,18521,-55,-55,-50,-50,0,-207,373,4769,424,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-18941,-12082,-14159,14210,9640,4098,5427,-4344,2550,3178,2096,18433,18357,2308,1055,296,804,-1430,-1472,-26,7927,559,
加:期初现金及现金等价物余额(万元),36941,36941,36941,22731,22731,22731,22731,27075,27075,27075,27075,8642,8642,8642,8642,8346,8346,8346,9818,9844,1916,1358,
期末现金及现金等价物余额(万元),18000,24859,22782,36941,32371,26830,28158,22731,29625,30253,29171,27075,26999,10950,9697,8642,9150,6916,8346,9818,9844,1916,
净利润(万元),,2774,,5225,,2653,,5189,,2558,,5092,,2419,,4750,,,4268,4051,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,159,,772,,517,,773,,311,,521,,268,,-217,,,401,320,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,70,,177,,93,,221,,108,,198,,98,,184,,,172,166,,,
无形资产摊销(万元),,5,,10,,5,,9,,5,,9,,4,,8,,,7,4,,,
长期待摊费用摊销(万元),,14,,30,,14,,23,,10,,21,,10,,24,,,25,19,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,9,,-0,,-0,,-5,,1,,6,,,,,,,,196,,,
固定资产报废损失(万元),,2,,53,,,,1,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,117,,404,,212,,,,,,,,,,,,,,2,,,
投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产减少(万元),,-40,,-98,,-68,,-115,,-46,,-78,,-40,,33,,,-59,-49,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-16746,,-1506,,6553,,-18225,,-6515,,-2110,,624,,-1994,,,-5720,-6662,,,
经营性应收项目的减少(万元),,6020,,-1929,,-4082,,-5073,,689,,-7624,,-3018,,-6204,,,-3492,-4074,,,
经营性应付项目的增加(万元),,401,,11063,,-907,,4220,,6281,,4936,,2097,,3940,,,3332,6060,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-7216,,14199,,4989,,-12983,,3402,,970,,2461,,524,,,-1066,33,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),18000,24859,22782,36941,32371,26830,28158,22731,29625,30253,29171,27075,26999,10950,9697,8642,9150,6916,8346,9818,9844,1916,
现金的期初余额(万元),36941,36941,36941,22731,22731,22731,22731,27075,27075,27075,27075,8642,8642,8642,8642,8346,8346,8346,9818,9844,1916,1358,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-18941,-12082,-14159,14210,9640,4098,5427,-4344,2550,3178,2096,18433,18357,2308,1055,296,804,-1430,-1472,-26,7927,559,

