报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),10427,4295,1478,6559,3519,2406,1809,5510,3077,2594,1450,4525,3938,3417,1933,7976,5323,3966,4281,
投资所支付的现金(万元),117617,63185,34667,149949,126579,78492,36892,122150,70850,64550,12550,40655,31355,26655,12455,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,403,,13661,,,,,,,,323,,,,,,2,,
支付的其他与投资活动有关的现金(万元),2246,,,,,,,,,,,,,,,430,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),130290,67883,36145,170169,130098,80898,38701,127660,73927,67144,14000,45503,35293,30072,14388,8407,5323,3968,4281,
投资活动产生的现金流量净额(万元),-2288,-3820,247,-879,4054,4854,13188,-55720,-52236,-51924,-1417,-4461,-3568,-3051,-1921,-8273,-5121,-3469,-3973,
吸收投资收到的现金(万元),3194,1020,70,4629,4787,4647,,55658,55635,55635,,147,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),1020,1020,70,210,,70,,23,,,,147,,,,,,,,
取得借款收到的现金(万元),7851,3225,,22203,21386,,,16795,16169,5207,9779,12859,10507,3673,1395,13858,15561,36599,27143,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),20000,,,,,,,,,,,,,,,,,,987,
筹资活动现金流入小计(万元),31045,4245,70,26832,26173,4647,0,72452,71803,60841,9779,13006,10507,3673,1395,13858,15561,36599,28130,
偿还债务支付的现金(万元),5637,1651,1582,20048,19673,244,180,17473,17330,6124,5739,12053,8648,941,1459,17454,20311,32371,32978,
分配股利、利润或偿付利息所支付的现金(万元),3330,3147,102,16297,13902,13829,16,132,124,97,45,2800,2758,2722,2,2884,9273,9542,5042,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),25567,267,206,60,46,29,15,58,43,14,,53,41,27,,75,,987,,
筹资活动现金流出小计(万元),34534,5065,1890,36404,33620,14103,210,17662,17497,6234,5785,14906,11447,3689,1461,20412,29584,42900,38020,
筹资活动产生的现金流量净额(万元),-3489,-820,-1820,-9573,-7447,-9456,-210,54790,54306,54607,3995,-1900,-940,-17,-66,-6554,-14023,-6301,-9890,
汇率变动对现金及现金等价物的影响(万元),95,9,-167,-453,109,-99,-185,-330,148,48,23,277,295,183,59,56,-152,-196,23,
现金及现金等价物净增加额(万元),6607,222,-3279,23,2720,-2938,8288,5413,5037,3318,1557,2901,-2793,-577,-1867,1645,-5171,6608,-1984,
加:期初现金及现金等价物余额(万元),19432,18806,18806,18782,18782,18782,18782,13369,13369,13369,13369,10469,10469,10469,10469,8824,13994,7387,9371,
期末现金及现金等价物余额(万元),26039,19027,15527,18806,21503,15844,27070,18782,18407,16687,14926,13369,7676,9891,8602,10469,8824,13994,7387,
净利润(万元),,4965,,8328,,4605,,10972,,5382,,11193,,5338,,9408,11000,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,669,,1153,,430,,1009,,501,,930,,569,,302,415,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2609,,3561,,1267,,1843,,964,,1705,,795,,1782,1662,,,
无形资产摊销(万元),,81,,177,,77,,135,,68,,146,,77,,139,138,,,
长期待摊费用摊销(万元),,47,,29,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,31,,-77,,-12,,44,,82,,7,,18,,14,-0,,,
固定资产报废损失(万元),,4,,79,,37,,41,,,,,,,,,,,,
公允价值变动损失(万元),,-151,,,,,,,,,,,,,,,-3,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,5,,507,,128,,432,,129,,-126,,-58,,18,338,,,
投资损失(万元),,-517,,-1784,,-1161,,-984,,-30,,-30,,-23,,434,2,,,
递延所得税资产减少(万元),,-184,,-91,,2,,-81,,-12,,50,,82,,-87,-56,,,
递延所得税负债增加(万元),,-7,,272,,,,,,,,,,,,-10,10,,,
存货的减少(万元),,-3415,,-281,,-2253,,-2976,,-5101,,-4924,,-1750,,-19,-976,,,
经营性应收项目的减少(万元),,-1,,662,,-1043,,-3582,,-2886,,-3169,,-2730,,649,1209,,,
经营性应付项目的增加(万元),,121,,-3088,,-595,,-81,,1541,,3300,,34,,3841,433,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,596,,1479,,281,,-101,,-51,,-96,,-45,,-58,-45,,,
经营活动产生现金流量净额(万元),,4852,,10928,,1763,,6673,,587,,8984,,2307,,16415,14125,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),26039,19027,15527,18806,21503,15844,27070,18782,18407,16687,14926,13369,7676,9891,8602,10469,8824,13994,7387,
现金的期初余额(万元),19432,18806,18806,18782,18782,18782,18782,13369,13369,13369,13369,10469,10469,10469,10469,8824,13994,7387,9371,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),6607,222,-3279,23,2720,-2938,8288,5413,5037,3318,1557,2901,-2793,-577,-1867,1645,-5171,6608,-1984,

