报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
支付的各项税费(万元),18368,15727,10272,13929,13589,13247,7692,14272,12037,9294,3068,15386,11759,10279,6895,12762,18121,13440,12906,
支付的其他与经营活动有关的现金(万元),41742,27426,12196,50886,39905,27511,16719,45617,34709,23242,17022,40773,29475,22057,15450,40955,35687,32761,16351,
经营活动现金流出小计(万元),115119,77411,37889,129917,109803,72211,44135,109728,111130,76124,40155,115261,86745,60738,35064,130800,123213,124481,131824,
经营活动产生的现金流量净额(万元),13011,6382,-5115,20123,3153,-1740,-4567,13299,2017,-4606,-4020,18183,563,-3851,-5135,17760,18652,25808,-5476,
收回投资所收到的现金(万元),46000,43000,23000,94000,69000,44000,,19000,,,,,,,,,,,,
取得投资收益所收到的现金(万元),758,677,412,1124,861,600,,203,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),10,10,11,117,37,31,,,,9,6,135,,42,25,118,15,28,13,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,9,,,,43,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,75,75,75,199,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),46768,43687,23423,95317,69973,44706,199,19203,9,9,6,135,43,42,25,118,15,28,13,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),1949,1032,334,3801,1957,1380,627,4196,3756,2854,1725,6667,5240,3641,3482,7836,10884,7036,27949,
投资所支付的现金(万元),29250,26250,12250,100000,78000,44000,,44000,25000,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),31199,27282,12584,103801,79957,45380,627,48196,28756,2854,1725,6667,5240,3641,3482,7836,10884,7036,27949,
投资活动产生的现金流量净额(万元),15569,16405,10839,-8485,-9984,-674,-428,-28992,-28747,-2845,-1719,-6532,-5197,-3599,-3457,-7718,-10869,-7008,-27936,
吸收投资收到的现金(万元),,,,2693,2681,324,306,57597,56599,56599,,,,,,,,3650,21000,
其中：子公司吸收少数股东投资收到的现金(万元),,,,2693,2681,324,,,,,,,,,,,,,,
取得借款收到的现金(万元),5063,5000,5000,1289,1000,1000,1000,6000,6000,6000,6000,25941,22841,9100,3800,25500,27500,26500,26106,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),5063,5000,5000,3982,3681,1324,1306,63597,62599,62599,6000,25941,22841,9100,3800,25500,27500,30150,47106,
偿还债务支付的现金(万元),4298,4300,,1000,,,,28941,27841,11841,841,23000,17000,8500,3000,28500,30500,26575,2531,
分配股利、利润或偿付利息所支付的现金(万元),6764,6725,45,14568,6662,6639,27,7521,7493,7455,7163,6624,7530,485,268,8895,9327,16089,731,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,72,,,,1372,,,,,,,,,,,,
筹资活动现金流出小计(万元),11062,11025,45,15640,6662,6639,27,37834,35334,19296,8004,29624,24530,8985,3268,37395,39827,42664,3262,
筹资活动产生的现金流量净额(万元),-5999,-6025,4955,-11658,-2981,-5314,1279,25764,27265,43303,-2004,-3683,-1689,115,532,-11895,-12327,-12514,43844,
汇率变动对现金及现金等价物的影响(万元),346,42,-164,183,243,-35,-282,-321,-195,-102,-67,241,102,79,-3,260,49,-103,-27,
现金及现金等价物净增加额(万元),22927,16804,10515,163,-9569,-7763,-3997,9749,341,35751,-7810,8209,-6221,-7255,-8063,-1594,-4495,6183,10405,
加:期初现金及现金等价物余额(万元),31349,31349,31349,31186,31186,31186,31186,21437,21437,21437,21437,13228,13228,13228,13228,14822,19317,13134,2729,
期末现金及现金等价物余额(万元),54276,48154,41865,31349,21617,23423,27189,31186,21777,57187,13626,21437,7007,5973,5165,13228,14822,19317,13134,
净利润(万元),,8287,,15241,,5508,,12610,,3207,904,11321,,2880,490,13033,15273,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-320,,-1638,,-785,,3939,,1407,-568,5074,,1868,-342,4913,2454,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1899,,3353,,1604,,3320,,1685,869,3451,,1736,866,3412,3367,,,
无形资产摊销(万元),,222,,499,,196,,365,,184,91,325,,161,79,317,213,,,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-6,,-107,,,,,,11,-1,18,,63,2,-40,27,,,
固定资产报废损失(万元),,9,,36,,-15,,34,,,,107,,,,110,6,,,
公允价值变动损失(万元),,-9,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,67,,-12,,78,,892,,668,355,792,,405,270,1047,1273,,,
投资损失(万元),,-635,,-1160,,-600,,-203,,,,,,,,,,,,
递延所得税资产减少(万元),,51,,260,,118,,-583,,-211,84,-755,,-280,40,-737,-368,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-4759,,-2755,,-1830,,-5360,,-7978,-2288,11059,,-1795,10851,-9689,3925,,,
经营性应收项目的减少(万元),,2561,,-2220,,4946,,-16149,,7368,9245,-8487,,5385,-2005,-3223,-15976,,,
经营性应付项目的增加(万元),,-986,,8626,,-10882,,14433,,-10947,-12713,-4724,,-14274,-15386,8618,8458,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,-79,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,6382,,20123,,-1740,,13299,,-4606,-4020,18183,,-3851,-5135,17760,18652,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),54276,48154,41865,31349,21617,23423,27189,31186,21777,57187,13626,21437,7007,5973,5165,13228,14822,19317,13134,
现金的期初余额(万元),31349,31349,31349,31186,31186,31186,31186,21437,21437,21437,21437,13228,13228,13228,13228,14822,19317,13134,2729,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),22927,16804,10515,163,-9569,-7763,-3997,9749,341,35751,-7810,8209,-6221,-7255,-8063,-1594,-4495,6183,10405,

