报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-09-30,2012-12-31,2011-12-31,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),1358,1308,,959,,,,,,,,31,,,,,,,,,,500,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),25637,15411,5676,57162,38138,20076,9317,11310,4605,2637,508,3895,337,5583,,5106,5083,583,4339,3813,11251,31261,
投资活动产生的现金流量净额(万元),-4134,-2762,1984,-8874,-11984,-1958,-2301,-11222,-4547,-2580,-450,-3895,-337,-2367,-2115,-1894,-3077,-583,-1325,-1300,-667,-3017,
吸收投资收到的现金(万元),,,,,,,,21345,,,,,,,,,3000,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),200,200,,,,,,1384,1384,1384,1000,4786,1000,2250,,1250,3750,1250,4750,3250,4750,4830,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,1159,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),200,200,0,0,0,0,0,23888,1384,1384,1000,4786,1000,2250,,1250,6750,1250,4750,3250,4750,4830,
偿还债务支付的现金(万元),,,,,,,,6170,2000,2000,1000,2250,1250,3750,,1250,4750,1250,4750,3250,3750,2000,
分配股利、利润或偿付利息所支付的现金(万元),1734,1734,,3468,3468,3468,,221,112,112,11,82,48,212,,124,307,156,315,234,286,795,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,935,47,47,0,85,25,300,,1300,,,,,,,
筹资活动现金流出小计(万元),1734,1734,0,3468,3468,3468,0,7326,2160,2160,1011,2417,1323,4262,,2674,5057,1406,5065,3484,4036,2795,
筹资活动产生的现金流量净额(万元),-1534,-1534,0,-3468,-3468,-3468,0,16562,-775,-775,-11,2369,-323,-2012,-1174,-1424,1693,-156,-315,-234,714,2035,
汇率变动对现金及现金等价物的影响(万元),135,17,-25,334,358,135,-235,-153,-71,-22,-0,145,49,48,34,17,6,1,-2,-1,0,-1,
现金及现金等价物净增加额(万元),-782,-2404,3299,-8019,-12231,-2505,-3373,11037,-728,-1386,-1129,2783,1758,2733,1549,325,456,581,-1727,-1460,1075,-1849,
加:期初现金及现金等价物余额(万元),9457,9457,9457,17476,17476,17476,17476,6438,6438,6438,6438,3655,3655,923,,923,467,467,2194,2194,1118,2967,
期末现金及现金等价物余额(万元),8674,7053,12756,9457,5245,14970,14103,17476,5711,5052,5309,6438,5413,3655,2472,1248,923,1047,467,734,2194,1118,
净利润(万元),,1800,,3342,,2289,,5001,,2457,,4599,3465,5669,,3078,2676,1306,918,663,500,604,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,78,,128,,81,,56,,63,,-21,21,24,,51,3,4,-27,-7,64,-3,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1314,,2048,,807,,1507,,755,,1506,760,1365,,628,976,472,742,547,421,182,
无形资产摊销(万元),,47,,96,,48,,94,,47,,93,47,74,,27,44,22,47,38,36,36,
长期待摊费用摊销(万元),,251,,235,,12,,25,,12,,-171,19,106,,51,60,30,26,15,,2,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-1,,-1,,,,,,,,-12,,-11,0,,,,,,
固定资产报废损失(万元),,,,1,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-55,,-498,,-199,,242,,69,,-97,-1,143,,109,299,156,317,234,127,78,
投资损失(万元),,-150,,-219,,-61,,-95,,0,,-4,-2,-20,,-15,-9,-3,-17,-15,12,-56,
递延所得税资产减少(万元),,-11,,-15,,-12,,-7,,-9,,4,-3,-2,,-6,-10,2,6,2,-6,0,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,178,,-1587,,-1594,,-2051,,147,,224,677,-18,,537,-399,-97,-144,-56,-223,-103,
经营性应收项目的减少(万元),,-1766,,-922,,-1213,,-2314,,-2374,,-1583,-1253,-1825,,-2552,-1970,-328,497,-1244,-1585,-1582,
经营性应付项目的增加(万元),,188,,1382,,2630,,3393,,912,,-387,-1361,1527,,1715,140,-258,-2470,-115,1694,-47,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,-88,,,,32,,16,25,13,19,14,-10,22,
经营活动产生现金流量净额(万元),,1875,,3990,,2786,,5849,,1991,,4165,2368,7064,,3626,1834,1319,-85,76,1029,-866,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),8674,7053,12756,9457,5245,14970,14103,17476,5711,5052,5309,6438,5413,3655,2472,1248,923,1047,467,734,2194,1118,
现金的期初余额(万元),9457,9457,9457,17476,17476,17476,17476,6438,6438,6438,6438,3655,3655,923,,923,467,467,2194,2194,1118,2967,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-782,-2404,3299,-8019,-12231,-2505,-3373,11037,-728,-1386,-1129,2783,1758,2733,1549,325,456,581,-1727,-1460,1075,-1849,

